해석례일련번호,구분,문장번호,내용
337079,질의요지,1,"「공동주택관리법 시행규칙」 별표 1 제7호에서는 월간 세대별 장기수선충당금을 세대당 주택공급면적에 비례하여 산정하도록 규정하고 있는데, 「공동주택관리법」 제18조제2항에 따른 관리규약으로 월간 세대별 장기수선충당금 산정방법을 「공동주택관리법 시행규칙」 별표 1 제7호와 다르게 정할 수 있는지?"
337079,질의요지,2,< 질의 배경 >
337079,질의요지,3,"민원인은 지하주차장이 없는 아파트 1층에 거주하는 사람으로 위 질의요지에 대해 국토교통부에 문의하였고, 장기수선충당금은 「공동주택관리법 시행규칙」 별표 1 제7호에 따라 세대별 주택공급면적에 비례하여 부담해야 한다는 회신을 받자 이에 이견이 있어 법제처에 법령해석을 요청함."
337079,회답,4,「공동주택관리법」 제18조제2항에 따른 관리규약으로 월간 세대별 장기수선충당금을 「공동주택관리법 시행규칙」 별표 1 제7호와 다르게 정할 수 있습니다.
337079,이유,5,"「공동주택관리법」 제18조제1항 및 제2항에 따라 입주자등1)1)입주자와 사용자를 말하며, 이하 같음.이 관리규약을 정할 때 참조하도록 한 관리규약의 준칙에 포함되어야 하는 사항을 정하고 있는 같은 법 시행령 제19조제1항제12호에서는 같은 영 제23조제2항제1호에 따른 장기수선충당금의 세대별부담액 산정방법 등을 규정하고 있습니다."
337079,이유,6,"그리고 공동주택은 구분소유의 대상이 되는 집합건물로서 「집합건물의 소유 및 관리에 관한 법률」(이하 “집합건물법”이라 함)의 적용대상이 되는데, 「공동주택관리법」과의 관계에 대해 집합건물법 제2조의2에서는 집합주택의 관리 방법과 기준, 하자담보책임에 관한 「공동주택관리법」의 특별한 규정은 집합건물법에 저촉되어 구분소유자의 기본적인 권리를 해치지 않는 범위에서 효력이 있다고 규정하고 있고, 같은 법 제17조에서는 공용부분의 부담에 관하여 “규약에 달리 정한 바가 없으면” 그 지분의 비율에 따라 공용부분의 관리비용과 그 밖의 의무를 부담한다고 규정하고 있는바, 공동주택 공용부분에 대한 장기수선계획에 따라 주요 시설의 교체 및 보수에 필요한 장기수선충당금의 세대별 부담 비율을 정함에 있어서도 관리규약이 우선 적용된다고 보아야 합니다."
337079,이유,7,"그렇다면 「공동주택관리법」 제29조제1항, 같은 법 시행령 제30조 및 같은 법 시행규칙 제7조에 따라 장기수선계획을 수립하는 기준을 정하고 있는 같은 별표 1 제7호에서 월간 세대별 장기수선충당금 산정방법을 세대당 주택공급면적에 비례하여 산정하도록 규정한 것은 관리규약으로 세대별 장기수선충당금 산정방법에 대해 따로 정한 내용이 없는 경우 입주자가 공동으로 이용할 것으로 예상되는 공용부분의 보수ㆍ유지를 위한 장기수선충당금을 예정하여 규정된 것2)2)서울남부지방법원 2019.12.17."
337079,이유,8,선고 2019가단11986 판결례 참조
337079,이유,9,"으로 보아야 하고, 해당 별표 규정을 근거로 관리규약으로 월간 세대별 장기수선충당금 산정방법을 다르게 정하는 것이 금지된다고 볼 수는 없습니다."
337079,이유,10,"아울러 공동주택의 공용부분은 각 소유자의 공동소유에 해당하나 세대별로 그 시설의 사용 여부 등에 명백한 차이를 증명할 수 있다면 그 차이를 반영하는 것이 타당하고, 현실적으로 일정한 공용부분의 주요 시설을 전혀 사용하지 않는 세대에 대해서도 주택공급면적에 비례하여 세대별 장기수선충당금을 산정하여 부과하는 것은 구분소유자의 권리를 침해하는 불합리한 결과를 초래할 수도 있으므로 관리규약으로 입주자등이 자율적으로 장기수선충당금 산정방법을 정할 수 있다고 보아야 개별 공동주택에서 장기수선충당금 산정방법에 관한 구체적 타당성을 확보할 수 있으며, 실제 「공동주택관리법」 제23조제3항 및 같은 법 시행령 제23조제3항제1호에 따른 승강기 전기료의 경우 관리규약으로 1층 또는 2층 세대는 부담하지 않는 경우3)3)서울특별시 공동주택관리규약 준칙 별표 6에서는 승강기 전기료의 경우 “○층 이하를 제외”하고 부과할 수 있도록 규정하고 있고, 다수의 공동주택에서 1층 또는 2층의 경우 승강기 전기료를 부과하지 않고 있음.가 많다는 점도 이 사안을 해석할 때 고려해야 합니다."
