해석례일련번호,구분,문장번호,내용
330297,질의요지,1,"「대기환경보전법」 제40조제1항 또는 「물환경보전법」 제47조제1항에 따라 환경기술인으로 임명된 자가 「화학물질관리법」 제32조제1항 및 같은 법 시행령 제12조에 따른 유해화학물질관리자(이하 “유해화학물질관리자”라 함)의 자격을 갖춘 경우, 동일한 사업장에서 유해화학물질관리자를 겸임할 수 있는지?"
330297,질의요지,2,< 질의 배경 >
330297,질의요지,3,민원인은 위 질의요지에 대해 환경부에 문의하였고 환경기술인은 유해화학물질관리자를 겸임할 수 없다는 답변을 받자 이에 이견이 있어 법제처에 법령해석을 요청함.
330297,회답,4,이 사안의 경우 환경기술인으로 임명된 자는 유해화학물질관리자를 겸임할 수 없습니다.
330297,이유,5,"「대기환경보전법」 제40조제1항 및 「물환경보전법」 제47조제1항에서 사업자1)1)「대기환경보전법」 제23조에 따라 대기오염물질배출시설의 설치 허가를 받거나 신고를 한 자 및 「물환경보전법」 제33조에 따라 폐수배출시설의 설치 허가를 받거나 신고를 한 자를 말하며, 이하 같음.는 배출시설과 방지시설2)2)대기오염물질배출시설&12539;대기오염방지시설 및 폐수배출시설&12539;수질오염방지시설을 말하며, 이하 같음.의 정상적인 운영&8228;관리를 위해 환경기술인을 임명해야 한다고 각각 규정하고 있고, 「대기환경보전법 시행령」 별표 10 및 「물환경보전법 시행령」 별표 17에서는 사업장별 환경기술인의 자격기준을 구분하여 정하면서 각 별표의 비고란에서는 환경기술인의 겸임에 대해 대기환경기술인이 「물환경보전법」에 따른 수질환경기술인의 자격 또는 「소음&8228;진동관리법」에 따른 소음&8228;진동환경기술인 자격을 갖춘 경우에는 수질환경기술인 또는 소음&8228;진동환경기술인을 겸임할 수 있다고 규정하고 있습니다."
330297,이유,6,"이처럼 개별법에서 환경기술인 자격기준을 각각 별도로 정하면서 서로 다른 자격기준을 동시에 갖춘 경우에 겸임이 가능하도록 하되 겸임 가능한 범위를 한정하고 있다면, 원칙적으로 다른 자격기준에 상응하는 직무를 겸임할 수 없고 예외적으로 인정된 범위에서만 겸임이 가능하다고 보아야 합니다."
330297,이유,7,"한편 「화학물질관리법」 제32조제1항에서는 유해화학물질 영업자3)3)「화학물질관리법」 제27조에 따른 유해화학물질 영업을 하는 자를 말함.는 사업 개시 전에 환경부령으로 정하는 기준에 따라 유해화학물질관리자를 선임해야 한다고 규정하고 있고, 같은 법 시행령 제12조제1항에서는 유해화학물질관리자를 유해화학물질관리 책임자와 점검원으로 구분하면서 같은 법 시행규칙 제33조에서는 유해화학물질관리자 선임기준으로 책임자는 1명을 선임하되 종업원 수에 따라 점검원이 책임자를 겸할 수 있고, 점검원의 경우 유해화학물질 운반차량 대수 및 연간 유해화학물질 취급량에 따라 선임해야 하는 점검원의 수를 달리 정하고 있는바, 이처럼 유해화학물질관리 책임자와 점검원 간의 겸임을 제한적으로 허용하면서 유해화학물질 영업자의 영업 규모에 따라 점검원의 수를 달리하여 선임하도록 한 화학물질관리법령 체계를 고려하면 유해화학물질관리자는 선임된 해당 업무에 전념할 것을 전제하고 있다고 보는 것이 타당합니다."
330297,이유,8,또한 「화학물질관리법 시행령」 제12조제2항에서 유해화학물질관리자가 될 수 있는 자격 중 하나로 「국가기술자격법」에 따른 수질환경기사 및 대기환경기사를 규정하고 있더라도 이는 유해화학물질관리자의 자격기준을 제시한 것일 뿐 유해화학물질관리자의 겸임여부를 규정한 것은 아닙니다.
330297,이유,9,이러한 점을 종합적으로 고려하면 이 사안과 같이 환경기술인으로 임명된 자가 유해화학물질관리자의 자격을 갖추더라도 동일한 사업장에서 유해화학물질관리자를 겸임할 수는 없습니다.
330297,이유,10,"아울러 「대기환경보전법」, 「물환경보전법」 및 「소음ㆍ진동관리법」에 따라 임명되는 환경기술인은 각각 대기분야, 수질분야 및 소음&8228;진동분야 등 그 분야만 다를 뿐 “환경기술인”으로서 각 법령에 따른 배출시설과 방지시설의 정상적인 운영ㆍ관리 업무를 수행하므로 업무범위의 유사성이 인정되기 때문에 겸임을 인정한 것으로 볼 수 있는 반면, 「화학물질관리법」에 따라 임명되는 유해화학물질관리자는 유해화학물질 취급시설의 안전 확보와 유해화학물질의 위해 방지에 관한 직무를 수행하는바 환경기술인의 업무내용 및 범위 등과 상이하다는 점도 이 사안을 해석할 때 고려해야 합니다."
330297,이유,11,<관계 법령>
330297,이유,12,대기환경보전법 시행령
330297,이유,13,제39조(환경기술인의 자격기준 및 임명기간)① (생  략)② 법 제40조제1항에 따라 사업장별로 두어야 하는 환경기술인의 자격기준은 별표 10과 같다.
330297,이유,14,[별표 10] <개정 2018.1.16.>
330297,이유,15,사업장별 환경기술인의 자격기준(제39조제2항 관련)구분
330297,이유,16,환경기술인의 자격기준
330297,이유,17,1종사업장(대기오염물질발생량의 합계가 연간 80톤 이상인 사업장)대기환경기사 이상의 기술자격 소지자 1명 이상
330297,이유,18,2종사업장(대기오염물질발생량의 합계가 연간 20톤 이상 80톤 미만인 사업장)대기환경산업기사 이상의 기술자격 소지자 1명이상
330297,이유,19,"3종사업장(대기오염물질발생량의 합계가 연간 10톤 이상 20톤 미만인 사업장)대기환경산업기사 이상의 기술자격 소지자, 환경기능사 또는 3년 이상 대기분야 환경관련 업무에 종사한 자 1명 이상"
330297,이유,20,(생  략)(생  략)
330297,이유,21,비고
330297,이유,22,"5.대기환경기술인이 「물환경보전법」에 따른 수질환경기술인의 자격을 갖춘 경우에는 수질환경기술인을 겸임할 수 있으며, 대기환경기술인이 「소음·진동관리법」에 따른 소음·진동환경기술인 자격을 갖춘 경우에는 소음·진동환경기술인을 겸임할 수 있다."
330297,이유,23,물환경보전법 시행령
330297,이유,24,제59조(환경기술인의 임명 및 자격기준 등)① (생  략)② 법 제47조제5항에 따라 사업장별로 두어야 하는 환경기술인의 자격기준은 별표 17과 같다.
330297,이유,25,[별표 17] <개정 2017.1.17.>
330297,이유,26,사업장별 환경기술인의 자격기준(제59조제2항 관련)구분
330297,이유,27,환경기술인
330297,이유,28,제1종사업장
330297,이유,29,수질환경기사 1명 이상
330297,이유,30,제2종사업장
330297,이유,31,수질환경산업기사 1명 이상
330297,이유,32,제3종사업장
330297,이유,33,"수질환경산업기사, 환경기능사 또는 3년 이상 수질분야 환경관련 업무에 직접 종사한 자 1명 이상"
330297,이유,34,(생  략)(생  략)비고
330297,이유,35,8.「대기환경보전법」 제40조제1항에 따라 대기환경기술인으로 임명된 자가 수질환경기술인의 자격을 함께 갖춘 경우에는 수질환경기술인을 겸임할 수 있다.
330297,이유,36,화학물질관리법 시행령
330297,이유,37,제12조(유해화학물질관리자)① 법 제32조제1항에 따른 유해화학물질관리자의 종류는 다음 각 호와 같다.1.유해화학물질관리 책임자
330297,이유,38,2.유해화학물질관리 점검원
330297,이유,39,② 유해화학물질관리자는 다음 각 호의 어느 하나에 해당하는 사람이어야 한다.1.「국가기술자격법」에 따른 화공안전기술사ㆍ화공기술사ㆍ가스기술사ㆍ대기관리기술사ㆍ수질관리기술사ㆍ폐기물처리기술사 또는 산업위생관리기술사 자격을 소지한 사람
