해석례일련번호,구분,문장번호,내용
329215,질의요지,1,"「건축법」 제26조에서는 대지의 측량1)1)「공간정보의 구축 및 관리 등에 관한 법률」에 따른 지적측량은 제외하며, 이하 같음.이나 건축물의 건축 과정에서 부득이하게 발생하는 오차는 같은 법을 적용할 때 국토교통부령으로 정하는 범위에서 허용한다고 규정하고 있는바, 허가 당시 설계도서의 수치와 실제 건축물의 수치에 차이가 발생한 경우 그 차이가 같은 법 시행규칙 별표 5에 따른 항목의 오차 범위 이내이면 해당 항목과 관련하여 「건축법」에서 정하고 있는 기준(이하 “건축기준”이라 함)을 벗어났다고 하더라도 같은 법을 적용할 때 허용할 수 있는지?"
329215,질의요지,2,< 질의 배경 >
329215,질의요지,3,"민원인은 위 질의요지에 관한 사항에 대하여 국토교통부에 질의하였으나, 국토교통부의 회신 내용이 자신의 의견과 달라 법제처에 직접 법령해석을 요청함."
329215,회답,4,이 사안의 경우 허가 당시 설계도서의 수치와 실제 건축물의 수치와의 차이가 허용 오차 범위 이내이면 해당 항목과 관련하여 건축기준을 벗어났다고 하더라도 「건축법」을 적용할 때 허용할 수 있습니다.
329215,이유,5,「건축법」 제26조에서는 “대지측량이나 건축물의 건축 과정에서 부득이하게 발생하는 오차는 이 법을 적용할 때 국토교통부령으로 정하는 범위에서 허용한다”고 규정하여 대지측량이나 건축물의 건축 과정에서 발생하는 오차의 허용 범위에 관해서만 규정하고 있을 뿐 건축물 등의 측정값이 건축기준에 맞는지를 고려하도록 하는 별도의 규정을 두고 있지 않습니다.
329215,이유,6,그리고 「건축법」에서는 허가권자가 허가 또는 신고한 설계도서대로 시공되었는지 여부 등에 대한 검사에 합격한 건축물에 대해서만 사용승인서를 내주도록 규정(제22조제2항제1호)하고 있는 등 건축물을 시공하는 경우 개별 건축물별로 허가 또는 신고 당시의 설계도서를 기준으로 건축을 하도록 규정하고 있는 점에 비추어 볼 때 「건축법」 제26조에서 규정하고 있는 허용 오차는 허가 또는 신고 당시 설계도서의 값과 완공된 건축물의 측정값 사이의 차이에 대하여 허용할 수 있는 범위를 정한 것으로 보아야 합니다.
329215,이유,7,또한 「건축법」 제26조에 따른 허용 오차 규정은 1991년 5월 31일 법률 제4381호로 전부개정되어 1992년 6월 1일 시행된 「건축법」에서 측량과정과 건축물의 시공기술상 불가피하게 발생되는 오차를 일정 범위 안에서 제도적으로 수용해 주기 위해 신설된 것입니다.1)1)1991.2.12.
329215,이유,8,의안번호 제131185호로 발의된 건축법개정법률안 국회 건설위원회 심사보고서 참조
329215,이유,9,그런데 허용 오차를 적용하더라도 건축기준에 맞아야 한다고 본다면 설계도서의 값이 건축기준의 상한이나 하한 기준에 해당하는 경우에는 「건축법 시행규칙」 별표 5에 따른 오차의 허용 범위 내에서 건축물을 건축하더라도 해당 건축물은 불법 건축물에 해당하게 되어  「건축법」 제26조의 규정 취지가 무의미하게 됩니다.
329215,이유,10,그렇다면 「건축법」 제26조에 따른 허용 오차 규정은 건축기준에 맞지 않는 상황이 있음을 전제로 허가 또는 신고 당시 설계도서의 값과 완공된 건축물의 측정값 사이에 차이가 발생하여 건축기준을 부득이하게 벗어났다고 하더라도 일정 범위의 오차에 대해서는 「건축법」에서 정한 규정을 적용할 때 허용한다는 의미의 규정으로 보는 것이 관련 규정 체계 및 취지에 부합하는 해석입니다.
329215,이유,11,<관계 법령>
329215,이유,12,「건축법」
329215,이유,13,제26조(허용 오차)대지의 측량(「공간정보의 구축 및 관리 등에 관한 법률」에 따른 지적측량은 제외한다)이나 건축물의 건축 과정에서 부득이하게 발생하는 오차는 이 법을 적용할 때 국토교통부령으로 정하는 범위에서 허용한다.
329215,이유,14,「건축법 시행규칙」 [별표 5]
329215,이유,15,건축허용오차(제20조관련)
329215,이유,16,1.대지관련 건축기준의 허용오차
329215,이유,17,항목
329215,이유,18,허용되는 오차의 범위
329215,이유,19,건축선의 후퇴거리
329215,이유,20,3퍼센트 이내
329215,이유,21,인접대지 경계선과의 거리
329215,이유,22,3퍼센트 이내
329215,이유,23,인접건축물과의 거리
329215,이유,24,3퍼센트 이내
329215,이유,25,건폐율
329215,이유,26,0.5퍼센트 이내(건축면적 5제곱미터를 초과할 수 없다)용적률
329215,이유,27,1퍼센트 이내(연면적 30제곱미터를 초과할 수 없다)2.건축물관련 건축기준의 허용오차
329215,이유,28,항목
329215,이유,29,허용되는 오차의 범위
329215,이유,30,건축물 높이
329215,이유,31,2퍼센트 이내(1미터를 초과할 수 없다)평면길이
329215,이유,32,"2퍼센트 이내(건축물 전체길이는 1미터를 초과할 수 없고, 벽으로 구획된 각실의 경우에는 10센티미터를 초과할 수 없다)출구너비"
329215,이유,33,2퍼센트 이내
329215,이유,34,반자높이
329215,이유,35,2퍼센트 이내
329215,이유,36,벽체두께
329215,이유,37,3퍼센트 이내
329215,이유,38,바닥판두께
329215,이유,39,3퍼센트 이내
