해석례일련번호,구분,문장번호,내용
314470,질의요지,1,「식품위생법 시행규칙」 별표 23의 Ⅰ.
314470,질의요지,2,일반기준 제7호에 따른 “같은 위반행위”가 같은 기준 제3호에 따라 같은 위반행위로 보는 “같은 날 제조한 같은 품목에 대하여 같은 위반사항이 적발된 경우”만을 의미하는지?
314470,회답,3,「식품위생법 시행규칙」 별표 23의 Ⅰ.
314470,회답,4,일반기준 제7호에 따른 “같은 위반행위”는 같은 기준 제3호에 따라 같은 위반행위로 보는 “같은 날 제조한 같은 품목에 대하여 같은 위반사항이 적발된 경우”만을 의미하는 것은 아닙니다.
314470,이유,5,"「식품위생법 시행규칙」 제89조 및 별표 23에서는 「식품위생법」 위반사항에 대한 행정처분의 기준을 정하면서, 같은 표의 Ⅰ."
314470,이유,6,"일반기준 제3호에서는 같은 날 제조한 같은 품목에 대하여 같은 위반사항이 적발된 경우에는 같은 위반행위로 본다고 규정하고 있고, 같은 기준 제7호에서는 어떤 위반행위든 해당 위반 사항에 대하여 행정처분이 이루어진 경우에는 해당 처분 이전에 이루어진 같은 위반행위에 대하여도 행정처분이 이루어진 것으로 보아 다시 처분하여서는 아니 된다고 규정하고 있는바,"
314470,이유,7,이 사안은 「식품위생법 시행규칙」 별표 23의 Ⅰ.
314470,이유,8,일반기준 제7호에 따른 “같은 위반행위”가 같은 기준 제3호에 따라 같은 위반행위로 보는 “같은 날 제조한 같은 품목에 대하여 같은 위반사항이 적발된 경우”만을 의미하는지에 관한 것이라 하겠습니다.
314470,이유,9,"먼저, 침익적 행정행위의 근거가 되는 행정법규는 엄격하게 해석ㆍ적용하여야 하고 그 행정행위의 상대방에게 불리한 방향으로 지나치게 확장해석하거나 유추해석해서는 안 되며, 그 입법 취지와 목적 등을 고려한 목적론적 해석이 전적으로 배제되는 것은 아니라고 하더라도 그 해석이 문언의 통상적인 의미를 벗어나서는 안 된다고 할 것입니다(대법원 2013.12.12."
314470,이유,10,선고 2011두3388 판결례 참조).
314470,이유,11,"그런데, 「식품위생법 시행규칙」 별표 23의 Ⅰ."
314470,이유,12,일반기준 제7호는 행정처분 전에 발생한 “동종의 위반사항”에 대해서는 해당 행정처분이 부과된 위반사항과 함께 이미 행정처분이 이루어진 것으로 보아 영업자를 과도한 제재처분으로부터 보호하기 위한 취지의 규정이라 할 것입니다.
314470,이유,13,"그리고, 둘 이상의 위반행위가 적발된 경우에 영업정지, 품목 또는 품목류 제조정지 처분기간을 가중하여 처분하는 「식품위생법 시행규칙」 별표 23의 Ⅰ."
314470,이유,14,"일반기준 제1호 및 제2호과의 관계에서 볼 때, 같은 기준 제3호는 같은 날 제조한 같은 품목 중 복수의 제품에서 위반사항이 발생한 경우에 위반사항이 발생한 제품의 개수마다 위반행위의 개수를 산정하지 않고, “같은 날 제조한 같은 품목”에 대한 같은 위반사항인 경우에는 복수의 제품에서 위반사항이 발생한 경우에도 “하나의 위반행위”로 보아 영업정지, 품목 또는 품목류 제조정지 처분기간을 가중하지 않도록 하여 과도한 제재를 방지하기 위한 취지의 규정이라고 할 것입니다."
314470,이유,15,"이처럼, 「식품위생법 시행규칙」 별표 23의 Ⅰ."
314470,이유,16,"일반기준 제3호와 제7호에서는 비록 “같은 위반행위”라는 동일한 표현을 사용하고 있으나, 그 구체적인 의미는 다르다고 할 것입니다."
314470,이유,17,"이상과 같은 점을 종합해 볼 때, 「식품위생법 시행규칙」 별표 23의 Ⅰ."
314470,이유,18,일반기준 제7호에 따른 “같은 위반행위”는 같은 기준 제3호에 따라 같은 위반행위로 보는 “같은 날 제조한 같은 품목에 대하여 같은 위반사항이 적발된 경우”만을 의미하는 것은 아닙니다.
