해석례일련번호,구분,문장번호,내용
327377,질의요지,1,"「의료법」 제45조의3에서는 보건복지부장관은 제증명수수료의 항목 및 금액에 관한 기준을 정하여 고시하여야 한다고 규정하고 있고, 같은 조에 따라 고시한 「의료기관의 제증명수수료 항목 및 금액에 관한 기준」(이하 “이 사안 고시”라 함)별표에서는 제증명수수료 비용의 상한금액을 정하고 있는바,"
327377,질의요지,2,"의료기관1)1)「의료법」 제3조에 따른 의료기관을 말하며, 이하 같음"
327377,질의요지,3,"의 개설자(이하 “의료기관 개설자”라 함)가 「의료법」 제45조제2항 및 제3항에 따라 제증명수수료의 비용을 게시하고 게시한 금액대로 제증명수수료를 징수하였으나, 이 사안 고시 별표에서 정하고 있는 제증명서의 제증명수수료 비용의 상한금액을 초과하여 징수한 경우, 보건복지부장관 또는 시장ㆍ군수ㆍ구청장은 의료기관이 「의료법」 제45조를 위반한 때에 해당한다는 이유로 같은 법 제63조제1항에 따라 해당 의료기관에 시정명령을 할 수 있는지?"
327377,질의요지,4,< 질의 배경 >
327377,질의요지,5,보건복지부는 위 질의요지와 관련하여 내부적으로 이견이 있어 법제처에 법령해석을 요청함.
327377,회답,6,이 사안의 경우 보건복지부장관 또는 시장ㆍ군수ㆍ구청장은 「의료법」 제63조제1항에 따라 해당 의료기관에 시정명령을 할 수는 없습니다.
327377,이유,7,"법령의 문언 자체가 비교적 명확한 개념으로 구성되어 있다면 원칙적으로 더 이상 다른 해석방법은 활용할 필요가 없거나 제한될 수밖에 없다고 할 것인데,2)2)대법원 2009.4.23."
327377,이유,8,선고 2006다81035 판결례 참조
327377,이유,9,"「의료법」 제63조제1항에서는 의료기관이 같은 법 제45조에 따라 제증명수수료의 비용을 게시하고 게시한 금액대로 수수료를 징수하지 않은 경우에는 시정명령의 대상이 됨을 명확히 규정하고 있는 반면, 같은 법 제45조의3에 따라 이 사안 고시에서 정한 기준을 위반하여 제증명수수료 비용의 상한금액을 초과하여 수수료를 징수한 경우는 시정명령의 대상으로 규정하고 있지 않습니다."
327377,이유,10,"특히 침익적 행정행위의 근거가 되는 행정법규는 엄격하게 해석ㆍ적용하여야 하고 그 행정행위의 상대방에게 불리한 방향으로 지나치게 확장해석하거나 유추해석할 수 없는데,3)3)대법원 2013.12.12."
327377,이유,11,선고 2011두3388 판결례 참조
327377,이유,12,"의료기관이 시정명령을 이행하지 않으면 보건복지부장관 또는 시장ㆍ군수ㆍ구청장은 「의료법」 제64조제1항제6호에 따라 그 의료업을 1년의 범위에서 정지시키거나 개설 허가의 취소 또는 의료기관 폐쇄를 명할 수도 있는바, 입법적으로 같은 법 제45조의3에 따라 고시로 정한 기준을 위반한 경우를 시정명령의 대상으로 포함시키는 것은 별론으로 하더라도, 「의료법」 제63조제1항에 따른 시정명령의 대상이 되는 위반 사유는 같은 항에서 열거한 것으로 한정된다고 보아야 합니다."
327377,이유,13,"아울러 「의료법」 제45조의3은 보건복지부장관이 제증명수수료의 항목 및 금액에 관한 기준을 정하여 고시하여야 한다고만 규정되어 있어 의료기관 개설자에 대해서 의무를 부과하는 조항으로 볼 수 없는바, 만일 해당 규정을 시정명령의 대상이 되는 위반 사유로 볼 경우 시정명령의 대상 및 내용이 불명확하고, 행정규칙인 고시의 내용에 따라 침익적 행정행위인 시정명령의 대상이 달라지게 되어 법적 안정성을 저해한다는 점도 이 사안을 해석할 때 고려해야 합니다."
327377,이유,14,"따라서 의료기관 개설자가 제증명수수료의 비용을 게시하고 게시한 금액대로 제증명수수료를 징수하였으나, 이 사안 고시 별표에서 정하고 있는 제증명서의 제증명수수료 비용의 상한금액을 초과하여 징수한 경우, 보건복지부장관 또는 시장ㆍ군수ㆍ구청장은 의료기관이 「의료법」 제45조를 위반한 때에 해당한다는 이유로 같은 법 제63조제1항에 따라 해당 의료기관에 시정명령을 할 수는 없습니다."
327377,이유,15,※ 법령정비 권고사항
327377,이유,16,"의료기관 개설자가 제증명수수료의 비용을 게시하고 게시한 금액대로 제증명수수료를 징수하였으나, 이 사안 고시 별표에서 정하고 있는 제증명서의 제증명수수료 비용의 상한금액을 초과하여 징수한 경우에도 시정명령을 할 필요성이 있다면, 「의료법」 제45조의3 및 제63조제1항 등 관련 규정을 명확히 정비할 필요가 있습니다.<관계 법령>"
327377,이유,17,의료법
327377,이유,18,"제45조(비급여 진료비용 등의 고지)① 의료기관 개설자는 「국민건강보험법」 제41조제4항에 따라 요양급여의 대상에서 제외되는 사항 또는 「의료급여법」 제7조제3항에 따라 의료급여의 대상에서 제외되는 사항의 비용(이하 “비급여 진료비용”이라 한다)을 환자 또는 환자의 보호자가 쉽게 알 수 있도록 보건복지부령으로 정하는 바에 따라 고지하여야 한다.② 의료기관 개설자는 보건복지부령으로 정하는 바에 따라 의료기관이 환자로부터 징수하는 제증명수수료의 비용을 게시하여야 한다.③ 의료기관 개설자는 제1항 및 제2항에서 고지ㆍ게시한 금액을 초과하여 징수할 수 없다.제45조의2(비급여 진료비용 등의 현황조사 등)① 보건복지부장관은 모든 의료기관에 대하여 비급여 진료비용 및 제45조제2항에 따른 제증명수수료(이하 이 조에서 “비급여진료비용등”이라 한다)의 항목, 기준 및 금액 등에 관한 현황을 조사ㆍ분석하여 그 결과를 공개할 수 있다.다만, 병원급 의료기관에 대하여는 그 결과를 공개하여야 한다.②ㆍ③ (생  략)제45조의3(제증명수수료의 기준 고시)보건복지부장관은 제45조의2제1항에 따른 현황조사ㆍ분석의 결과를 고려하여 제증명수수료의 항목 및 금액에 관한 기준을 정하여 고시하여야 한다.제63조(시정 명령 등)① 보건복지부장관 또는 시장ㆍ군수ㆍ구청장은 의료기관이 제15조제1항, 제16조제2항, 제21조제1항 후단 및 같은 조 제2항ㆍ제3항, 제23조제2항, 제34조제2항, 제35조제2항, 제36조, 제36조의2, 제37조제1항ㆍ제2항, 제38조제1항ㆍ제2항, 제41조부터 제43조까지, 제45조, 제46조, 제47조제1항, 제58조의4제2항 및 제3항, 제62조제2항을 위반한 때, 종합병원ㆍ상급종합병원ㆍ전문병원이 각각 제3조의3제1항ㆍ제3조의4제1항ㆍ제3조의5제2항에 따른 요건에 해당하지 아니하게 된 때, 의료기관의 장이 제4조제5항을 위반한 때 또는 자율심의기구가 제57조제11항을 위반한 때에는 일정한 기간을 정하여 그 시설ㆍ장비 등의 전부 또는 일부의 사용을 제한 또는 금지하거나 위반한 사항을 시정하도록 명할 수 있다.② 보건복지부장관 또는 시장ㆍ군수ㆍ구청장은 의료인등이 제56조제2항ㆍ제3항을 위반한 때에는 다음 각 호의 조치를 명할 수 있다.1.위반행위의 중지"
327377,이유,19,2.위반사실의 공표
327377,이유,20,3.정정광고
327377,이유,21,③ 제2항제2호ㆍ제3호에 따른 조치에 필요한 사항은 대통령령으로 정한다.
327377,이유,22,의료기관의 제증명수수료 항목 및 금액에 관한 기준(보건복지부고시)제4조(제증명수수료 항목 및 금액)① 제증명수수료 항목 및 금액 기준은 다음 각 호의 사항을 고려하여 정한다.1.「의료법」제45조의2에 따른 비급여 진료비용 등 현황조사·분석자료
327377,이유,23,2.그 밖에 보건복지부장관이 제증명수수료 항목 및 금액 기준 설정에 필요하다고 인정하는 사항
327377,이유,24,"② 제1항에 따른 제증명수수료 항목 및 금액 기준은 별표와 같다.제5조(제증명수수료 운영 기준)① 의료기관의 장은 0원부터 별표의 상한금액 범위 내에서 해당 의료기관의 제증명수수료 금액을 정해야 한다.② 의료기관의 장은 제증명수수료를 환자 및 환자 보호자에게 징수하는 경우 제1항의 금액의 범위 내에서 징수할 수 있다.③ 의료기관의 장은 제4조제2항의 별표에서 정하고 있는 제증명서 이외에 별도의 명칭, 서식(내용)으로 작성되는 제증명서에 대해서는 의료기관에서 자체적으로 그 금액을 정하여 징수할 수 있다.④ ∼ ⑥ (생  략)"
327377,이유,25,연
327377,이유,26,번
327377,이유,27,항  목
327377,이유,28,기  준
327377,이유,29,상한금액
327377,이유,30,(원)1
327377,이유,31,일반진단서
327377,이유,32,의료법 시행규칙 [별지 제5호의2서식]에 따라 의사가 진찰하거나 검사한 결과를 종합하여 작성한 진단서를 말함
327377,이유,33,"20,000"
327377,이유,34,2
327377,이유,35,건강진단서
327377,이유,36,"취업, 입학, 유학, 각종 면허 발급 등을 위해 의사가 건강상태를 증명하는 진단서를 말함"
327377,이유,37,"20,000"
327377,이유,38,3
327377,이유,39,근로능력평가용 진단서
327377,이유,40,국민기초생활 보장법 시행규칙 제35조 [별지 제6호서식]에 따라 의사가 근로능력 평가를 위해 발급하는 진단서를 말함
327377,이유,41,"10,000"
327377,이유,42,4
327377,이유,43,사망진단서
327377,이유,44,의료법 시행규칙 [별지 제6호서식]에 따라 의사가 환자의 사망을 의학적으로 확인 후 그 결과를 기록한 진단서를 말함
327377,이유,45,"10,000"
327377,이유,46,5
327377,이유,47,장애 정도 심사용 진단서(신체적장애)장애인복지법 시행규칙 [별지 제3호서식]에 따라 의사가 장애에 대한 결과를 종합하여 작성한 진단서를 말함
327377,이유,48,* 보건복지부고시 ‘장애 정도 판정기준’에 따른 신체적 장애
327377,이유,49,"15,000"
327377,이유,50,6
327377,이유,51,장애 정도 심사용 진단서(정신적장애)장애인복지법 시행규칙 [별지 제3호서식]에 따라 의사가 장애에 대한 결과를 종합하여 작성한 진단서를 말함
327377,이유,52,* 보건복지부고시 ‘장애 정도 판정기준’에 따른 정신적 장애
327377,이유,53,"40,000"
327377,이유,54,7
327377,이유,55,후유장애진단서
327377,이유,56,"질병, 부상 등이 원인이 되어 신체에 발생한 장애로, 의사가 더 이상의 치료효과를 기대할 수 없다고 판단하는 진단서를 말함"
327377,이유,57,"100,000"
327377,이유,58,8
327377,이유,59,병무용 진단서
327377,이유,60,병역법 시행규칙 [별지 제106호서식]에 따라 군복무 등을 위해 의사가 진찰하거나 검사한 결과를 종합하여 작성한 진단서를 말함
327377,이유,61,"20,000"
327377,이유,62,9
327377,이유,63,국민연금 장애심사용 진단서
327377,이유,64,보건복지부고시「국민연금장애심사규정」[별지 제1호서식]에 따라 국민연금수혜를 목적으로 의사가 장애의 정도를 종합하여 작성한 진단서를 말함
327377,이유,65,"15,000"
327377,이유,66,10
327377,이유,67,상해진단서(3주미만)
327377,이유,68,의료법 시행규칙 [별지 제5호의3서식]에 따라 질병의 원인이 상해(傷害)로 상해진단기간이 3주 미만일 경우의 진단서를 말함
327377,이유,69,"100,000"
327377,이유,70,11
327377,이유,71,상해진단서(3주이상)
327377,이유,72,의료법 시행규칙 [별지 제5호의3서식]에 따라 질병의 원인이 상해(傷害)로 상해진단기간이 3주 이상일 경우의 진단서를 말함
327377,이유,73,"150,000"
327377,이유,74,12
327377,이유,75,영문 일반진단서
327377,이유,76,의료법 시행규칙 [별지 제5호의2서식]에 따라 의사가 영문으로 작성한 ‘일반 진단서’를 말함
327377,이유,77,"20,000"
327377,이유,78,13
327377,이유,79,입퇴원확인서
327377,이유,80,"환자의 인적사항(성명, 성별, 생년월일 등)과 입퇴원일을 기재하여, 입원사실에 대하여 행정적으로 발급하는 확인서를 말함 (입원사실증명서와 동일)3,000"
327377,이유,81,14
327377,이유,82,통원확인서
327377,이유,83,"환자의 인적사항(성명, 성별, 생년월일 등)과 외래 진료일을 기재하여, 외래진료사실에 대하여 행정적으로 발급하는 확인서를 말함"
327377,이유,84,"3,000"
327377,이유,85,15
327377,이유,86,진료확인서
327377,이유,87,"환자의 인적사항(성명, 성별, 생년월일 등)과 특정 진료내역을 기재하여, 특정 진료사실에 대하여 행정적으로 발급하는 확인서를 말함"
327377,이유,88,"(방사선 치료, 검사 및 의약품 등)3,000"
327377,이유,89,16
327377,이유,90,향후진료비추정서
327377,이유,91,(천만원미만)계속적인 진료가 요구되는 환자에게 향후 발생이 예상되는 치료비가 1천만원 미만일 경우 발급하는 증명서를 말함
327377,이유,92,"50,000"
327377,이유,93,17
327377,이유,94,향후진료비추정서
327377,이유,95,(천만원이상)계속적인 진료가 요구되는 환자에게 향후 발생이 예상되는 치료비가 1천만원 이상일 경우 발급하는 증명서를 말함
327377,이유,96,"100,000"
327377,이유,97,18
327377,이유,98,출생증명서
327377,이유,99,의료법 시행규칙 [별지 제7호서식]에 따라 의사 또는 조산사가 작성하는 태아의 출생에 대한 증명서를 말함
327377,이유,100,"3,000"
327377,이유,101,19
327377,이유,102,시체검안서
327377,이유,103,"의료법 시행규칙 [별지 제6호서식]에 따라 주검에 대하여 의학적으로 확인 후 그 결과를 기록하여 발급하는 증명서를 말하며, 출장비를 포함하지 않음"
327377,이유,104,"* 검찰, 경찰의 업무 처리를 위한 시체검안서는 제외"
327377,이유,105,"30,000"
327377,이유,106,20
327377,이유,107,장애인증명서
327377,이유,108,소득세법 시행규칙 [별지 제38호서식]에 따라 장애인공제 대상임을 나타내는 증명서를 말함
327377,이유,109,"1,000"
327377,이유,110,21
327377,이유,111,사산(사태)증명서
