해석례일련번호,구분,문장번호,내용
330287,질의요지,1,"농수산물도매시장 개설자가 소유하지 않은 저온창고가 개설자 소유의 대지에 설치된 경우, 농수산물도매시장 개설자는 해당 저온창고 소유자에게 그 대지의 사용에 대해 「농수산물 유통 및 가격안정에 관한 법률」 제42조제1항제2호에 따른 시설 사용료를 부과할 수 있는지?"
330287,질의요지,2,< 질의 배경 >
330287,질의요지,3,"대전광역시가 개설한 농수산물도매시장에서 대전광역시 소유의 대지에 도매시장법인 등이 저온창고를 설치·소유하고 있는 경우 도매시장 개설자인 대전광역시가 그 대지의 사용에 대해 「농수산물 유통 및 가격안정에 관한 법률」 제42조제1항제2호에 따른 시설 사용료를 부과할 수 있는지 여부에 관해 농림축산식품부에 질의하였고 시설 사용료를 부과할 수 있다고 회신 받았으나, 이에 대해 대전광역시 내부에서 의견이 대립하여 법제처에 법령해석을 요청함."
330287,회답,4,이 사안의 경우 저온창고가 설치된 대지의 사용에 대해 「농수산물 유통 및 가격안정에 관한 법률」 제42조제1항제2호에 따른 시설 사용료를 부과할 수 없습니다.
330287,이유,5,"일반적으로 “시설”과 그 시설이 설치된 “대지”는 구별되는 개념으로서 「농수산물 유통 및 가격안정에 관한 법률」(이하 “농수산물유통법”이라 함)제42조제1항제2호 및 같은 법 시행규칙 제39조제2항제1호에 따라 농수산물도매시장(이하 “도매시장”이라 함)개설자가 시설 사용료를 징수할 수 있는 저온창고는 온도조절에 필요한 장비 등이 설치되어 있어 농수산물을 적정한 저온상태로 보관할 수 있는 창고로서의 기능과 용도에 적합한 건물이나 구조물을 말하는 것이지, 그러한 건물이나 구조물이 설치된 대지만을 의미하는 것은 아니므로, 도매시장 개설자인 지방자치단체가 그 소유의 행정재산인 대지의 사용에 대해 「공유재산 및 물품 관리법」에 따라 사용료를 부과할 수 있는지 여부는 별론으로 하고 농수산물유통법 제42조제1항제2호에 따른 시설 사용료를 부과할 수는 없다고 보는 것이 문언의 통상적인 의미에 맞는 해석입니다."
330287,이유,6,"그리고 농수산물유통법은 농수산물의 유통을 원활하게 하고 적정한 가격을 유지하게 함으로써 생산자와 소비자의 이익을 보호하고 국민생활의 안정을 도모하기 위하여(제1조) 도매시장 개설자로 하여금 도매시장의 시설 중 특정 시설에 대해서만 그 시설 사용료를 징수할 수 있도록 제한적으로 허용하면서도(제42조제1항제2호) 같은 법 시행규칙 제39조제2항 각 호 외의 부분 단서에서는 도매시장 개설자의 소유가 아닌 시설에 대해서는 사용료를 징수할 수 없도록 규정하고 있는바, 이는 도매시장 개설자가 시설 사용에 대한 수수료를 징수함에 따라 농수산물의 유통비용이 증가할 수 있는 요인을 엄격히 통제하려는 것이므로, 도매시장 개설자는 자신이 소유한 대지에 저온창고가 설치되었더라도 해당 저온창고가 도매시장 개설자의 소유가 아닌 이상 해당 대지의 사용에 대해 시설 사용료를 부과할 수 없다고 보는 것이 농수산물유통법의 입법 취지에 부합합니다."
330287,이유,7,<관계 법령>
330287,이유,8,「농수산물 유통 및 가격안정에 관한 법률」
330287,이유,9,"제42조(수수료 등의 징수제한)① 도매시장 개설자, 도매시장법인, 시장도매인, 중도매인 또는 대금정산조직은 해당 업무와 관련하여 징수 대상자에게 다음 각 호의 금액 외에는 어떠한 명목으로도 금전을 징수하여서는 아니 된다.1.도매시장 개설자가 도매시장법인 또는 시장도매인으로부터 도매시장의 유지·관리에 필요한 최소한의 비용으로 징수하는 도매시장의 사용료"
330287,이유,10,2.도매시장 개설자가 도매시장의 시설 중 농림축산식품부령 또는 해양수산부령으로 정하는 시설에 대하여 사용자로부터 징수하는 시설 사용료
330287,이유,11,3.도매시장법인이나 시장도매인이 농수산물의 판매를 위탁한 출하자로부터 징수하는 거래액의 일정 비율 또는 일정액에 해당하는 위탁수수료
330287,이유,12,4.시장도매인 또는 중도매인이 농수산물의 매매를 중개한 경우에 이를 매매한 자로부터 징수하는 거래액의 일정 비율에 해당하는 중개수수료
330287,이유,13,5.거래대금을 정산하는 경우에 도매시장법인·시장도매인·중도매인·매매참가인 등이 대금정산조직에 납부하는 정산수수료
330287,이유,14,② 제1항제1호부터 제5호까지의 규정에 따른 사용료 및 수수료의 요율은 농림축산식품부령 또는 해양수산부령으로 정한다.③ 삭제
330287,이유,15,제67조(유통시설의 개선 등)① (생  략)② 도매시장·공판장 및 민영도매시장이 보유하여야 하는 시설의 기준은 부류별로 그 지역의 인구 및 거래물량 등을 고려하여 농림축산식품부령 또는 해양수산부령으로 정한다.
330287,이유,16,「농수산물 유통 및 가격안정에 관한 법률 시행규칙」
330287,이유,17,"제39조(사용료 및 수수료 등)① (생  략)② 법 제42조제1항제2호에 따라 도매시장 개설자가 시설사용료를 징수할 수 있는 시설은 다음 각 호의 시설로 하며, 연간 시설 사용료는 해당 시설의 재산가액의 1천분의 50(중도매인 점포ㆍ사무실의 경우에는 재산가액의 1천분의 10)을 초과하지 아니하는 범위에서 도매시장 개설자가 정한다.다만, 도매시장의 시설 중 도매시장 개설자의 소유가 아닌 시설에 대한 사용료는 징수하지 아니한다.1.별표 2의 필수시설 중 저온창고"
330287,이유,18,"2.별표 2의 부수시설 중 농산물 품질관리실, 축산물위생검사 사무실 및 도체(屠體) 등급판정 사무실을 제외한 시설"
330287,이유,19,③ ∼ ⑧ (생  략)제44조(시설기준)① 법 제67조제2항에 따라 부류별 도매시장ㆍ공판장ㆍ민영도매시장이 보유하여야 하는 시설의 최소기준은 별표 2와 같다.② (생  략)
330287,이유,20,[별표 2]
330287,이유,21,농수산물도매시장·공판장 및 민영도매시장의 시설기준(제44조제1항 관련)
330287,이유,22,부류별
330287,이유,23,양곡
330287,이유,24,청과
330287,이유,25,수산
330287,이유,26,(이하
330287,이유,27,생략)도시인구별
330287,이유,28,(단위: 명)­
330287,이유,29,30만미만
330287,이유,30,30만 이상～100만 미만
330287,이유,31,100만 이상
330287,이유,32,30만 미만
330287,이유,33,30만 이상
330287,이유,34,100만 미만
330287,이유,35,100만 이상
330287,이유,36,시설
330287,이유,37,㎡
330287,이유,38,㎡
330287,이유,39,㎡
330287,이유,40,㎡
330287,이유,41,㎡
330287,이유,42,㎡
330287,이유,43,㎡
330287,이유,44,대 지
330287,이유,45,"1,650"
330287,이유,46,"3,300"
330287,이유,47,"8,250"
330287,이유,48,"16,500"
330287,이유,49,"1,650"
330287,이유,50,"3,300"
330287,이유,51,"6,600"
330287,이유,52,건 물
330287,이유,53,660
330287,이유,54,"1,320"
330287,이유,55,"3,300"
330287,이유,56,"6,600"
330287,이유,57,660
330287,이유,58,"1,320"
330287,이유,59,"2,640"
330287,이유,60,필수시설
330287,이유,61,저온창고(농수산물도매시장만 해당한다)
330287,이유,62,300
330287,이유,63,500
330287,이유,64,"1,000"
