해석례일련번호,구분,문장번호,내용
336001,질의요지,1,"「응급의료에 관한 법률 시행규칙」(이하 “응급의료법 시행규칙”이라 함)별표 18 제1호가목에서는 “2 이상의 위반행위가 2 이상의 업무정지, 2 이상의 자격 또는 면허정지에 해당하는 때에는 중한 처분기준에 나머지 각각의 처분기준의 2분의 1을 더하여 처분한다”고 규정하고 있는바, 이 때 “2 이상의 위반행위”는 위반행위의 종류와 관계없이 위반행위가 둘 이상인 경우를 의미하는지, 아니면 서로 다른 종류의 위반행위가 둘 이상인 경우를 의미하는지?"
336001,회답,2,응급의료법 시행규칙 별표 18 제1호가목의 “2 이상의 위반행위”는 위반행위의 종류와 관계없이 위반행위가 둘 이상인 경우를 의미합니다.
336001,이유,3,"응급의료종사자 및 구급차등을 운용하는 자 등에 대한 행정처분의 기준을 정하고 있는 응급의료법 시행규칙 별표 18 제1호가목에서는 둘 이상의 위반행위가 둘 이상의 업무정지, 둘 이상의 자격 또는 면허정지에 해당하는 때에는 중한 처분기준에 나머지 각각의 처분기준의 2분의 1을 더하여 처분한다고 규정하고 있는데, 이는 둘 이상의 위반행위를 한 경우 각 위반행위마다 그 처분기준에 따른 처분을 각각 하는 것이 원칙이나1)1)법제처 2017.3.15."
336001,이유,4,회신 16-0642 해석례 참조
336001,이유,5,", 각각의 위반행위에 따른 처분을 모두 적용하게 되면 영업자에게 과도한 처분이 될 수 있어 이를 방지하기 위해2)2)법제처 2020.11.5."
336001,이유,6,회신 20-0166 해석례 참조
336001,이유,7,"여러 위반행위 중 가장 무거운 처분기준은 그대로 적용하되, 나머지 처분기준은 각각 그 2분의 1만을 반영하도록 일반기준을 마련한 것입니다.또한 응급의료법 시행규칙 별표 18 제1호가목의 “2 이상의 위반행위”를 서로 다른 둘 이상의 위반행위로 한정하여 해석하면, 같은 위반행위가 둘 이상 있는 경우에 대해서는 위반행위의 수만큼 행정처분기준이 각각 온전히 적용되어 영업자에 대한 과도한 처분을 방지하기 위하여 일반기준을 마련한 취지에 부합하지 않을 뿐 아니라, 복수의 위반행위를 한 경우 위반행위의 종류가 같다는 이유만으로 서로 다른 종류의 위반행위를 한 경우보다 불리한 결과를 초래하여 위반행위에 따른 제재의 형평성 문제가 발생할 수 있습니다.아울러 응급의료법 시행규칙 별표 18 제1호나목에서는 “같은 위반행위”로 행정처분을 받은 경우에 대해 같은 위반행위의 횟수에 따라 가중 처분하는 기준을 정하면서 명시적으로 위반행위의 종류가 같은 경우로 한정한 반면, 같은 호 가목에서는 위반행위의 종류를 구분하지 않은 채 “2 이상의 위반행위”라고 규정하고 있을 뿐 서로 다른 둘 이상의 위반행위라고 규정하고 있지 않다는 점도 이 사안을 해석할 때 고려할 필요가 있습니다."
336001,이유,8,"한편 응급의료법 시행규칙 별표 18 제1호가목에서는 “중한 처분기준에 나머지 각각의 처분기준의 2분의 1을 더하여 처분한다”고 규정하고 있는데, 같은 위반행위의 경우 그 개별 행정처분기준이 동일하므로 해당 규정이 특별한 의미를 가질 수 없으므로 서로 다른 종류의 위반행위가 둘 이상인 경우에만 적용하는 것으로 해석해야 한다는 의견이 있으나, 같은 목에서는 위반행위의 동일 여부가 아니라 위반행위별 “처분기준”을 기초로 둘 이상의 위반행위가 있는 경우의 처분기준을 규정하고 있고, 같은 표 제2호의 개별기준에서 서로 다른 종류의 위반행위에 대해서도 동일한 행정처분기준을 정한 경우가 있다는 점에 비추어 볼 때, 그러한 의견은 타당하지 않습니다."
336001,이유,9,따라서 응급의료법 시행규칙 별표 18 제1호가목의 “2 이상의 위반행위”는 위반행위의 종류와 관계없이 위반행위가 둘 이상인 경우를 의미합니다.
336001,이유,10,응급의료에 관한 법률 시행규칙
336001,이유,11,제45조(행정처분의 기준)법 제55조의 규정에 의한 행정처분의 기준은 별표 18과 같다.[별표 18]
336001,이유,12,행정처분의 기준(제45조관련)
336001,이유,13,1.일반기준
336001,이유,14,"가.2 이상의 위반행위가 2 이상의 업무정지, 2 이상의 자격 또는 면허정지에 해당하는 때에는 중한 처분기준에 나머지 각각의 처분기준의 2분의 1을 더하여 처분한다.나.위반행위의 횟수에 따른 행정처분 기준은 최근 1년간 같은 위반행위로 행정처분을 받은 경우에 적용한다.이 경우 기간의 계산은 위반행위에 대하여 행정처분을 받은 날과 그 처분 후 다시 같은 위반행위를 하여 적발된 날을 기준으로 한다.다.～ 마.(생  략)"
336001,이유,15,2.개별기준
336001,이유,16,위반사항
336001,이유,17,근거법령
336001,이유,18,행정처분기준
336001,이유,19,1차 위반
336001,이유,20,2차 위반
336001,이유,21,3차
336001,이유,22,이상 위반
336001,이유,23,가.～ 라.(생  략)
336001,이유,24,마.법 제24조제1항에 따른 이송처치료를 과다하게 징수하거나 같은 조 제2항을 위반하여 이송처치료 외의 별도의 비용을 징수한 경우
336001,이유,25,1)응급의료종사자
336001,이유,26,법 제55조제1항제2호
336001,이유,27,면허 또는
336001,이유,28,자격정지
336001,이유,29,1개월
336001,이유,30,면허 또는
336001,이유,31,자격정지
336001,이유,32,1개월
336001,이유,33,면허 또는
336001,이유,34,자격정지
336001,이유,35,1개월
336001,이유,36,2)구급차등을 운용하는 자
336001,이유,37,법 제55조제3항제3호
336001,이유,38,업무정지
336001,이유,39,1개월
336001,이유,40,업무정지
336001,이유,41,2개월
336001,이유,42,업무정지
336001,이유,43,3개월
336001,이유,44,바.～ 코.(생  략)
336001,이유,45,<관계 법령>
