해석례일련번호,구분,문장번호,내용
314658,질의요지,1,"「학교용지 확보 등에 관한 특례법」 제5조제1항에서는 시·도지사는 개발사업지역에서 공동주택을 분양하는 자에게 학교용지부담금을 부과·징수할 수 있다고 규정하고 있고, 같은 조 제4항제4호에서는 시·도지사는 개발사업시행자가 학교용지 또는 학교시설을 시·도 교육비특별회계 소관 공유재산으로 무상공급하는 경우에는 학교용지부담금을 면제하여야 한다고 규정하고 있는바,"
314658,질의요지,2,"공영개발사업시행자인 택지개발사업자가 학교용지를 무상공급하기로 시·도와 협의한 경우, 택지개발지구내에서 공영개발사업시행자로부터 택지를 공급받아 공동주택을 건설·분양하는 민간개발사업자에게 학교용지부담금을 면제하여야 하는지?"
314658,회답,3,"공영개발사업시행자인 택지개발사업자가 학교용지를 무상공급하기로 시·도와 협의한 경우, 택지개발지구내에서 공영개발사업시행자로부터 택지를 공급받아 공동주택을 건설·분양하는 민간개발사업자에게 학교용지부담금을 면제하여야 할 것입니다."
314658,이유,4,"「학교용지 확보 등에 관한 특례법」(이하 “특례법”이라 함)제2조제2호에 따르면 “개발사업”이란 「건축법」, 「도시개발법」, 「도시 및 주거환경정비법」, 「주택법」, 「택지개발촉진법」 및 「산업입지 및 개발에 관한 법률」에 따라 시행하는 사업 중 100가구 규모 이상의 주택건설용 토지를 조성·개발하거나 공동주택을 건설하는 사업을 말하고, 같은 조 제3호에 따르면 “학교용지부담금”이란 개발사업에 대하여 특별시장·광역시장·도지사 또는 특별자치도사(이하 “시·도지사”라 함)가 학교용지를 확보하거나, 학교용지를 확보할 수 없는 경우 가까운 곳에 있는 학교를 증축하기 위하여 개발사업을 시행하는 자에게 징수하는 경비(이하 “부담금”이라 함)를 말한다고 규정하고 있습니다."
314658,이유,5,"한편, 특례법 제3조 및 제4조에서는 300가구 규모 이상의 개발사업을 시행하는 자(이하 “개발사업시행자”라 함)에게 학교용지의 확보의무를 부과하고 있고, 같은 법 제5조제1항에서는 시·도지사는 개발사업지역에서 단독주택을 건축하기 위한 토지를 개발하여 분양하거나 공동주택을 분양하는 자에게 부담금을 부과·징수할 수 있다고 규정하고 있으며, 같은 조 제4항제4호에서는 시·도지사는 개발사업시행자가 학교용지 또는 학교시설을 시·도 교육비특별회계 소관 공유재산으로 무상공급하는 경우에"
314658,이유,6,"는 부담금을 면제하여야 한다고 규정하고 있는바, 이 사안에서는 공영개발사업시행자인 택지개발사업자가 학교용지를 무상공급하기로 시·도와 협의한 경우, 택지개발지구내에서 공영개발사업시행자로부터 택지를 공급받아 공동주택을 건설·분양하는 민간개발사업자에게 부담금을 면제하여야 하는지가 문제될 수 있습니다."
314658,이유,7,"살피건대, 특례법 제3조에 따르면 “개발사업시행자”는 300가구 규모 이상의 개발사업을 시행하는 자를 의미하고, “무상공급하는 경우”란 개발사업시행자가 학교시설 등의 무상공급을 이행한 경우뿐만 아니라 학교시설 등의 무상공급협약을 체결한 경우도 포함된다(서울고등법원 2011.5.24."
314658,이유,8,선고 2010누32534 판결례 참조)할 것이어서 지방자치단체가 「도시개발법」에 따른 300가구 규모 이상의 공영개발사업시행자로서 개발사업 대상지역과 관련한 학교용지를 무상으로 공급하기로 시·도와 협의하였다면 이는 특례법 제5조제4항제4호의 면제사유에 해당하므로 학교용지를 무상공급하기로 한 공영개발사업시행자인 지방자치단체로부터 공동주택용지를 공급받은 민간개발사업자에게 부담금을 면제하여야 할 것입니다.
314658,이유,9,"더욱이, 특례법 제1조 및 제2조제3호 등의 규정을 종합하면 ① 부담금의 징수 목적과 용도는 학교용지의 확보 또는 학교건물의 증축을 위한 것이고, ② 부담"
314658,이유,10,"금을 부과함에 있어서는 이중의 부담을 방지하고 부담금의 부과목적 달성 여부, 부과의 필요성 등을 고려하여 필요 최소한의 범위 내에서 부과하여야(수원지방법원 2009.9.30."
314658,이유,11,"선고 2007구합5883 판결례, 서울고등법원 2010.7.7."
314658,이유,12,"선고 2009누33272 판결례 참조)하는바, 공영개발사업시행자가 학교용지를 무상공급하기로 하여 개발에 따른 학생 수용에 대비하기 위한 학교용지가 확보되어 부담금의 부과 목적이 이미 달성된 경우 민간개발사업자에게 추가적으로 부담금을 부과할 필요성이 없다 할 것입니다."
314658,이유,13,"따라서, 공영개발사업시행자인 택지개발사업자가 학교용지를 무상공급하기로 시·도와 협의한 경우, 택지개발지구내에서 공영개발사업시행자로부터 택지를 공급받아 공동주택을 건설·분양하는 민간개발사업자에게 부담금을 면제하여야 할 것입니다."
