해석례일련번호,구분,문장번호,내용
327075,질의요지,1,"국토교통부장관이 공항개발사업 등 개발사업의 실시계획1)1)「공항시설법」  제7조제1항에 따른 실시계획을 말하며, 이하 같음.을 수립ㆍ승인하기 위해 「공항시설법」 제7조제5항에 따라 같은 법 제5조에 따른 공항개발기술심의위원회(이하 “기술심의위원회”라 함)의 심의를 거친 경우 같은 법 제8조제1항제1호 및 제2호에 따라 「건설기술 진흥법」 제5조에 따른 건설기술심의위원회(이하 “건설기술심의위원회”라 함)의 심의 및 「건축법」 제4조에 따른 건축위원회(이하 “건축위원회”라 함)의 심의를 거치지 않아도 되는지?"
327075,질의요지,2,< 질의 배경 >
327075,질의요지,3,국토교통부는 위의 질의요지에 대해 내부적으로 의견 대립이 있어 법제처에 법령해석을 요청함.
327075,회답,4,이 사안의 경우 건설기술심의위원회의 심의 및 건축위원회의 심의를 거치지 않아도 됩니다.
327075,이유,5,"「공항시설법」 제7조제5항에서는 국토교통부장관이 같은 법 제8조제1항제1호ㆍ제2호의 사항 등이 포함되어 있는 실시계획을 수립하거나 승인하려면 기술심의위원회의 심의를 거치도록 규정하고 있고, 같은 법 제8조제1항에서는 국토교통부장관이 실시계획을 수립하거나 승인하였을 때에는 건설기술심의위원회의 심의(제1호) 및 건축위원회의 심의(제2호) 등을 받은 것으로 본다고 규정하여 심의 등의 의제 규정을 두고 있습니다."
327075,이유,6,그런데 「공항시설법」은 구 「수도권신공항건설 촉진법」과 구 「항공법」 일부를 통합하여 제정된 법1)1)2016.3.29.
327075,이유,7,법률 제14113호로 제정되어 2017.3.30.
327075,이유,8,시행된 「공항시설법」 제ㆍ개정 이유 참조
327075,이유,9,으로 의제 규정은 1996년 12월 30일 법률 제5229호로 일부개정되어 1997년 3월 31일 시행된 「수도권신공항건설 촉진법」에서 처음 신설된 것으로 해당 규정에서 건설기술심의위원회의 심의 등을 의제 대상으로 포함한 것은 각종 심의 등의 절차를 일원화ㆍ간소화하려는 취지1)1)1996.12.30.
327075,이유,10,법률 제5229호로 일부개정되어 1997.3.31.
327075,이유,11,시행된 「수도권신공항건설 촉진법」 심사보고서 참조
327075,이유,12,"였다는 점에 비추어 볼 때, 실시계획에 건설기술심의위원회의 심의 사항이나 건축위원회의 심의 사항 등이 포함되어 있어 실시계획을 수립ㆍ승인하기 위해 기술심의위원회의 심의를 거친 경우 건설기술심의위원회의 심의 및 건축위원회의 심의를 별도로 거쳐야 한다고 보기는 어렵습니다."
327075,이유,13,"아울러 「공항시설법」 제5조제2항제3호에서는 기술심의위원회 위원의 자격요건 중 하나로 “건축ㆍ토목 등에 관하여 전문적 학식과 경험이 풍부한 사람”을 규정하여 건설기술심의위원회 및 건축위원회 위원의 자격요건과 유사1)1)「건설기술 진흥법 시행령」  제7조제3항제3호에서는 중앙건설기술심의위원회의 위원 자격으로 “건설기술에 관한 학식과 경험이 풍부한 사람”을 규정하고 있고, 「건축법 시행령」 제5조제4항에서는 중앙건축위원회의 위원 자격으로 “건축에 관한 학식 또는 경험이 풍부한 사람”을 규정하고 있음.하게 건축분야의 전문가로 기술심의위원회를 구성하도록 하고 있다는 점과 「공항시설법」 제7조제2항제4호 및 그 위임에 따른 같은 법 시행규칙 제10조제1항제12호 및 제13호 등에서는 “기술심의위원회의 심의사항이 포함되어 있는 경우에는 그 내용 및 심의에 필요한 서류” 및 “법 제8조제1항 각 호에 따른 인ㆍ허가 등 의제사항이 있는 경우에는 그 내용 및 같은 조 제2항에 따른 관계 행정기관의 장과의 협의에 필요한 서류” 등을 실시계획에 포함하도록 하여 실시계획의 수립 및 승인 시 건설기술심의위원회 및 건축위원회의 심의 사항에 대한 내용적 검토가 이루어지도록 하고 있다는 점도 이 사안을 해석할 때 고려해야 합니다."
327075,이유,14,<관계 법령>
327075,이유,15,「공항시설법」
327075,이유,16,"제5조(공항개발기술심의위원회)① 공항개발사업 또는 비행장개발사업(이하 ""개발사업""이라 한다)에 따른 건설기술ㆍ교통영향 등에 관한 중요 사항을 심의하기 위하여 국토교통부에 공항개발기술심의위원회(이하 ""기술심의위원회""라 한다)를 둔다."
327075,이유,17,②～⑤ (생  략)
327075,이유,18,"제7조(실시계획의 수립ㆍ승인 등)① 제6조에 따른 개발사업의 시행자(이하 ""사업시행자""라 한다)는 대통령령으로 정하는 바에 따라 개발사업을 시작하기 전에 개발사업에 관한 실시계획(이하 ""실시계획""이라 한다)을 수립하여야 한다."
327075,이유,19,② (생  략)
327075,이유,20,③ 국토교통부장관 외의 사업시행자가 실시계획을 수립한 경우에는 국토교통부장관의 승인을 받아야 한다.승인받은 사항을 변경하려는 경우에도 또한 같다.
327075,이유,21,④ (생  략)
327075,이유,22,⑤ 국토교통부장관은 제8조제1항제1호ㆍ제2호(「건축법」 제4조에 따른 건축위원회의 심의만 해당한다)또는 제12호의 사항이 포함되어 있는 실시계획을 수립하거나 제3항에 따라 실시계획을 승인하려면 미리 기술심의위원회의 심의를 거쳐야 한다.
327075,이유,23,⑥～⑨ (생  략)
