결정례일련번호,구분,문장번호,내용
145726,판시사항,1,가.‘국가항공보안계획’(2011.4.) 제8장 ‘승객&8901;휴대물품&8901;위탁수하물 등 보안대책’ 중 8.1.19 가운데 체약국의 요구가 있는 경우 항공운송사업자의 추가 보안검색 실시에 관한 부분(이하 ‘이 사건 국가항공보안계획’이라고 한다)이 법률유보원칙에 위배되는지 여부(소극)나.이 사건 국가항공보안계획이 과잉금지원칙을 위반하여 청구인의 인격권 등을 침해하는지 여부(소극)
145726,결정요지,2,"가.우리나라는 ‘국제민간항공협약’의 체약국으로서 위 협약을 준수할 의무가 있는데, ‘국제민간항공협약’과 동일한 효력이 있는 ‘국제민간항공협약 부속서 17’(항공보안)(Annex17 to the Convention on International Civil Aviation) 2.4.1 전문에서는 “각 체약국은 다른 체약국으로부터 특정한 항공편에 대해 추가적인 보안조치를 요구받을 경우, 가능한 한도 내에서 조치를 취해야 한다.”고 정하고 있다.항공보안법은 항공운송사업자 등의 국제협약의 준수 의무와 함께 보안검색의 기준 및 절차에 관한 기본적인 사항을 정하고 있고, 국토교통부장관으로 하여금 그 이행을 위하여 ‘국가항공보안계획’을 수립&8901;시행하도록 의무를 부과하고 있다.따라서 이 사건 국가항공보안계획은 헌법상 법률유보원칙에 위배되지 않는다.나.이 사건 국가항공보안계획은, 이미 출국 수속 과정에서 일반적인 보안검색을 마친 승객을 상대로, 촉수검색(patdown)과 같은 추가적인 보안 검색 실시를 예정하고 있으므로 이로 인한 인격권 및 신체의 자유 침해 여부가 문제된다.이 사건 국가항공보안계획은 민간항공 보안에 관한 국제협약의 준수 및 항공기 안전과 보안을 위한 것으로 입법목적의 정당성 및 수단의 적합성이 인정되고, 항공운송사업자가 다른 체약국의 추가 보안검색 요구에 응하지 않을 경우 항공기의 취항 자체가 거부될 수 있으므로 이 사건 국가항공보안계획에 따른 추가 보안검색 실시는 불가피하며, 관련 법령에서 보안검색의 구체적 기준 및 방법 등을 마련하여 기본권 침해를 최소화하고 있으므로 침해의 최소성도 인정된다.또한 국내외적으로 항공기 안전사고와 테러 위협이 커지는 상황에서, 민간항공의 보안 확보라는 공익은 매우 중대한 반면, 추가 보안검색 실시로 인해 승객의 기본권이 제한되는 정도는 그리 크지 아니하므로 법익의 균형성도 인정된다.따라서 이 사건 국제항공보안계획은 헌법상 과잉금지원칙에 위반되지 않으므로, 청구인의 기본권을 침해하지 아니한다."
145726,전문,3,[당 사 자]
145726,전문,4,"청 구 인 김 ○ 진(변호사)서울 00구 00로 00, ○동 ○호(00동, 00)[주 문]"
145726,전문,5,이 사건 심판청구를 기각한다.[이 유]
145726,전문,6,1.사건개요
145726,전문,7,청구인은 2016.7.31.
145726,전문,8,"인천공항에서 미국행 대한항공편을 이용하고자 출국심사를 받는 과정에서 일반적인 보안검색을 받았다.그런데 대한항공 측은 미국 교통안전청(Transportation Security Administration)으로부터 청구인이 추가 보안검색 대상자에 해당한다는 통보를 받았다며 항공기 탑승 전에 청구인에 대하여 추가 보안검색을 실시하였다.추가 보안검색은 보안검색 담당자가, 청구인의 소지품에 대해서는 밖으로 꺼내도록 하여 육안으로 확인하는 방식으로, 청구인의 신체에 대해서는 손으로 더듬는 방식으로 이루어졌다(이하 ‘이 사건 추가 보안검색’이라 한다)."
145726,전문,9,"이후 청구인은 인천국제공항공사 사장을 상대로 이 사건 추가 보안검색을 실시한 법적 근거 등에 대하여 정보공개청구를 하였는데, 위 공사로부터 “항공운송사업자는 체약국의 요구가 있거나 필요하다고 판단되는 경우 탑승 수속 전 또는 탑승구 앞에서 추가 보안검색을 실시할 수 있다.”는 내용의 ‘국가항공보안계획 8.1.19’를 근거로 항공사에서 추가 보안검색을 자체 실시한 것으로서 인천국제공항공사와는 관련이 없다는 답변을 받았다.또한 항공운송사업자인 ㈜대한항공 측으로부터는 미국 교통안전청으로부터 추가 보안검색 대상임을 통보받아 부득이하게 실시한 것이라는 답변을 받았다.이에 청구인은 항공운송사업자로 하여금 체약국의 요구가 있는 경우 추가 보안검색을 실시할 수 있도록 정한 ‘국가항공보안계획 8.1.19’가 법률유보원칙 및 과잉금지원칙을 위반하여 청구인의 인간의 존엄과 자유, 신체의 자유 등을 침해하였다고 주장하며, 2016.9.12."
145726,전문,10,그 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
