결정례일련번호,구분,문장번호,내용
16106,판시사항,1,단축된 고등학교과정에 입학할 수 있는 자를 만 16세를 넘은 자로 규정한 평생교육법 시행령(2008.2.14.
16106,판시사항,2,대통령령 20607호로 개정된 것)제27조 제2항 후문 단서 제1호(이하 ‘이 사건 시행령 조항’ 이라 한다)가 청구인들의 평등권 등 기본권을 침해하는지 여부(소극)
16106,결정요지,3,"평생교육제도의 일환으로 만들어진 고등학교학력인정의 평생교육시설은 정규 학교 과정에 진학하지 못한 근로청소년·성인 등으로 하여금 고등학교학력을 취득케 하려는 목적을 가지고 있으므로, 중학교를 바로 졸업한 학생들이 받는 불이익은 반사적이고 사실적인 것에 지나지 않는다.또한 초·중등교육법 제54조 제2항에 의하여 단축된 기간으로 고등기술학교를 졸업할 수 있는 다른 제도적인 방법도 있고, 특히 미용사자격시험에 특별한 응시자격을 요하지 않아 청구인들이 2년제 미용고등학교를 졸업하여야만 미용사자격을 취득하는 것도 아니다.따라서 만 16세 미만의 자들에게 고등학교학력인정의 평생교육시설에 입학자격을 부여하지 아니한 것이 현저하게 불합리한 자의적인 차별이라고 볼 수 없어 평등원칙에 위반되지 아니한다.나아가 평생교육을 포함한 교육시설의 입학자격에 관하여는 입법자에게 광범위한 형성의 자유가 있다고 할 것이어서, 일반적으로 중학교를 바로 졸업한 나이에 해당하는 만 16세 미만의 자에게 의무교육이 아닌 고등학교학력인정의 평생교육시설에의 입학을 허용하지 않는 것이 교육을 받을 권리나 직업의 자유를 본질적으로 침해하지 않는다."
16106,전문,4,[당 사 자]
16106,전문,5,청 구 인    주 ○ 경외 8인
16106,전문,6,대리인 법무법인 바른담당변호사 한○외 1인
16106,전문,7,[주      문]
16106,전문,8,이 사건 심판청구를 기각한다.
16106,전문,9,[이      유]
16106,전문,10,1.사건의 개요와 심판의 대상
16106,전문,11,가.사건의 개요
16106,전문,12,"(1)청구인들은 2010.현재 중학교 3학년에 재학 중인 1995년 5월부터 12월까지의 출생자로서, 이 사건 헌법소원 제기 당시 2011.2.중학교졸업예정자인데, 중학교졸업 후 학교형태의 평생교육시설인 ○○미용고등학교, □□미용고등학교 등 2년제 미용고등학교(이하 ‘2년제 미용고’라 한다)에 입학하려고 하였다."
16106,전문,13,"(2)청구인들은 평생교육법 시행령 제27조 제2항 후문 단서 제1호에서 2011학년도 입학부터는 만 16세를 넘은 자만 2년제 미용고에 입학할 수 있도록 규정하고 있어, 중학교 졸업 이후에는 만 16세가 되지 못하여, 곧바로 위 학교에 입학할 수 없게 되어, 위 시행령조항이 청구인들의 평등권, 교육을 받을 권리, 직업의 자유, 행복추구권 등을 침해하였다고 주장하면서, 2010.8.13."
16106,전문,14,이 사건 헌법소원심판을 청구하였다.
16106,전문,15,나.심판의 대상
16106,전문,16,이 사건 심판대상은 평생교육법 시행령(2008.2.14.
16106,전문,17,"대통령령 제20607호로 개정된 것)제27조 제2항 후문 단서 제1호가 헌법에 위반되어 청구인들의 기본권을 침해하는지 여부이고, 이 사건 심판대상조항(아래 밑줄 친 부분, 이하 ‘이 사건 시행령조항’이라 한다.) 및 관련조항의 내용은 다음과 같다.[심판대상조항]"
16106,전문,18,평생교육법 시행령(2008.2.14.
16106,전문,19,"대통령령 제20607호로 개정된 것)제27조(학력인정시설의 지정기준)② 제1항 제1호의 학기는 관할청의 승인을 받아 매 학년도를 3학기로 나누어 운영할 수 있다.이 경우 수업연한은 초등학교과정은 2년, 중학교 및 고등학교과정은 1년의 범위에서 단축할 수 있도록 하되, 단축된 고등학교과정에 입학할 수 있는 자는 제3항의 입학자격을 갖춘 자 중에서 다음 각 호의 어느 하나에 해당하는 자로 한다.1.만 16세를 넘은 자"
16106,전문,20,[관련조항]
16106,전문,21,평생교육법(2009.5.8.
