결정례일련번호,구분,문장번호,내용
137513,판시사항,1,"1.청구인이 피청구인 완도군수를 상대로 동경 126° 38？, 북위 33° 55？에 위치한 섬(이하 ‘이 사건 섬’이라 한다)에 대한 관할권한의 확인과 그 임야대장 등록말소의 부작위가 위법하다는 확인을 구하는 심판청구의 적법 여부(소극)2.이 사건 섬에 대한 지방자치단체의 관할구역 판단기준"
137513,판시사항,2,3.이 사건 섬에 대한 관할권한이 청구인에게 귀속되는지 여부(적극)
137513,결정요지,3,"1.청구인의 피청구인 완도군수에 대한 심판청구는 지방자치단체인 청구인이 국가사무인 지적공부의 등록사무에 관한 권한의 존부 및 범위에 관하여 국가기관의 지위에서 국가로부터 사무를 위임받은 피청구인 완도군수를 상대로 다투고 있는 것임이 분명하므로, 이 부분 심판청구는 그 다툼의 본질을 지방자치권의 침해로 보기 어렵고, 따라서 청구인의 권한에 속하지 아니하는 사무에 관한 권한쟁의심판 청구로서 부적법하다.2.지방자치법 제4조 제1항에서 정한 관할구역의 기준과 관련하여 다양한 해석론이 제시될 수 있으나, 토지(육지)에 대한 지방자치단체의 관할구역의 경우 지적법에 의하여 공부상 정리되어 있고, 지적법에 따라 임야대장 등 지적공부에 토지를 등록하면서 토지 특정의 한 방법으로 소재지의 지번을 기재하는 행정구역의 표시는 당해 토지를 관할하는 지방자치단체의 특정이라는 의미도 가진다고 할 것이므로, 토지(육지)에 대한 지방자치단체의 관할구역을 결정함에 있어서는 원칙적으로 ‘지적공부상의 기재’를 기준으로 하되 지적공부상 기재에 명백한 오류가 있거나 그 기재내용을 신뢰하기 어려운 특별한 사정이 있는 경우에는 지형도, 기타 역사적, 행정적 관련 자료 등을 종합하여 판단하여야 할 것이다.3.지적공부상으로 이 사건 섬은 현재 청구인과 피청구인 완도군 모두에게 등록되어 있으나, 지방자치법 제4조 제1항에 따라 1948.8.15."
137513,결정요지,4,"당시를 기준으로 할 경우 당시 지적공부인 임야대장과 토지등기부, 임야도에 청구인만이 이 사건 섬을 등록하고 있고, 나아가 위 지적공부상 기재에 명백한 오류가 있거나 그 기재 내용을 신뢰하지 못할 만한 다른 사정이 있다고 보기 어려운 점 등에 비추어 이 사건 섬에 대한 자치권한은 청구인에게 귀속된다 할 것이다.재판관 조○의 반대의견(피청구인 완도군수에 대한 청구 부분)피청구인 완도군수가 청구인의 관할권한 행사를 방해하고 있는 이상, 청구인의 위와 같은 청구는 피청구인 완도군수가 청구인의 관할권한을 침해하는 상태를 제거시키는 적절한 수단이라고 할 것이고, 이를 인용(認容)함이 상당하다.이러한 청구는 이 사건 섬에 대한 임야대장 등록권한이 피청구인 완도군수에게 귀속되지 않음을 전제로 하는 것이지만, 청구인이 이 사건 청구원인으로 내세운 것은 이 사건 섬에 대한 관할권한의 침해이고 임야대장 등록권한에 관한 다툼이 아니다.청구인에게 이 사건 섬에 관한 임야대장 등록권한이 없으므로 피청구인 완도군수에 대한 청구는 부적법하다고 판단하는 것은 청구인의 피청구인 완도군수에 대한 청구의 취지를 오해하거나 이 사건 권한분쟁의 본질을 간과하는 것이다.청구인의 피청구인 완도군수에 대한 심판청구는 적법하고 이유 있으므로, 각하해서는 안 되고 인용(認容)하여야 한다."
137513,전문,5,【당 사 자】
137513,전문,6,청 구 인  폐지된 북제주군의 수계인 제주특별자치도
137513,전문,7,대표자 도지사 김○
137513,전문,8,대리인 변호사 이○
137513,전문,9,법무법인 화우
137513,전문,10,담당변호사 이○
