결정례일련번호,구분,문장번호,내용
18804,전문,1,사      건      2012헌마86 공권력행사 위헌확인 등
18804,전문,2,청  구  인      사단법인 ○○협회
18804,전문,3,[주      문]
18804,전문,4,이 사건 심판청구를 각하한다.
18804,전문,5,[이      유]
18804,전문,6,1.사건개요
18804,전문,7,청구인은 2012.1.26.
18804,전문,8,"사단법인 ○○협회가 ‘여호와의 증인’이라는 명칭을 사용하는 것을 금지하고, 헌법재판소가 홈페이지에 구 도로법 제86조가 위헌이라고 선언한 2008헌가17 사건 등의 결정문을 공개한 것과 대통령령의 공포문에 대통령이 서명하는 것의 위헌확인을 구하는 내용의 이 사건 헌법소원심판을 청구하였다."
18804,전문,9,2.판단
18804,전문,10,"헌법재판소법 제68조 제1항은 ""공권력의 행사 또는 불행사""만을 헌법소원의 대상으로 정하고 있는데, 사단법인 ○○협회는 ‘여○ 증인’ 소속 선교단체일 뿐, 국가기관 또는 공공단체에 해당하지 아니하고, 헌법재판소가 홈페이지에 위 2008헌가17 사건 등의 결정문을 공개한 것은 헌법재판소 내부의 홈페이지 관리행위에 불과할 뿐이며, 대통령령의 공포문에 대통령이 서명하는 것은 법령의 공포절차 중의 하나로, 이로 인하여 청구인의 권리·의무에 어떠한 영향이 발생한다고 볼 수 없으므로, 위 협회가 ‘여○ 증인’이라는 명칭을 사용하고, 헌법재판소가 2008헌가17 사건 등의 결정문을 공개하며, 대통령령의 공포문에 대통령이 서명하는 것은 모두 헌법소원심판의 대상이 되는 공권력 작용에 해당하지 아니한다."
18804,전문,11,3.결론
18804,전문,12,"그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
18804,전문,13,2012.2.14.
