결정례일련번호,구분,문장번호,내용
147237,판시사항,1,가.택시운전자격을 취득한 사람이 강제추행 등 성범죄를 범하여 금고 이상의 형의 집행유예를 선고받은 경우 그 자격을 취소하도록 규정한 ‘여객자동차 운수사업법’(2014.1.28.
147237,판시사항,2,"법률 제12377호로 개정된 것)제87조 제1항 단서 제3호의 제24조 제4항 제2호 가운데 제1호 다목 중 ‘아동ㆍ청소년의 성보호에 관한 법률’ 제7조 제3항에 관한 부분, 제1호 나목 중 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제298조에 관한 부분, 제1호 나목 중 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제299조에 관한 부분(이하 이를 합하여 ‘심판대상조항’이라 한다)이 헌법상 적법절차원칙에 위배되는지 여부(소극)"
147237,판시사항,3,나.심판대상조항이 과잉금지원칙에 위배되어 직업의 자유를 침해하는지 여부(소극)
147237,결정요지,4,가.청구인은 2012.2.1.
147237,결정요지,5,"개정된 여객자동차 운수사업법 조항이 적법절차원칙에 위배된다고 주장하나, 이 사건에서 당해사건에 적용되어 재판의 전제성이 인정되는 법률조항은 2014.1.28."
147237,결정요지,6,"개정된 조항이므로, 적법절차원칙 위반이 문제되지 않는다."
147237,결정요지,7,"나.택시를 이용하는 국민을 성범죄 등으로부터 보호하고, 여객운송서비스 이용에 대한 불안감을 해소하며, 도로교통에 관한 공공의 안전을 확보하려는 심판대상조항의 입법목적은 정당하고, 또한 해당 범죄를 범한 택시운송사업자의 운전자격의 필요적 취소라는 수단의 적합성도 인정된다.택시 승객은 운전자와 접촉하는 빈도와 밀도가 높고 야간에도 택시를 이용하는 등 위험에 노출될 확률이 높다.범죄의 개별성ㆍ특수성을 일일이 고려하여 해당 운전자의 준법의식 구비 여부를 가리는 방법은 매우 번잡한 절차가 필요하므로, 심판대상조항과 같이 명백하고 일률적인 기준을 설정하는 것은 불가피하다.법원이 범죄의 모든 정황을 고려한 다음 금고 이상 형의 집행유예를 선택하였다면 사회적 비난가능성도 적지 않다.이러한 점을 종합하면 임의적 운전자격 취소만으로는 입법목적을 달성하는 데 충분하다고 보기 어려우므로, 침해의 최소성도 인정된다.운전자격이 취소되더라도 집행유예기간이 경과하면 다시 운전자격을 취득할 수 있으므로 운수종사자가 받는 불이익은 제한적인 반면, 심판대상조항으로 달성되는 입법목적은 매우 중요하므로, 법익의 균형성 요건도 충족한다.따라서 심판대상조항은 과잉금지원칙에 위배되지 않는다."
147237,결정요지,8,재판관 김○의 반대의견
147237,결정요지,9,"국회의장이 본회의에서 의결된 법률안을 정리하면서 본회의에서 의결된 내용과는 실질적으로 다른 내용으로 수정하여 법률안을 정리한 다음 이를 정부에 이송하고 대통령이 그 법률안을 그대로 공포하였다면, 이것은 국회에서 의결된 바 없는데도 법률로서 공포된 것으로서 헌법 제40조 및 제53조에 정면으로 위반되는 것이다.2011.12.29."
147237,결정요지,10,"국회 본회의에서 의결된 개정 법률안에는 여객자동차 운수사업법 제87조 제1항 제3호를 임의적 취소사유로만 규정하고 있었다.그런데 본회의 의결 후 국회의장이 법률안 정리 과정에서 제3호를 필요적 자격취소로 규정하는 단서 규정을 임의로 추가하여 법률안을 정리한 다음 이를 정부에 이송하고, 2012.2.1."
147237,결정요지,11,"이를 대통령이 공포한 사실이 확인된다.이는 ‘본회의에서 의결된 법률안의 실질적 내용에 변경을 초래하는 것’으로서, 중대하고 명백한 입법절차상 하자이다.여객자동차 운수사업법 제87조 제1항 단서는 2014.1.28."
147237,결정요지,12,"개정된 바 있으나, 그 개정 내용은 단지 제87조 제1항 단서의 필요적 취소사유에 ‘제6호의2’를 추가한 것일 뿐, 단서 ‘제3호’의 개정과는 아무런 관련이 없다.개정 과정에서 국회가 ‘제3호’에 대한 과거의 입법절차상 하자를 인식하고 이를 새롭게 심의ㆍ의결하였다는 내용은 전혀 발견되지 않는다.따라서 단서 ‘제3호’ 부분에 관하여 2012.2.1.부터 존재하는 입법절차상의 하자로 인한 위헌성은 현재까지도 유지되고 있다.결국 여객자동차 운수사업법 제87조 제1항 단서 제3호 부분은 국회의 의결 없이 공포된 법률조항이므로 헌법 제40조, 제53조 제1항 및 적법절차원칙에 위배된다."
147237,결정요지,13,재판관 강○의 법정의견에 대한 보충의견
147237,결정요지,14,"2014년 여객자동차 운수사업법 제87조 제1항 개정 과정에서 국회 회의록 등에 종전 입법과정의 실수를 보완하기 위하여 개정하는 것이라는 취지의 기재가 없는 것은 사실이나, 이러한 사정만으로 국회가 심판대상조항에 관련된 부분에 대하여 실질적 심의ㆍ의결을 하지 않았다고 단정할 수 없다.지금까지 헌법재판소는 국회에서 법률이 제정 또는 개정되어 공포되었다면, 다른 분명한 반대증거가 제출되지 않는 한, 적법한 절차를 거친 것으로 보고 실질적 심의와 의결을 거쳤는지를 따로 확인하지 않았다.국회가 문제된 법률조항을 다시 개정하였다면 해당 조항에 대한 과거의 입법절차상의 흠은 치유되었다고 보아야 법적 안정성을 유지하고 국민 생활의 혼란을 막을 수 있다.여객자동차 운수사업법 제87조 제1항 단서 신설 당시 입법절차에는 문제가 있었지만 2014년의 개정절차에는 문제가 없었다.그렇다면 심판대상조항은 적법한 절차를 통하여 입법된 것으로 보고 그 실질적 위헌 여부를 심사하는 것이 타당하다."
147237,전문,15,[당 사 자]
147237,전문,16,제청법원 창원지방법원
147237,전문,17,제청신청인 박 ○ 흠
147237,전문,18,대리인 변호사 장○
147237,전문,19,청 구 인 1.정 ○ 우(2016헌바14)대리인 법무법인 한승
147237,전문,20,담당변호사 홍○ 외 2인
147237,전문,21,2.이 ○ 용(2017헌바376)대리인 법무법인 동연
147237,전문,22,담당변호사 장○ 외 2인
147237,전문,23,당해사건 1.서울행정법원 2015구합74784 개인택시운송사업면허취소처분취소(2016헌바14)2.창원지방법원 2016구합52741 운수종사자격 및 개인택시운송사업면허취소처분취소청구(2017헌가24)3.부산지방법원 2016구합24572 택시운전자격취소처분취소(2017헌바376)[주 문]
147237,전문,24,‘여객자동차 운수사업법’(2014.1.28.
147237,전문,25,"법률 제12377호로 개정된 것)제87조 제1항 단서 제3호의 제24조 제4항 제2호 가운데 제1호 다목 중 ‘아동ㆍ청소년의 성보호에 관한 법률’ 제7조 제3항에 관한 부분, 제1호 나목 중 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제298조에 관한 부분, 제1호 나목 중 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제299조에 관한 부분은 모두 헌법에 위반되지 아니한다.[이 유]"
147237,전문,26,1.사건개요
147237,전문,27,"개인택시운송사업을 하던 제청신청인과 청구인들이 강제추행죄나 준강제추행죄 등으로 기소되어 집행유예의 판결이 확정되자, 관할 지방자치단체장은 그들의 택시운전자격을 취소하였다.이에 제청신청인과 청구인들은 그 처분의 취소를 구하는 소를 제기하고, 그 소송 계속 중 ‘여객자동차 운수사업법’ 제87조 제1항 단서 제3호 등에 대하여 위헌법률심판제청신청을 하였다.제청법원은 제청신청인의 신청 중 ‘여객자동차 운수사업법’ 제87조 제1항 단서에 대한 신청을 받아들여 2017.6.29."
147237,전문,28,"이 사건 위헌법률심판을 제청하였다.한편, 청구인들의 신청은 모두 기각되었고, 청구인 정 ○ 우는 2016.1.6., 청구인 이 ○ 용은 2017.8.18."
147237,전문,29,이 사건 헌법소원심판을 청구하였다.
147237,전문,30,2.심판대상
147237,전문,31,가.2016헌바14 사건
147237,전문,32,"청구인은 ‘여객자동차 운수사업법’ 제87조 제1항 제3호 중 “제4항에 해당하게 된 경우” 부분에 대하여 심판청구를 하였으나, 당해 사건은 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제298조 강제추행죄를 범하여 금고 이상의 형의 집행유예를 선고받고 그 집행유예기간 중에 있다는 이유로 택시운전자격을 취소한 처분을 다투는 것이므로, 심판대상을 이와 관련된 부분으로 한정한다."
147237,전문,33,나.2017헌가24 사건
147237,전문,34,"제청법원은 ‘여객자동차 운수사업법’ 제87조 제1항 단서 전부에 대하여 심판청구를 하였으나, 당해 사건은 ‘아동ㆍ청소년의 성보호에 관한 법률’ 제7조 제3항 위반죄로 금고 이상의 형의 집행유예를 선고받고 그 집행유예기간 중에 있다는 이유로 택시운전자격을 취소한 처분을 다투는 것이므로, 심판대상을 이와 관련된 부분으로 한정한다."
147237,전문,35,다.2017헌바376 사건
147237,전문,36,"청구인은 ‘여객자동차 운수사업법’ 제24조 제4항 제2호, 같은 항 제1호 나목 중 “성폭력범죄의 처벌 등에 관한 특례법 제2조 제1항 제2호부터 제4호까지” 부분, 같은 법 제87조 제1항 단서 제3호 모두에 대하여 심판청구를 하였으나, 당해 사건은 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제299조 준강제추행죄를 범하여 금고 이상의 형의 집행유예를 선고받고 그 집행유예기간 중에 있다는 이유로 택시운전자격을 취소한 처분을 다투는 것이므로, 심판대상을 이와 관련된 부분으로 한정한다."
147237,전문,37,라.심판대상조항
147237,전문,38,이 사건 심판대상은 ‘여객자동차 운수사업법’(2014.1.28.
147237,전문,39,"법률 제12377호로 개정된 것)제87조 제1항 단서 제3호의 제24조 제4항 제2호 가운데 ① 제1호 다목 중 ‘아동ㆍ청소년의 성보호에 관한 법률’ 제7조 제3항에 관한 부분, ② 제1호 나목 중 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제298조에 관한 부분, ③ 제1호 나목 중 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제2조 제1항 제3호의 형법 제299조에 관한 부분이 헌법에 위반되는지 여부이다.심판대상조항의 내용은 다음과 같다."
147237,전문,40,[심판대상조항]
147237,전문,41,여객자동차 운수사업법(2014.1.28.
147237,전문,42,"법률 제12377호로 개정된 것)제87조(운수종사자의 자격 취소 등)① 국토교통부장관 또는 시ㆍ도지사는 제24조 제1항의 자격을 취득한 자가 다음 각 호의 어느 하나에 해당하면 그 자격을 취소하거나 6개월 이내의 기간을 정하여 그 자격의 효력을 정지시킬 수 있다.다만, 제3호 및 제6호의2에 해당하는 경우에는 그 자격을 취소하여야 한다.3.제24조 제3항 또는 제4항에 해당하게 된 경우"
147237,전문,43,3.제청법원의 위헌제청이유 및 청구인들의 주장
147237,전문,44,가.‘여객자동차 운수사업법’ 제87조 제1항 단서는 위법의 정도나 비난가능성의 정도가 미약한 경우에도 택시운전자격을 반드시 취소하도록 규정하고 있으므로 과잉금지원칙에 위배되어 직업의 자유를 침해하고 평등원칙에 위배된다.
147237,전문,45,나.이에 더하여 청구인 이 ○ 용은 다음과 같이 주장한다.국회 국토해양위원장이 2011.12.28.
147237,전문,46,"제안하여 다음 날 본회의에서 원안가결된 ‘여객자동차 운수사업법’ 일부개정법률안에는 제24조 제3항 또는 제3항의 결격사유가 있는 경우에 운전업무 종사자격을 필요적으로 취소하도록 하는 제87조 제1항 단서가 존재하지 않았고, 같은 항 본문에는 임의적 취소만이 규정되어 있었다.그런데 2012.1.19."
147237,전문,47,국회에서 정부로 이송되어 2012.2.1.
147237,전문,48,법률 제11295호로 공포된 ‘여객자동차 운수사업법’에는 제87조 제1항 단서가 규정되었다.이는 법률안의 실질적 내용에 변경을 초래하는 것으로서 그 입법절차가 헌법상 적법절차의 원칙에 위배된다.
147237,전문,49,4.판단
147237,전문,50,가.쟁점 정리
147237,전문,51,"심판대상조항은 택시운전자격을 취득한 사람이 강제추행 등 성범죄를 범하여 금고 이상의 형의 집행유예를 선고받은 경우 그 자격을 취소하도록 규정하여 택시운송사업에 종사할 수 없도록 하고 있으므로, 이와 가장 밀접한 관계에 있는 기본권은 직업의 자유다(헌재 2017.9.28."
147237,전문,52,2016헌바339 참조).
147237,전문,53,"청구인들은 심판대상조항이 일반적 행동의 자유 등도 침해한다고 주장하지만, 직업의 자유 침해 여부를 판단하는 이상 판단이 중복되는 나머지 기본권 침해 여부에 대하여는 별도로 판단하지 않는다.제청법원과 청구인들의 평등원칙 위반에 대한 지적도 강제추행죄를 저지른 사람은 살인 등 더 무거운 범죄를 저지른 사람과 본질적으로 다름에도 불구하고 같게 취급하고 있다는 것인데, 이런 지적은 강제추행 등 성범죄를 범하여 금고 이상의 형의 집행유예를 선고받은 경우 택시운전자격을 필요적으로 취소하도록 한 것이 지나치다는 것이다.이는 결국 심판대상조항이 과잉금지원칙에 위배되는지 여부에 관한 것이므로 평등원칙 위반 여부에 대하여도 별도로 살피지 아니한다.따라서 이 사건 쟁점은 심판대상조항의 입법절차가 헌법상 적법절차원칙에 위배되는지 여부 및 심판대상조항이 과잉금지원칙에 위배되어 직업의 자유를 침해하는지 여부이다."
147237,전문,54,나.적법절차원칙 위배 여부
147237,전문,55,이 사건에서 당해사건에 적용되어 재판의 전제성이 인정되는 심판대상조항은 2014.1.28.
