결정례일련번호,구분,문장번호,내용
18091,전문,1,사      건      2011헌마740  공권력행사 위헌확인
18091,전문,2,청  구  인      모 ○ 자
18091,전문,3,주      문
18091,전문,4,이 사건 심판청구를 각하한다.
18091,전문,5,이      유
18091,전문,6,1.사건의 개요
18091,전문,7,청구인은 충남 연기군 금남면에 있는 금남우체국 직원들이 자신의 예금계좌에 들어있는 예금의 지급을 거부함으로써 헌법상 기본권이 침해되었다고 주장하며 2011.11.22.
18091,전문,8,이 사건 헌법소원심판을 청구하였다.
18091,전문,9,2.판 단
18091,전문,10,"헌법재판소법 제68조 제1항에 의한 헌법소원심판은 공권력의 행사를 대상으로 제기할 수 있고, 이 때 ‘공권력’이란 입법권·행정권·사법권을 행사하는 국가기관·공공단체 등의 고권적 작용을 의미하는 것이다(헌재 2001.3.21."
18091,전문,11,"99헌마139등, 판례집 13-1, 676, 692)."
18091,전문,12,"살피건대, 위 금남우체국 직원들의 예금지급 거부 행위는 청구인과 위 우체국간의 예금계약에 기인한 사인(私人)간의 법률행위일 뿐이고, 국가기관·공공단체 등이 행하는 고권적 작용이라고 볼 수 없으므로, 청구인의 이 사건 심판청구는 공권력의 행사에 해당하지 않는 것을 대상으로 한 것이어서 부적법하다."
18091,전문,13,3.결 론
18091,전문,14,따라서 청구인의 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
18091,전문,15,2011.12.20.
