결정례일련번호,구분,문장번호,내용
145516,판시사항,1,가.일정 범위의 사업을 산업재해보상보험법의 적용 대상에서 제외하면서 그 적용제외사업을 대통령령으로 정하도록 규정한 산업재해보상보험법(2007.4.11.
145516,판시사항,2,"법률 제8373호로 전부개정된 것, 이하 개정연혁과 관계없이 ‘산재보험법’이라 한다)제6조 단서(이하 ‘심판대상조항’이라 한다)가 포괄위임금지원칙에 위배되는지 여부(소극)"
145516,판시사항,3,나.심판대상조항이 평등원칙에 위배되는지 여부(소극)
145516,판시사항,4,다.심판대상조항이 인간다운 생활을 할 권리 등을 규정한 헌법 제34조에 위배되는지 여부(소극)
145516,결정요지,5,"가.심판대상조항은 산재보험법 적용제외사업, 즉 산재보험이 강제적으로 적용되지 않는 사업을 대통령령으로 정하도록 위임하고 있으므로 그 규율의 범위가 쉽게 한정되고, 산재보험 적용제외사업의 범위는 법률에서 자세히 규정하기보다는 전문적ㆍ기술적 능력을 갖춘 행정부가 사회경제적 상황의 변동에 따라 탄력적으로 대응할 수 있도록 하위 법령에 위임할 필요성이 인정되며, 행정부가 대통령령으로 적용제외사업을 규정함에 있어 ‘위험률ㆍ규모 및 장소 등’을 고려하도록 함으로써 누구라도 심판대상조항으로부터 대통령령에 산재보험의 강제적용에 따른 부담을 감당하기 어렵거나 그 부담으로 인하여 사업수행에 적지 않은 지장을 받을 수 있는 소규모 사업 등이 산재보험 적용제외사업으로 규정될 것이라고 충분히 예측할 수 있으므로, 심판대상조항은 포괄위임금지원칙에 위배되지 아니한다."
145516,결정요지,6,"나.심판대상조항은 산재보험법의 적용 확대를 위한 지속적인 노력을 기울이는 과정에서 입법목적과 현실을 고려하여 나온 입법정책적 결정으로서 합리적인 이유가 있다고 할 수 있고, 비록 현 단계에서 일정 범위의 사업에 산재보험이 적용되지 않는 경우가 있어 근로자 보호의 면에서 다소간 차별이 생긴다 하더라도 이는 점진적 제도 개선으로 해결하여야 할 부득이한 것이라고 볼 것이므로, 이를 두고 객관적으로 정의와 형평에 반한다거나 자의적인 것이어서 평등원칙에 위배된다고 볼 수 없다."
145516,결정요지,7,"다.심판대상조항에 따라 대통령령으로 정하는 사업에 대하여는 산재보험이 적용되지 아니하나, 이는 사업의 종류와 규모 등에 따른 재해발생률, 그로 인한 비용부담의 정도 및 비용부담이 당해 사업에 미치는 영향의 차이와 국가의 산재보험 운용능력 등을 고려한 조치로 보이고, 나아가 심판대상조항에 따른 산재보험 적용제외사업의 사업주도 산재보험에 임의로 가입할 수 있는 점, 행정부가 산재보험의 운용실태를 조사ㆍ분석하여 적용제외사업의 범위를 적절히 조정해오고 있는 점 등을 고려하면, 심판대상조항의 내용이 현저히 불합리하여 헌법상 용인될 수 있는 재량의 범위를 명백히 일탈한 경우에 해당한다고 볼 수 없으므로, 심판대상조항이 헌법 제34조에 위배된다고 볼 수 없다."
145516,전문,8,[당 사 자]
145516,전문,9,청 구 인 조 ○ 래
145516,전문,10,대리인 변호사 황병일
