결정례일련번호,구분,문장번호,내용
137626,판시사항,1,1.시화공업단지내의 공공시설
137626,판시사항,2,(이하 ‘이 사건 공공시설’이라 한다)의 관리권자가 정부
137626,판시사항,3,(피청구인)임에도 불구하고 정부가 이 사건 공공시설을 관리하지 아니함으로 인하여 시흥시
137626,판시사항,4,(청구인)의 권한을 침해하거나 침해할 현저한 위험이 있는지 여부
137626,판시사항,5,(소극)2.권한쟁의심판청구의 요건
137626,결정요지,6,"1.이 사건 공공시설은 특별히 공업단지의 기능을 유지하기 위하여 설치된 것이 아니라 일반 행정구역에서도 설치되어 사용되고 있는 것으로서 불특정 다수의 사용에 제공되고 있는 공공시설이므로 이를 관리하는 것은 공업단지의 기능을 유지하기 위한 업무라기보다는 일반적인 행정업무라고 하여야 할 것이다.따라서 이 사건 공공시설의 관리권자는 일반 행정구역의 공공시설에 적용되는 관련 법규를 적용하여 결정하여야 할 것이므로, 청구인은 도로법, 하천법, 하수도법, 수도법 등에 따라 이 사건 공공시설을 관리하여야 할 것이다.그렇다면 청구인이 이 사건 공공시설의 관리권자이므로 피청구인이 이 사건 공공시설을 관리하지 아니하고 있다고 하여 청구인의 권한이 침해되거나 침해될 위험이 있다고 할 수 없을 것이다.2.이 사건 공공시설의 관리권한이 누구에게 있는가에 관계없이 피청구인의 부작위에 의하여 청구인의 권한이 침해되었거나 침해될 현저한 위험이 있다고 할 수 없으므로, 이 사건 심판청구는 헌법재판소법 제61조 제2항 소정의 요건을 갖추지 못하였고, 청구인의 권"
137626,결정요지,7,"한이 침해된 바 없어서 이를 기각한다.재판관 김○, 재판관 조○, 재판관 고○의 반대의견"
137626,결정요지,8,"1.청구인의 주장과 같이 이 사건 공공시설의 관리권한이 피청구인에게 있음에도 불구하고 피청구인이 이를 관리하지 않는 것이라면, 피청구인이 그로 인한 책임을 부담하게 되는 것일 뿐, 이로 인하여 청구인이 이 사건 공공시설을 관리하여야 할 책임이 발생하게 되는 것은 아니므로, 피청구인의 부작위로 인하여 청구인의 권한이 침해될 우려가 전혀 없고, 이 사건 공공시설이 청구인에게 귀속되게 됨으로써 청구인이 그 관리권한과 책임을 부담하게 된 것이라면, 피청구인의 부작위로 인하여 청구인의 권한이 침해된 것은 아니라 할 것이므로, 청구인으로서는 이 사건 공공시설이 청구인에게 귀속하게 된 원인인 위 귀속처분이나 그 근거조항인 위 법률조항 자체에 대하여 다투는 것은 별론으로 하고, 청구인의 권한침해와는 관계없는 피청구인의 부작위를 다투는 것은 아무런 이익이 없는 것이다.2.이 사건 공공시설의 관리권한이 청구인과 피청구인 중 누구에게 있는지에 관계없이 피청구인의 부작위에 의하여 청구인의 권한이 침해되었거나 침해될 현저한 위험이 있다고 할 수 없으므로, 이 사건 심판청구는 헌법재판소법 제61조 제2항 소정의 적법요건을 갖추지 못하기 때문에 각하하여야 한다.재판관 이○의 반대의견"
137626,결정요지,9,1.청구인은 피청구인이 이 사건 공공시설을 관리하지 아니하는
137626,결정요지,10,"부작위가 청구인의 권한을 침해하거나 침해할 현저한 위험이 있다고 주장하고 있으나, 청구인의 주장요지를 종합적으로 판단하여 볼 때, 피청구인이 이 사건 공공시설을 아무런 재정지원도 없이 청구인에게 무상 귀속시킨 것이 청구인의 권한을 침해하고 있다는 점이 청구인의 청구취지를 제대로 반영하므로, 이를 이 사건의 심판대상으로 삼아야 한다.2.피청구인이 이 사건 공공시설을 청구인에게 귀속시킨 것은 헌법 제117조 제1항 및 지방자치법 제9조 제2항, 제113조에 규정된 지방자치권"
137626,결정요지,11,"(자치재정권)을 침해하였거나 침해할 현저한 위험이 있는 때에 해당되어, 헌법재판소법 제62조 제1항 제2호, 제61조 제2항 소정의 정부와 지방자치단체간의 권한쟁의심판 요건을 갖추고 있"
137626,결정요지,12,다.3.청구인이 시화공단내의 이 공공시설의 유지ㆍ관리에 대한 수지균형의 현저한 차이로 인하여 5년간에 걸쳐 729억원
137626,결정요지,13,(연평균 146억원)
137626,결정요지,14,"에 달하는 예산상의 재정부담을 하여야 한다면, 피청구인이 이 사건 공공시설을 재정지원도 없이 청구인에게 무상귀속시킨 것은 헌법 제117조 제1항 및 지방자치법 제9조 제2항, 제113조에 의한 청구인의 지방자치권"
137626,결정요지,15,(자치재정권)을 침해한 것으로 볼 수 밖에 없다.따라서 이 사건 심판청구를 인용하여야 한다.
137626,전문,16,【당 사 자】
137626,전문,17,청 구 인　○○시
137626,전문,18,대표자 시장　백청수
137626,전문,19,대리인 법무법인　삼정
137626,전문,20,담당변호사　김○ 외 2인
137626,전문,21,피청구인　대한민국정부
137626,전문,22,법률상 대표자　법무부장관
137626,전문,23,대리인 검사　홍○
137626,전문,24,법무법인　대륙
137626,전문,25,담당변호사　여○ 외 1인
137626,전문,26,【주　　문】
137626,전문,27,청구인의 심판청구를 기각한다.【이　　유】
137626,전문,28,1.사건의 개요와 심판의 대상
137626,전문,29,가.사건의 개요
