결정례일련번호,구분,문장번호,내용
150773,판시사항,1,"교육경력만으로 장학관ㆍ교육연구관을 특별채용하는 경우 그 교육경력에 1년 이상의 교장, 원장, 교감 또는 원감(이하 ‘교장 등’이라 한다)재직 경력이 포함되어야 한다고 규정한 교육공무원임용령(2016.1.6."
150773,판시사항,2,대통령령 제26856호로 개정된 것)제9조의2 제1항 제2호 나목 및 제3의2호 가목의 각 후문(이하 합하여 ‘심판대상조항들’이라 한다)이 수석교사인 청구인들의 평등권을 침해하는지 여부(소극)
150773,결정요지,3,"심판대상조항들은 교사를 교감이나 장학사 등을 거치지 않고 바로 장학관 등으로 임용하는 사실상의 2단계 특별승진을 막고자 도입되었다.수석교사는 승진후보자명부 중에서 임용하는 것이 아니라 별도의 공개전형을 통해 자격연수 대상자를 선발한 후 일정한 연수 결과를 낸 사람 중에서 임용하며, 임기가 종료된 후에는 임용 직전의 직위로 복귀하므로, 수석교사 임용을 교장 등의 승진임용과 동일시하기 어렵다.따라서 심판대상조항들의 입법취지를 고려하면 교육경력만으로 장학관 등을 특별채용하는 경우 수석교사와 교장 등을 다르게 취급하는 것에는 합리적 이유가 있다.한편 수석교사제도는 기존에 교사들이 관리직으로의 승진에만 몰두하였던 교육계의 폐단을 시정하기 위해 도입되었다.여전히 많은 교원들이 장학관 등의 교육전문직을 교원이 승진하여 도달하는 지위로 인식하고 있다는 점을 고려하면, 장학관 등 특별채용과 관련하여 교장 등의 경력과 수석교사 경력을 동일하게 취급하는 경우 수석교사직이 장학관 등의 임용을 위한 수단으로 변질되어 수석교사제도의 본래 도입취지가 몰각될 우려도 있다.또한 수석교사의 임기를 마친 후 교장 등으로 임용되면 심판대상조항들에 의하더라도 장학관 등으로 특별채용되는 것이 가능하며, 수석교사의 임기를 마친 후 장학사 등으로 전직하고 추후에 장학관 등으로 승진임용되는 길도 막혀 있지 않다.이러한 점들을 고려하면 심판대상조항들이 수석교사를 교장 등과 달리 취급하는 것에는 합리적인 이유가 있으므로 청구인들의 평등권을 침해하지 않는다."
150773,전문,4,[당 사 자]
150773,전문,5,청 구 인 [별지 1] 청구인 명단과 같음
150773,전문,6,청구인들의 대리인 변호사 조○
150773,전문,7,[주 문]
150773,전문,8,이 사건 심판청구를 모두 기각한다.[이 유]
150773,전문,9,1.사건개요
150773,전문,10,"청구인들은 유치원 또는 초ㆍ중ㆍ고등학교의 수석교사이다.청구인들은 교육공무원임용령 제9조의2 제1항 제2호 나목 및 제3의2호 가목의 각 후문에서 교육경력만으로 장학관ㆍ교육연구관(이하 ‘장학관 등’이라 한다)을 특별채용하는 경우 그 교육경력에 1년 이상의 교장, 원장, 교감 또는 원감(이하 ‘교장 등’이라 한다)재직 경력이 포함되어야 한다고 규정함으로써, 수석교사는 교장 등과 달리 교육경력만으로 장학관 등으로 특별채용될 수 없도록 한 것이 청구인들의 기본권을 침해한다고 주장하면서 2017.5.26."
150773,전문,11,이 사건 헌법소원심판을 청구하였다.
150773,전문,12,2.심판대상
150773,전문,13,이 사건 심판대상은 교육공무원임용령(2016.1.6.
150773,전문,14,"대통령령 제26856호로 개정된 것)제9조의2 제1항 제2호 나목 및 제3의2호 가목의 각 후문(이하 합하여 ‘심판대상조항들’이라 한다)이 청구인들의 기본권을 침해하는지 여부이다.심판대상조항과 주요 관련조항은 다음과 같고, 그 밖의 관련조항은 [별지 2]와 같다."
150773,전문,15,[심판대상조항]
150773,전문,16,교육공무원임용령(2016.1.6.
150773,전문,17,대통령령 제26856호로 개정된 것)제9조의2(특별채용의 요건 등)① 법 제12조 제1항에 따라 특별채용을 할 때에는 다음 각 호의 어느 하나에 해당하는 사람이어야 한다.2.법 제12조 제1항 제2호에 따라 임용할 경우에는 다음 각 목의 요건을 모두 갖춘 사람
150773,전문,18,"나.임용 예정직과 관련성이 있는 직무분야에서 3년 이상의 연구 또는 근무 실적(가목에 따른 자격기준 해당 전의 경력도 포함하되, 임용 예정직과 관련성이 있는 직무분야에서 퇴직한 상태인 경우에는 마지막으로 퇴직한 날이 임용될 날부터 3년 이내여야 한다)이 있을 것.이 경우 법 제9조 및 별표 1에 따라 교육경력만으로 장학관ㆍ교육연구관 자격기준에 해당하는 사람을 장학관ㆍ교육연구관으로 특별채용할 때 임용 예정직과 관련성이 있는 직무분야에서 3년 이상의 연구 또는 근무실적이 있는 것으로 인정하려면 그 교육경력에 교장, 원장, 교감 또는 원감으로 1년 이상 재직한 경력(둘 이상의 경력을 합산하여 1년 이상인 경우를 포함한다)이 포함되어야 한다.3의2.법 제12조 제1항 제4호 및 법 제60조 제1항에 따라 교육감 소속 교육전문직원과 「유아교육법」 또는 「초ㆍ중등교육법」에 따른 국립ㆍ공립 학교의 교원 간 상호 전직을 위하여 임용하는 경우에는 다음 각 목의 구분에 따른 사람"
150773,전문,19,"가.국립ㆍ공립 학교의 교원을 교육감 소속 교육전문직원으로 임용하는 경우: 임용될 날을 기준으로 교육경력ㆍ교육행정경력 또는 교육연구경력이 1년 이상인 교원으로서 법 제9조에 따른 자격이 있는 사람.이 경우 법 제9조 및 별표 1에 따라 교육경력만으로 장학관ㆍ교육연구관 자격기준에 해당하는 교원을 장학관ㆍ교육연구관으로 특별채용할 때에는 그 교육경력에 1년 이상의 교장, 원장, 교감 또는 원감 경력(둘 이상의 경력을 합산하여 1년 이상인 경우를 포함한다)이 포함되어야 한다."
150773,전문,20,[관련조항]
150773,전문,21,교육공무원법(2011.9.30.
150773,전문,22,법률 제11066호로 개정된 것)제12조(특별채용)① 다음 각 호의 어느 하나에 해당하는 경우에는 대통령령으로 정하는 바에 따라 특별채용을 할 수 있다.2.임용 예정직에 상응하는 연구 실적 또는 근무 실적이 3년 이상인 사람을 임용하는 경우
150773,전문,23,"4.교육경력, 교육행정경력 또는 교육연구경력이 있는 공무원으로서 경쟁시험으로 임용하는 것이 부적당한 경우"
150773,전문,24,교육공무원법(2012.12.11.
