결정례일련번호,구분,문장번호,내용
137515,판시사항,1,1.공무원보수규정의 봉급액 책정에 있어서 경찰공무원과 군인을 평등권 침해 여부의 판단에 있어서 의미 있는 비교집단으로 볼 수 있는지 여부(적극)2.공무원보수규정(2007.1.9.
137515,판시사항,2,대통령령 제19831호로 개정된 것)제5조에 의한 [별표 10](경찰공무원ㆍ소방공무원 및 전투경찰순경의 봉급표)중 ‘경장’에 관한 부분(이하 ‘이 사건 법령조항’이라 한다)이 청구인의 평등권을 침해하는지 여부(소극)3.이 사건 법령조항이 청구인의 재산권을 침해하는지 여부(소극)4.이 사건 법령조항이 청구인의 직업선택의 자유 및 행복추구권을 침해하는지 여부(소극)
137515,결정요지,3,1
137515,결정요지,4,.
137515,결정요지,5,"경찰공무원과 군인의 관계를 보건대, 경찰공무원은 국민의 생명ㆍ"
137515,결정요지,6,"신체 및 재산의 보호와 범죄의 예방ㆍ진압 및 수사, 치안정보의 수집, 교통의 단속 기타 공공의 안녕과 질서유지를 그 임무로 하고(경찰법 제3조), 군인은 전시와 평시를 막론하고 국방의 의무를 수행하기 위한 군에 복무하면서 대한민국의 자유와 독립을 보전하고 국토를 방위하며 국민의 생명과 재산을 보호하고 나아가 국제평화의 유지에 이바지함을 그 사명으로 하므로(국군조직법 제4조 제1항, 군인복무규율 제4조 제2호), 경찰공무원과 군인은 주된 임무가 다르지만, 양자 모두 국민의 생명ㆍ신체 및 재산에 대한 구체적이고 직접적인 위험을 예방하고 보호하는 업무를 수행하면서 그 과정에서 생명과 신체에 대한 상당한 위험을 부담한다.나아가 국가비상사태, 대규모의 테러 또는 소요사태가 발생하였거나 발생할 우려가 있는 경우에는 경찰공무원은 치안유지를 위하여 군인에 상응하는 고도의 위험을 무릅쓰고 부여된 업무를 수행하여야만 한다.이를 고려하여 볼 때,"
137515,결정요지,7,직무의 곤란성과 책임의 정도에 따라 결정되는 공무원보수의 책정에
137515,결정요지,8,"있어서(국가공무원법 제46조 제1항), 경찰공무원과 군인은 본질적으로 동일·유사한 집단이라고 할 것이다.2.경찰공무원임용령 시행규칙상의 계급환산기준표 및 호봉획정을 위한 공무원경력의 상당계급기준표에 의하면 경장인 청구인의 계급에 상당하는 군인 계급은 중사인바, 경찰공무원인 경장의 1호봉 봉급월액은 중사의 1호봉 봉급월액보다 적으므로 상응하는 계급인 경장과 중사 간에 봉급월액에 대한 차별취급이 존재한다.그러나 경찰공무원과 군인은 업무를 수행하는 과정에서 생명과 신체에 대한 상당한 위험을 부담한다는 점에서 유사한 측면이 존재하지만, 법률에 의하여 부여된 고유 업무는 서로 다르고, 그에 따라 업무수행 중에 노출되는 위험상황의 성격과 정도에 있어서도 서로 일치한다고는 볼 수 없다.또한 경찰공무원과 군인은 직종 간 특성에 따라 다른 계급체계 및 인사운영체계를 가지고 있고, 이에 따라 봉급월액을 다르게 정하고 있다.따라서 경찰공무원 중 경장의 봉급월액이 이에 대응하는 군인계급인 중사의 봉급월액보다 적게 규정되었다고 하여 이를 합리적 이유 없는 차별에 해당한다고 볼 수 없다.3.공무원의 보수청구권은, 법률 및 법률의 위임을 받은 하위법령에 의해 그 구체적 내용이 형성되면 재산적 가치가 있는 공법상의 권리가 되어 재산권의 내용에 포함되지만, 법령에 의하여 구체적 내용이 형성되기 전의 권리, 즉 공무원이 국가 또는 지방자치단체에 대하여 어느 수준의 보수를 청구할 수 있는 권리는 단순한 기대이익에 불과하여 재산권의 내용에 포함된다고 볼 수 없다.따라서 청구인이 주장하는 특정한 또는 구체적 보수수준에 관한 내용이 법령에서 형성된 바 없음에도, 이 사건 법령조항이 그 수준의 봉급월액보다 낮은 봉급월액을 규정하고 있어 청구인의 재산권을 침해한다는 주장은 이유 없다.4.직업의 자유에 ‘해당 직업에 합당한 보수를 받을 권리’까지 포함되어 있다고 보기 어렵고, 이 사건 법령조항은 경찰공무원인 경장의 봉급표를 규정한 것으로서 개성 신장을 위한 행복추구권의 제한"
137515,결정요지,9,"과는 직접적인 관련이 없으므로, 청구인의 위 주장들은 모두 이유 없다.재판관 이○, 재판관 조○, 재판관 이○의 반대의견"
137515,결정요지,10,"경찰공무원과 군인은 법률에 의하여 부여된 고유한 업무가 다르고, 각 직종 간 특성에 따라 서로 다른 계급체계와 인사운영체계를 가지고 있으며, 상이한 직종 간에 비교되는 계급을 설정함에 있어서 직무의 곤란성과 책임의 정도를 등가적으로 판단할 수 있는 기준을 제시할 수 없다.따라서 경찰공무원 계급에 있어서 경장과 군인 계급에 있어서 중사를 본질적으로 동일한 비교집단으로 볼 수는 없으므로 이 사건 법령조항은 기본적으로 동일하지 아니한 것을 다르게 취급하고 있는 것으로 차별자체가 존재하지 않는바, 청구인의 평등권이 침해될 가능성이 없다.또한 이 사건 법령조항으로 인한 기타 기본권 침해의 가능성도 인정되지 않으므로 자신의 헌법상 보장된 기본권의 침해가 있었음을 전제로 한 이 사건 헌법소원심판청구는 부적법하여 각하를 면할 수 없다."
