결정례일련번호,구분,문장번호,내용
152356,전문,1,사 건 2019헌바54 구 조세범 처벌법 제15조 제1항 본문 등 위헌 소원
152356,전문,2,청 구 인 노○○○
152356,전문,3,대리인 법무법인(유한)광장
152356,전문,4,"담당변호사 손○, 박○"
152356,전문,5,당 해 사 건 대법원 2018마788 조세범처벌법위반 이의
152356,전문,6,[주 문]
152356,전문,7,구 소득세법(2009.12.31.
152356,전문,8,"법률 제9897호로 개정되고, 2013.1.1."
152356,전문,9,"법률 제11611호로 개정되기 전의 것)제162조의3 제4항 본문, 구 조세범 처벌법(2010.1.1."
152356,전문,10,"법률 제9919호로 전부개정되고, 2018.12.31."
152356,전문,11,법률 제16108호로 개정되기 전의 것)제15조 제1항 본문 중 구 소득세법(2009.12.31.
152356,전문,12,"법률 제9897호로 개정되고, 2013.1.1."
152356,전문,13,법률 제11611호로 개정되기 전의 것)제162조의3 제4항 본문에 관한 부분은 모두 헌법에 위반되지 아니한다.[이 유]
152356,전문,14,1.사건개요
152356,전문,15,"청구인은 서울 강남구(주소 생략)에서 피부과의원을 운영하면서 두피관리 서비스를 제공하며 모발영양제 및 샴푸 등을 판매하는 자이다.청구인은 2010.4.1.부터 2012.12.31.까지의 거래대금 중 현금영수증 발급 대상인 3,156,530,088원에 대하여 현금영수증을 발급하지 않았다는 이유로 2014.3.28."
152356,전문,16,"역삼세무서장으로부터 현금영수증 미발급 거래대금의 100분의 50에 상당하는 1,578,265,044원의 과태료 부과처분을 받았다.청구인은 위 과태료 부과처분에 대하여 이의제기를 하였으나 2017.2.8."
152356,전문,17,"법원에서 동일한 금액의 과태료 부과결정을 받게 되자(서울중앙지방법원 2014과3427), 이에 불복하여 즉시항고를 제기하였으나 2018.8.16."
152356,전문,18,"기각된 후(서울중앙지방법원 2017라398), 재항고를 제기하였다(대법원 2018마788)."
152356,전문,19,청구인은 재항고 계속 중 과태료 부과처분의 근거가 된 구 소득세법 제162조의3 제4항 본문과 구 조세범 처벌법 제15조 제1항 본문에 대하여 위헌법률심판제청을 신청하였으나 2018.12.27.
152356,전문,20,"위 제청신청이 기각되자(대법원 2018카기313), 2019.1.31."
152356,전문,21,이 사건 헌법소원심판을 청구하였다.
152356,전문,22,2.심판대상
152356,전문,23,이 사건 심판대상은 구 소득세법(2009.12.31.
152356,전문,24,"법률 제9897호로 개정되고, 2013.1.1."
152356,전문,25,"법률 제11611호로 개정되기 전의 것)제162조의3 제4항 본문(이하 ‘현금영수증 발급의무조항’이라 한다), 구 조세범 처벌법(2010.1.1."
152356,전문,26,"법률 제9919호로 전부개정되고, 2018.12.31."
152356,전문,27,법률 제16108호로 개정되기 전의 것)제15조 제1항 본문 중 구 소득세법(2009.12.31.
152356,전문,28,"법률 제9897호로 개정되고, 2013.1.1."
152356,전문,29,"법률 제11611호로 개정되기 전의 것)제162조의3 제4항 본문에 관한 부분(이하 ‘과태료조항’이라 하고, 현금영수증 발급의무조항과 합하여 ‘심판대상조항’이라 한다)이 헌법에 위반되는지 여부이다.심판대상조항은 다음과 같다."
152356,전문,30,[심판대상조항]
152356,전문,31,구 소득세법(2009.12.31.
152356,전문,32,법률 제9897호로 개정되고 2013.1.1.
