결정례일련번호,구분,문장번호,내용
183939,판시사항,1,"토지등소유자의 100분의 30 이상이 정비예정구역의 해제를 요청하는 경우 특별시장, 광역시장, 특별자치시장, 특별자치도지사, 시장 또는 군수(이하 ‘해제권자’라 한다)로 하여금 지방도시계획위원회의 심의를 거쳐 정비예정구역의 지정을 해제할 수 있도록 한 구 ‘도시 및 주거환경정비법’ 제4조의3 제4항 제3호 중 ‘정비예정구역’에 관한 부분(이하 ‘심판대상조항’이라 한다)이 적법절차원칙에 위반되는지 여부(소극)"
183939,결정요지,2,"심판대상조항은 정비예정구역으로 지정되어 있는 상태에서 정비사업이 장기간 방치됨으로써 발생하는 법적 불안정성을 해소하고, 정비예정구역 내 토지등소유자의 재산권 행사를 보장하기 위한"
183939,결정요지,3,"것이다.아직 정비계획의 수립 및 정비구역 지정이 이루어지지 않고 있는 정비예정구역을 대상으로 하는 점, 경기, 사업성 또는 주민갈등 등 다양한 사유로 인하여 정비예정구역에 대한 정비계획 수립 등이 이루어지지 않을 가능성도 있는 점, 정비예정구역으로 지정되어 있을 뿐인 단계에서부터 토지등소유자의 100분의 30 이상이 정비예정구역 해제를 요구하고 있는 상황이라면 추후 정비사업의 시행이 지연되거나 좌초될 가능성이 큰 점, 토지등소유자에게는 정비계획의 입안을 제안할 수 있는 방법이 있는 점, 정비예정구역 해제를 위해서는 지방도시계획위원회의 심의를 거쳐야 하고, 정비예정구역의 해제는 해제권자의 재량적 행위인 점, 정비예정구역 해제에 관한 위법이 있는 경우 항고소송을 통하여 이를 다툴 수 있는 점 등을 종합적으로 고려하면, 심판대상조항이 적법절차원칙에 위반된다고 볼 수 없다."
183939,전문,4,【당 사 자】
183939,전문,5,청 구 인이○○
183939,전문,6,국선대리인 변호사 심○
183939,전문,7,당해사건서울고등법원 2018누75070 정비예정구역 해제처분 취소 등
183939,전문,8,【주    문】
183939,전문,9,구 도시 및 주거환경정비법(2016.1.27.
183939,전문,10,"법률 제13912호로 개정되고, 2017.2.8."
183939,전문,11,법률 제14567호로 전부개정되기 전의 것)제4조의3 제4항 제3호 중 ‘정비예정구역’에 관한 부분은 헌법에 위반되지 아니한다.【이    유】
183939,전문,12,1.사건개요
183939,전문,13,가.서울특별시장은 2010.11.25.
183939,전문,14,서울 은평구 (주소 생략)일대 3.2㏊를 주택재건축정비예정구역(이하 ‘이 사건 정비예정구역’이라 한다)으로 지정ㆍ고시하였다.
183939,전문,15,청구인은 이 사건 정비예정구역 내 ‘도시 및 주거환경정비법’(이하 연혁에 관계없이 ‘도시정비법’이라고만 한다)제2조 제9호의 토지등소유자이다.나.서울특별시 은평구청장은 2016.12.2.
183939,전문,16,이 사건 정비예정구역 내 토지등소유자 중 한 명인 권○○○으로부터 구 도시정비법(2016.1.27.
183939,전문,17,"법률 제13912호로 개정되고, 2017.2.8."
183939,전문,18,"법률 제14567호로 전부개정되기 전의 것)제4조의3 제4항 제3호에 따른 정비예정구역 해제요청서 및 토지등소유자 355명 중 113명의 해제동의서를 제출받았고, 이를 서울특별시장에게 제출하였다.다.서울특별시장은 2016.12.19."
183939,전문,19,"위 은평구청장으로부터 위 해제요청서 및 해제동의서들을 제출받게 되자 서울특별시도시계획위원회에 이 사건 정비예정구역 지정 해제의 안건을 상정하였고, 서울특별시도시계획위원회는 2017.2.1."
183939,전문,20,이 사건 정비예정구역 지정 해제의 안건을 원안대로 가결하였다.이에 서울특별시장은 2017.2.23.
183939,전문,21,서울특별시 고시 제2017-53호로 이 사건 정비예정구역의 지정 해제를 고시하였다(이하 ‘이 사건 처분’이라 한다).
183939,전문,22,라.청구인은 서울행정법원에 이 사건 처분의 취소를 구하는 소를 제기하였으나 2018.11.9.
183939,전문,23,"기각판결을 받았고(2018구합3516), 이에 불복하여 항소하였다(서울고등법원 2018누75070)."
183939,전문,24,청구인은 항소심 계속 중 구 도시정비법 제4조의3 제4항 제3호에 대하여 위헌법률심판제청을 신청하였다가 2019.12.5.
183939,전문,25,"위 신청이 기각되자(서울고등법원 2019아27), 2020.1.28."
183939,전문,26,구 도시정비법 제4조의3 제4항 제3호에 대하여 이 사건 헌법소원심판을 청구하였다.2.심판대상
183939,전문,27,청구인은 구 도시정비법(2016.1.27.
183939,전문,28,"법률 제13912호로 개정되고, 2017.2.8."
183939,전문,29,법률 제14567호로 전부개
183939,전문,30,"정되기 전의 것)제4조의3 제4항 제3호를 대상으로 이 사건 헌법소원심판을 청구하였다.위 조항이 정비구역과 정비예정구역을 묶어 함께 규율하고 있으나 청구인이 당해 사건에서 취소를 구하는 처분은 정비예정구역의 지정 해제 처분이므로, 이 사건 심판대상을 위 구 도시정비법 제4조의3 제4항 제3호 중 정비예정구역에 관한 부분으로 한정한다.그렇다면 이 사건 심판대상은 구 ‘도시 및 주거환경정비법’(2016.1.27."
183939,전문,31,"법률 제13912호로 개정되고, 2017.2.8."
183939,전문,32,법률 제14567호로 전부개정되기 전의 것)제4조의3 제4항 제3호 중 ‘정비예정구역’에 관한 부분(이하 ‘심판대상조항’이라 한다)이 헌법에 위반되는지 여부이다.심판대상조항 및 관련조항은 다음과 같다.[심판대상조항]
183939,전문,33,구 도시 및 주거환경정비법(2016.1.27.
183939,전문,34,"법률 제13912호로 개정되고, 2017.2.8."
183939,전문,35,"법률 제14567호로 전부개정되기 전의 것)제4조의3(정비구역등 해제)④ 특별시장, 광역시장, 특별자치시장, 특별자치도지사, 시장 또는 군수는 다음 각 호의 경우 지방도시계획위원회의 심의를 거쳐 정비구역등의 지정을 해제할 수 있다.이 경우 제1호 및 제2호에 따른 구체적인 기준 등에 필요한 사항은 시ㆍ도조례로 정한다.3.토지등소유자의 100분의 30 이상이 정비구역등(추진위원회가 구성되지 아니한 구역에 한한다)의 해제를 요청하는 경우"
183939,전문,36,[관련조항]
183939,전문,37,구 도시 및 주거환경정비법(2016.1.27.
183939,전문,38,"법률 제13912호로 개정되고, 2017.2.8."
183939,전문,39,"법률 제14567호로 전부개정되기 전의 것)제3조(도시ㆍ주거환경정비기본계획의 수립)① 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ특별자치도지사 또는 시장은 다음 각호의 사항이 포함된 도시ㆍ주거환경정비기본계획 (이하 “기본계획”이라 한다)을 10년 단위로 수립하여야 한다.다만, 도지사가 기본계획을 수립할 필요가 없다고 인정하는 시(대도시가 아닌 지역을 말한다)와 제8조 제4항 제1호에 따른 정비사업은 기본계획을 수립하지 아니할 수 있다.8.제4조에 따라 정비구역으로 지정할 예정인 구역(이하 “정비예정구역”이라 한다)의 개략적 범위"
183939,전문,40,"제4조의3(정비구역등 해제)① 구청장등은 정비예정구역 또는 정비구역(이하 이 조에서 “정비구역등”이라 한다)이 다음 각 호의 어느 하나에 해당하는 경우 특별시장ㆍ광역시장에게 정비구역등의 해제를 요청하여야 하고, 특별자치시장, 특별자치도지사, 시장 또는 군수는 직접 정비구역등을 해제하여야 한다.1.정비예정구역에 대하여 기본계획에서 정한 정비구역 지정 예정일부터 3년이 되는 날까지 특별자치시장, 특별자치도지사, 시장 또는 군수가 정비구역을 지정하지 아니하거나 구청장등이 정비구역 지정을 신청하지 아니하는 경우"
183939,전문,41,2.주택재개발사업ㆍ주택재건축사업[제13조에 따른 조합(이하 “조합”이라 한다)이 시행하는 경우로 한정한다]이 다음 각 목의 어느 하나에 해당하는 경우
183939,전문,42,가.토지등소유자가 정비구역으로 지정ㆍ고시된 날부터 2년이 되는 날까지 제13조에 따른 조합설립추진위원회(이하 “추진위원회”라 한다)의 승인을 신청하지 아니하는 경우
183939,전문,43,나.토지등소유자가 정비구역으로 지정ㆍ고시된 날부터 3년이 되는 날까지 제16조에 따른 조합 설립인가를 신청하지 아니하는 경우(제13조 제6항에 따라 추진위원회를 구성하지 아니하는 경우로 한정한다)다.추진위원회가 추진위원회 승인일부터 2년이 되는 날까지 제16조에 따른 조합 설립인가를 신청하지 아니하는 경우
183939,전문,44,라.조합이 제16조에 따른 조합 설립인가를 받은 날부터 3년이 되는 날까지 제28조에 따른 사업시행인가(이하 “사업시행인가”라 한다)를 신청하지 아니하는 경우
183939,전문,45,3.도시환경정비사업이 다음 각 목의 어느 하나에 해당하는 경우
183939,전문,46,가.도시환경정비사업을 토지등소유자가 시행하는 경우로서 토지등소유자가 정비구역으로 지정ㆍ고시된 날부터 5년이 되는 날까지 사업시행인가를 신청하지 아니하는 경우
183939,전문,47,나.도시환경정비사업을 조합이 시행하는 경우로서 추진위원회가 그 승인일부터 2년이 되는 날까지 제16조에 따른 조합설립인가를 신청하지 아니하는 경우
183939,전문,48,다.도시환경정비사업을 조합이 시행하는 경우로서 조합이 제16조에 따른 조합설립인가를 받은 날부터 3년이 되는 날까지 사업시행인가를 신청하지 아니하는 경우
183939,전문,49,5.제16조의2에 따라 추진위원회의 승인 또는 조합 설립인가가 취소되는 경우
183939,전문,50,3.청구인의 주장
183939,전문,51,"심판대상조항은 정비예정구역 내 토지등소유자의 100분의 30 이상의 해제 요청만으로 정비예정구역 지정이 해제될 수 있도록 하면서, 구 도시정비법 제4조의3 제1항에 따른 해제와 달리 주민공람이나 지방의회의 의견 수렴 절차를 거치도록 하는 규정을 두고 있지 않고, 또한 정비예정구역의 해제에 관한 동의방법, 시기, 동의의 철회방법 내지 절차 등에 관하여 아무런 규정을 하지 않고 있다.심판대상조항은 과잉금지원칙에 위반되어 재산권을 침해하고, 평등원칙에도 위반된다.4.판단"
183939,전문,52,가.쟁점 정리
183939,전문,53,"(1)청구인은, 정비예정구역 내 토지등소유자의 100분의 30 이상의 해제 요청만으로 정비예정구역 지정이 해제될 수 있도록 하면서, 구 도시정비법 제4조의3 제1항에 따른 해제와 달리 주민공람이나 지방의회의 의견 수렴 절차를 거치도록 하는 규정을 두고 있지 않고, 또한 정비예정구역의 해제에 관한 동의방법, 시기, 동의의 철회방법 내지 절차 등에 관하여 아무런 규정을 하지 않고 있으므로, 심판대상조항이 청구인의 재산권을 침해한다고 주장한다.그런데 헌법상 재산권 보장에 의하여 보호되는 재산권은 사적 유용성 및 그에 대한 원칙적 처분권을 내포하는 재산가치가 있는 구체적 권리를 의미하고(헌재 2015.5.28."
183939,전문,54,2013헌바82등; 헌재 2018.2.22.
183939,전문,55,"2015헌마552 등 참조), 단순한 기대이익ㆍ반사적 이익 또는 경제적인 기회 등은 재산권에 속하지 아니하므로(헌재 2012.10.25."
183939,전문,56,2011헌마307; 헌재 2022.12.22.
183939,전문,57,"2021헌마902 등 참조), 정비사업의 시행으로 인한 부동산 시가의 상승이나 주거환경 개선의 기대를 가리켜 헌법상 재산권 보장에 의하여 보호되는 재산권이라고 볼 수는 없다.따라서 심판대상조항이 청구인과 같이 정비예정구역의 존속을 원하는 토지등소유자의 재산권을 제한한다고 볼 수 없다.청구인은 심판대상조항이 평등원칙에 위반된다는 주장도 하고 있으나 그 내용은 재산권을 침해한다는 주장과 다르지 않다.(2)다만, 청구인은 정비예정구역 해제의 요건 및 절차를 규정한 심판대상조항이 이해당사자에게 의견청취와 같은 일정한 절차를 보장하고 있지 않음을 다투고 있는바, 이는 심판대상조항이 적법절차원칙에 위반된다는 주장으로 볼 수 있으므로, 이에 관하여 살펴본다.나.적법절차원칙 위반 여부"
183939,전문,58,(1)헌법 제12조 제1항이 천명하고 있는 적법절차 원칙은 형사소송 절차에 국한되지 않고 모든 국가작용 전반에 대하여 적용된다고 할 것이나(헌재 1992.12.24.
183939,전문,59,92헌가8; 헌재 1998.5.28.
183939,전문,60,96헌바4; 헌재 2007.4.26.
183939,전문,61,"2006헌바10), 이 원칙이 구체적으로 어떠한 절차를 어느 정도로 요구하는지 일률적으로 정하기 어렵고, 이는 규율되는 사항의 성질, 관련 당사자의 사익, 절차의 이행으로 제고될 가치, 국가작용의 효율성, 절차에 소요되는 비용, 불복의 기회 등 다양한 요소들을 형량하여 개별적으로 판단할 수밖에 없다(헌재 2003.7.28."
183939,전문,62,2001헌가25; 헌재 2005.12.22.
183939,전문,63,2005헌마19; 헌재 2006.5.25.
