결정례일련번호,구분,문장번호,내용
174371,전문,1,사　　　건　2022헌마832 입법부작위 위헌확인
174371,전문,2,청　구　인　이○○○
174371,전문,3,대리인 법무법인 일맥
174371,전문,4,"담당변호사 김○, 조○, 지○, 민○"
174371,전문,5,[주           문]
174371,전문,6,이 사건 심판청구를 각하한다.
174371,전문,7,[이           유]
174371,전문,8,1.사건개요
174371,전문,9,"청구인은 보건 직군, 병리 직렬에 속하는 4급 군무원으로 현재 ○○본부 ○○연구소에서 ○○과장으로 재직하면서 부검 업무를 수행하고 있다.청구인은 2022.6.9."
174371,전문,10,"부검업무에 종사하는 군무원에 대한 수당 및 가산금에 대하여 정하지 아니한 입법부작위(이하 ‘이 사건 입법부작위’라 한다)가 자신의 평등권, 재산권을 침해한다고 주장하면서 이 사건 헌법소원심판을 청구하였다."
174371,전문,11,2.판단
174371,전문,12,"가.청구인은 이 사건 입법부작위가 진정입법부작위에 해당한다고 주장한다.그런데 국가공무원법 제47조, 공무원보수규정 제31조, ‘공무원 수당 등에 관한 규정’ 제13조, 별표 10의2, ‘군무원 위험근무수당 및 항공수당 지급 훈령’ 제3조, 별표 2를 종합하여 보면, 현장감식 및 검시업무에 종사하는 군무원은 위험근무수당 을종 지급대상에 해당하여 소정의 수당을 지급받는다.이는 부검업무에 종사하는 군무원에 대한 수당 및 가산금에 대하여 전혀 입법하지 아니한 경우가 아니라 입법자가 그에 관하여 입법은 하였으나 그 입법의 범위 등이 불완전ㆍ불충분하게 규율하여 입법행위에 결함이 있는 경우, 즉 부진정입법부작위에 해당한다.그런데 부진정입법부작위를 다투기 위해서는 그 불완전한 법규 자체를 대상으로 한 헌법소원이 가능함은 별론으로 하고, 입법부작위 자체를 헌법소원의 대상으로 삼을 수는 없다(헌재 2018.5.31."
174371,전문,13,2016헌마626 참조).
174371,전문,14,"나.청구인이 현장감식 및 검시업무에 종사하는 군무원에게 위험근무수당을 지급하도록 하는 ‘군무원 위험근무수당 및 항공수당 지급 훈령’ 제3조, 별표 2 중 관련 부분 또는 국립과학수사연구원에서 시체부검업무를 직접 수행하는 공무원에게 특수업무수당을 지급하도록 하는 ‘공무원수당 등에 관한 규정’ 제14조, 별표 11 중 관련 부분의 불완전, 불충분성을 다투고자 하는 것으로 이 사건 심판청구를 선해하여 판단한다.법령에 대한 헌법소원은 법령시행과 동시에 기본권의 침해를 받게 되는 경우에는 그 법령이 시행된 날부터 1년 이내에, 법령이 시행된 뒤에 비로소 그 법령에 해당하는 사유가 발생하여 기본권의 침해를 받게 되는 경우에는 그 사유가 발생한 날부터 1년 이내에 헌법소원을 청구하여야 한다(헌재 2007.7.26."
174371,전문,15,2006헌마1164 참조).
174371,전문,16,"이 사건 기록에 의하면, ○○본부장은 2020.6.1."
174371,전문,17,"청구인에게 ‘군무원 위험근무수당 및 항공수당 지급 훈령’ 제3조, 별표 2에 근거하여 군무원 위험근무수당 을종을 지급하는 내용의 인사명령을 하였고, 이에 근거하여 청구인은 2020.6.부터 현재까지 군무원 위험근무수당을 지급받고 있는 사실을 인정할 수 있다.그렇다면 적어도 2020.6.1.경에는 청구인에게 기본권 침해 사유가 발생하였다고 할 것이므로, 이로부터 1년을 경과하여 2022.6.9."
174371,전문,18,제기된 이 사건 심판청구는 청구기간을 도과하였다.
174371,전문,19,3.결론
174371,전문,20,"그렇다면 이 사건 심판청구는 모두 부적법하므로 헌법재판소법 제72조 제3항 제2호, 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
