법령일련번호,MST,구분,문장번호,내용
005145,249599,조문,1,제1조(목적) 이 영은 「직업교육훈련 촉진법」에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다. <개정 2016.8.2>
005145,249599,조문,2,제2조(직업교육훈련 기본계획의 수립절차 등)
005145,249599,항,3,"①교육부장관 및 고용노동부장관은 「직업교육훈련 촉진법」(이하 ""법""이라 한다) 제4조제1항에 따라 직업교육훈련 기본계획(이하 ""기본계획""이라 한다)을 관계 중앙행정기관의 장과의 협의를 거쳐 5년마다 수립하여야 한다. <개정 2001.1.29, 2008.2.29, 2010.7.12, 2013.3.23, 2016.8.2>"
005145,249599,항,4,"②교육부장관 및 고용노동부장관은 관계 중앙행정기관의 장과의 협의를 거쳐 기본계획 확정 예정일 9개월 전까지 기본계획 수립지침을 작성하고, 교육부장관은 관계 중앙행정기관의 장에게 통보하여야 한다. <개정 2001.1.29, 2008.2.29, 2010.7.12, 2013.3.23, 2016.8.2>"
005145,249599,항,5,"③제2항에 따라 기본계획 수립지침을 통보받은 관계 중앙행정기관의 장은 통보받은 날부터 3개월 이내에 소관 기본계획안을 작성하여 교육부장관 및 고용노동부장관에게 제출하여야 한다. <개정 2001.1.29, 2008.2.29, 2010.7.12, 2013.3.23, 2016.8.2>"
005145,249599,항,6,"④교육부장관 및 고용노동부장관은 제1항에 따라 수립된 기본계획을 대통령에게 보고하고, 관계 중앙행정기관의 장과 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다)에게 통보한 후 공고하여야 한다. <개정 2001.1.29, 2008.2.29, 2010.7.12, 2013.3.23, 2016.8.2, 2018.9.28>"
005145,249599,조문,7,제2조의2(직업교육훈련 관련 실태조사)
005145,249599,항,8,① 법 제4조제3항에 따른 직업교육훈련 관련 실태조사에는 다음 각 호의 사항이 포함되어야 한다.
005145,249599,호,9,1. 직업교육훈련기관의 설치 및 그 시설ㆍ설비 현황에 관한 사항
005145,249599,호,10,2. 직업교육훈련기관의 운영 현황에 관한 사항
005145,249599,호,11,3. 직업교육훈련교원의 현황 및 양성 실태에 관한 사항
005145,249599,호,12,4. 그 밖에 직업교육훈련을 효율적으로 추진하기 위하여 필요하다고 인정되는 사항
005145,249599,항,13,② 교육부장관과 고용노동부장관은 제1항에 따른 실태조사를 외부 전문기관에 의뢰하여 실시할 수 있다.
005145,249599,조문,14,제3조(직업교육훈련 세부 실천계획의 수립절차 등)
005145,249599,항,15,"①관계 중앙행정기관의 장 및 시ㆍ도지사는 법 제4조제5항 전단에 따라 소관 직업교육훈련에 관한 매년도 직업교육훈련 세부 실천계획(이하 ""실천계획""이라 한다)을 전년도 10월 31일까지 수립해야 한다. 이 경우 시ㆍ도지사는 법 제18조제1항에 따른 직업교육훈련협의회(이하 ""협의회""라 한다)의 심의를 거쳐야 한다. <개정 2016.8.2, 2019.6.18>"
005145,249599,항,16,②시ㆍ도지사는 제1항에 따라 실천계획을 수립한 때에는 지체 없이 시장ㆍ군수 또는 구청장(자치구의 구청장을 말한다. 이하 같다)에게 통보하여야 한다. <개정 2016.8.2>
005145,249599,항,17,"③시장ㆍ군수 또는 구청장은 제2조제4항에 따라 공고된 기본계획 및 제2항에 따라 통보받은 실천계획에 따라 시ㆍ군 및 자치구의 실천계획을 수립하고, 수립된 실천계획과 해당 연도 실천계획의 추진실적을 매년 12월 31일까지 시ㆍ도지사에게 제출해야 한다. <개정 2016.8.2, 2019.6.18>"
005145,249599,항,18,"④관계 중앙행정기관의 장 및 시ㆍ도지사는 제1항부터 제3항까지의 규정에 따라 수립하거나 제출받은 실천계획과 해당 연도 실천계획의 추진실적을 지체 없이 교육부장관 및 고용노동부장관에게 제출해야 한다. <개정 2016.8.2, 2019.6.18>"
005145,249599,조문,19,제3조의2(실천계획과 그 추진실적의 점검ㆍ평가)
005145,249599,항,20,① 교육부장관 및 고용노동부장관은 법 제4조제5항 후단에 따라 실천계획과 그 추진실적을 점검ㆍ평가할 때에는 다음 각 호의 사항을 고려해야 한다.
005145,249599,호,21,1. 기본계획과 실천계획 간의 연계성
005145,249599,호,22,2. 다음 해 실천계획 수립 내용의 적정성
005145,249599,호,23,3. 지난 해 추진실적의 목표 달성도
005145,249599,항,24,"② 제1항에 따른 실천계획과 그 추진실적의 점검ㆍ평가는 서면평가의 방법으로 실시하되, 필요하다고 인정되는 경우에는 현장평가의 방법을 병행하여 실시할 수 있다."
005145,249599,조문,25,제4조(현장실습의 이수기간 등)
005145,249599,항,26,"①법 제7조제1항 본문에 따른 현장실습의 이수기간은 별표 1에서 정하는 범위에서 직업교육훈련과정 및 직업교육훈련기간 등을 고려하여 직업교육훈련기관의 장이 정한다. 다만, 다른 법령에 특별한 규정이 있는 경우에는 그러하지 아니하다. <개정 2016.8.2>"
005145,249599,항,27,②법 제7조제1항 단서에 따른 해당 직업교육훈련과정과 같거나 유사한 분야에 재직 중인 사람은 해당 직업교육훈련생의 담당 업무가 직업교육훈련과정의 내용과 같거나 유사하다고 직업교육훈련기관의 장이 인정하는 사람으로 한다. 이 경우 직업교육훈련생은 필요한 자료를 직업교육훈련기관의 장에게 제출하여야 한다. <개정 2016.8.2>
005145,249599,항,28,"③법 제7조제1항 단서에서 ""대통령령으로 정하는 사람""이란 다음 각 호의 어느 하나에 해당하는 사람을 말한다. 이 경우 제2호 또는 제3호에 해당하는 사람은 관계 중앙행정기관의 장의 승인을 얻어야 한다. <개정 2001.1.29, 2008.2.29, 2010.7.12, 2013.3.23, 2016.8.2>"
005145,249599,호,29,1. 직업교육훈련기간이 3개월 이내인 직업교육훈련과정을 이수 중인 사람
005145,249599,호,30,"2. 법 제7조제1항 본문에 따른 현장실습을 실시할 산업체(이하 ""현장실습산업체""라 한다)가 도서벽지 등에 위치하여 현장실습을 받기 어려운 사람"
005145,249599,호,31,3. 산업체에서 현장실습생의 현장실습을 거부하는 등의 사유로 현장실습산업체의 선정이 곤란하여 현장실습을 받기 어려운 사람
005145,249599,호,32,4. 그 밖에 교육부장관 또는 고용노동부장관이 직업교육훈련과정의 내용상 현장실습을 실시할 필요가 없다고 인정하는 직업교육훈련과정을 이수하는 사람
005145,249599,항,33,④직업교육훈련기관의 장은 직업교육훈련생의 동의를 얻어 제3항 각 호 외의 부분 후단에 따른 승인을 신청할 수 있다. <개정 2016.8.2>
005145,249599,조문,34,제5조(현장실습의 운영실태 조사 등)
005145,249599,항,35,"① 교육부장관, 고용노동부장관 및 시ㆍ도 교육감은 법 제7조제2항에 따라 현장실습의 운영실태를 조사할 때에는 다음 각 호의 사항을 포함해야 한다."
005145,249599,호,36,1. 현장실습 운영 현황에 관한 사항
005145,249599,호,37,2. 현장실습 시 발생한 안전사고의 유형별 현황 및 원인에 관한 사항
005145,249599,호,38,3. 현장실습 사전교육의 실시 현황에 관한 사항
005145,249599,호,39,4. 현장실습 지원체계의 구축 현황에 관한 사항
005145,249599,호,40,5. 현장실습 만족도 및 개선 요구에 관한 사항
005145,249599,호,41,6. 그 밖에 현장실습의 건실한 운영을 위하여 필요하다고 인정되는 사항
005145,249599,항,42,"② 교육부장관, 고용노동부장관 및 시ㆍ도 교육감은 제1항에 따른 현장실습의 운영실태 조사를 외부 전문기관에 의뢰하여 실시할 수 있다."
005145,249599,항,43,"③ 교육부장관, 고용노동부장관 및 시ㆍ도 교육감은 법 제7조제3항에 따라 현장실습에 관한 지도ㆍ감독을 할 때에는 다음 각 호의 사항을 포함해야 한다."
005145,249599,호,44,1. 법 제9조에 따른 현장실습계약의 체결에 관한 사항
005145,249599,호,45,2. 법 제9조의2에 따른 현장실습 시간의 준수에 관한 사항
005145,249599,호,46,3. 법 제9조의3에 따른 직업교육훈련교원의 산업체 현장지도 실시에 관한 사항
005145,249599,호,47,4. 법 제9조의4에 따른 현장실습산업체의 책무의 이행에 관한 사항
005145,249599,호,48,5. 법 제9조의5에 따른 현장실습 안전교육 실시에 관한 사항
005145,249599,호,49,6. 법 제24조에 따라 준용되는 「근로기준법」의 준수에 관한 사항
005145,249599,조문,50,제6조(현장실습계약의 체결 등)
005145,249599,항,51,① 법 제9조제1항에 따른 현장실습계약은 현장실습을 실시하기 7일 전까지 체결하여야 한다.
005145,249599,항,52,"② 법 제9조제4항에서 ""대통령령으로 정하는 사항""이란 다음 각 호의 사항을 말한다. <개정 2018.9.28>"
005145,249599,호,53,1. 직업교육훈련생에 대한 안전ㆍ보건 조치에 관한 사항
005145,249599,호,54,2. 직업교육훈련생에 대한 「산업재해보상보험법」에 따른 보험급여 지급에 관한 사항
005145,249599,호,55,3. 그 밖에 직업교육훈련생의 현장실습과 관련하여 교육부장관이 정하여 고시하는 사항
005145,249599,조문,56,제7조 삭제 <2016.8.2>
005145,249599,조문,57,제8조 삭제 <2016.8.2>
005145,249599,조문,58,"제9조(현장실습 소요비용의 지원) 국가 및 지방자치단체는 현장실습의 실시에 소요되는 비용의 전부 또는 일부를 예산의 범위에서 직업교육훈련기관, 직업교육훈련생, 직업교육훈련교원 또는 현장실습산업체에 지원할 수 있다. <개정 2016.8.2>"
005145,249599,조문,59,"제10조(직업교육훈련의 우선 실시) 직업교육훈련기관의 장은 법 제10조에 따라 다음 각 호의 어느 하나에 해당하는 사람을 정원의 100분의 30의 범위에서 우선 선발하여 직업교육훈련을 실시하여야 한다. 다만, 직업교육훈련기관이 「교육기본법」 제9조에 따른 학교 및 「학원의 설립ㆍ운영 및 과외교습에 관한 법률」에 따른 학원인 경우에는 교육 관계 법령에서 정하는 바에 따른다. <개정 1998.8.21, 1999.2.5, 2001.1.29, 2001.7.7, 2006.4.27, 2008.2.29, 2008.12.31, 2010.3.15, 2010.7.12, 2013.3.23, 2016.8.2, 2017.7.26, 2023.4.11>"
005145,249599,항,60,
005145,249599,호,61,1. 「국민기초생활보장법」에 따른 수급권자 또는 「장애인복지법」에 따른 장애인으로서 보건복지부장관 또는 시ㆍ도지사가 고용노동부장관과 협의하여 추천하는 수급권자 또는 장애인
005145,249599,호,62,2. 「초ㆍ중등교육법」에 따른 일반계 고등학교 재학생 또는 고등학교 중퇴 이하 학력자로서 교육부장관이 고용노동부장관과 협의하여 추천하는 사람
005145,249599,호,63,"3. 「국가유공자 등 예우 및 지원에 관한 법률」에 따른 국가유공자, 그 유족ㆍ가족 또는 「제대군인지원에 관한 법률」 제4조에 따른 중ㆍ장기복무 제대군인으로서 국가보훈부장관이 고용노동부장관과 협의하여 추천하는 사람"
005145,249599,호,64,4. 「한부모가족지원법」 제4조제1호에 해당하는 사람으로서 여성가족부장관이 고용노동부장관과 협의하여 추천하는 사람
005145,249599,호,65,5. 「고용상 연령차별금지 및 고령자고용촉진에 관한 법률」 제2조제1호 또는 제2호에 따른 고령자 또는 준고령자로서 고용노동부장관이 추천하는 사람
005145,249599,호,66,6. 삭제 <2007.9.10>
005145,249599,호,67,7. 「군인사법」 제46조의2에 따른 전직지원교육 대상자 중 10년 이상 장기 복무한 전역 예정 군인으로서 국방부장관이 고용노동부장관과 협의하여 추천하는 사람
005145,249599,호,68,"8. 그 밖에 인력수급정책상 직업교육훈련의 우선 실시가 특히 필요하다고 인정하여 고용노동부장관이 추천하거나 교육부장관, 산업통상자원부장관 또는 중소벤처기업부장관이 고용노동부장관과 협의하여 추천하는 사람"
005145,249599,조문,69,제11조(산업체 근무경력의 인정) 직업교육훈련기관의 장은 법 제11조에 따라 직업교육훈련생을 선발하는 경우에는 법 제7조제1항에 따른 현장실습경력을 산업체 근무경력으로 인정할 수 있다. <개정 2016.8.2>
005145,249599,조문,70,제12조 삭제 <2016.8.2>
005145,249599,조문,71,제13조 삭제 <2016.8.2>
005145,249599,조문,72,제14조 삭제 <2016.8.2>
005145,249599,조문,73,제15조 삭제 <2016.8.2>
005145,249599,조문,74,제16조 삭제 <2016.8.2>
005145,249599,조문,75,제17조 삭제 <2016.8.2>
005145,249599,조문,76,제18조(협의회의 통합 설치ㆍ운영) 지방자치단체의 장은 협의회의 운영상 필요한 경우에는 관계 지방자치단체간의 협약에 따라 협의회를 통합하여 설치ㆍ운영할 수 있다.
005145,249599,조문,77,제19조(직업교육훈련기관에 대한 평가실시기관 등)
005145,249599,항,78,"①법 제21조제1항에 따라 직업교육훈련기관을 대상으로 하는 평가(이하 ""직업교육훈련기관 평가""라 한다)는 그 소관에 따라 관계 중앙행정기관의 장, 지방자치단체의 장 또는 지방교육행정기관의 장(이하 ""평가실시기관의 장""이라 한다)이 실시한다. <개정 2016.8.2>"
005145,249599,항,79,"②법 제21조제1항에 따른 평가 대상 직업교육훈련기관은 다음 각 호와 같다. <개정 1998.12.31, 1999.2.5, 2001.7.7, 2003.9.19, 2005.6.30, 2012.1.25, 2016.8.2, 2022.2.17>"
005145,249599,호,80,1. 「산업교육진흥 및 산학연협력촉진에 관한 법률」 제2조제2호에 따른 산업교육기관
005145,249599,호,81,2. 「고등교육법」 제2조제6호에 따른 기술대학
