법령일련번호,MST,구분,문장번호,내용
009565,257531,조문,1,제1조(목적) 이 영은 「수산업협동조합의 부실예방 및 구조개선에 관한 법률」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다. <개정 2020.8.19>
009565,257531,조문,2,"제2조(예금등의 범위에서 제외되는 대상) 「수산업협동조합의 부실예방 및 구조개선에 관한 법률」(이하 ""법""이라 한다) 제2조제6호 각 목 외의 부분 단서에서 ""정부와 지방자치단체 등 대통령령으로 정하는 자로부터 수납한 것""이란 다음 각 호의 어느 하나에 해당하는 자로부터 수납한 것을 말한다. <개정 2016.3.11, 2016.5.10, 2020.8.19>"
009565,257531,항,3,
009565,257531,호,4,1. 정부와 지방자치단체
009565,257531,호,5,"2. 「한국은행법」에 따라 설립된 한국은행, 「금융위원회의 설치 등에 관한 법률」에 따라 설립된 금융감독원 및 「예금자보호법」에 따라 설립된 예금보험공사"
009565,257531,호,6,3. 「예금자보호법」 제2조제1호에 따른 부보금융회사(附保金融會社)
009565,257531,호,7,4. 조합
009565,257531,조문,8,"제2조의2(적기시정조치의 변경에 관한 조치) 법 제4조의3 각 호 외의 부분 후단에서 ""경영진단 등 대통령령으로 정하는 조치""란 다음 각 호의 어느 하나에 해당하는 조치를 말한다."
009565,257531,항,9,
009565,257531,호,10,1. 경영진단
009565,257531,호,11,2. 해당 조합에 대한 자금지원의 중단 또는 회수
009565,257531,호,12,"3. 그 밖에 법 제4조의2에 따른 적기시정조치(適期是正措置, 이하 ""적기시정조치""라 한다)의 변경을 위한 조치 또는 적기시정조치의 변경에 따른 조치로서 해양수산부장관이 필요하다고 인정하는 조치"
009565,257531,조문,13,제3조(경영정상화 이행약정의 내용)
009565,257531,항,14,"① 법 제9조제2항제1호에서 ""대통령령으로 정하는 재무건전성 기준""이란 「신용협동조합법」 제83조의3제1항제1호에 따라 금융위원회가 조합에 대하여 정하는 총자산 대비 순자본비율로 한다. 이 경우 총자산 대비 순자본비율의 산출과 관련된 대손충당금(貸損充當金) 및 부실채권은 신용사업 외의 사업에서 발생한 것을 포함한다."
009565,257531,항,15,"② 법 제9조제2항제2호에서 ""대통령령으로 정하는 수익성 기준""이란 다음 각 호의 기준을 말한다."
009565,257531,호,16,1. 자산 또는 자본 대비 수익률
009565,257531,호,17,2. 수익에 대한 비용의 비율
009565,257531,호,18,3. 임직원 1인당 생산성
009565,257531,항,19,"③ 법 제9조제2항제4호에서 ""대통령령으로 정하는 사항""이란 자기자본의 증대에 관한 사항을 말한다."
009565,257531,항,20,"④ 제1항에 따른 총자산 대비 순자본비율, 제2항에 따른 자산 또는 자본 대비 수익률 등, 제3항에 따른 자기자본의 증대에 관한 사항 등의 구체적인 기준은 법 제21조에 따른 기금관리위원회(이하 ""기금관리위원회""라 한다)에서 정한다."
009565,257531,항,21,⑤ 삭제 <2014.12.23>
009565,257531,조문,22,"제4조(약정의 비공개) 법 제9조제3항 단서에서 ""대통령령으로 정하는 사항""이란 다음 각 호의 어느 하나에 해당하는 사항을 말한다."
009565,257531,항,23,
009565,257531,호,24,1. 부동산ㆍ채권 등 보유자산의 매각에 관한 사항
