법령일련번호,MST,구분,문장번호,내용
010613,247139,조문,1,제1조(목적) 이 영은 「전기ㆍ전자제품 및 자동차의 자원순환에 관한 법률」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
010613,247139,조문,2,제2조 삭제 <2011.12.30>
010613,247139,조문,3,제3조 삭제 <2011.12.30>
010613,247139,조문,4,제4조 삭제 <2011.12.30>
010613,247139,조문,5,제5조 삭제 <2011.12.30>
010613,247139,조문,6,제6조 삭제 <2011.12.30>
010613,247139,조문,7,제7조 삭제 <2011.12.30>
010613,247139,조문,8,제8조(유해물질의 사용제한 대상 전기ㆍ전자제품 및 자동차)
010613,247139,항,9,"① 「전기ㆍ전자제품 및 자동차의 자원순환에 관한 법률」(이하 ""법""이라 한다) 제9조제1항 본문에서 ""대통령령으로 정하는 전기ㆍ전자제품""이란 별표 1에 따른 제품을 말한다. 다만, 다음 각 호의 어느 하나에 해당하는 제품은 제외한다. <개정 2013.12.30, 2020.11.24>"
010613,247139,호,10,1. 자동차의 부품으로 사용되는 전기ㆍ전자제품
010613,247139,호,11,2. 「군수품관리법」에 따른 군수품 또는 국가 안보와 관련된 분야에 사용되는 것으로서 환경부장관이 정하여 고시하는 전기ㆍ전자제품
010613,247139,호,12,3. 대형 고정식 산업기기 및 대형 고정 설비로 사용되는 것으로서 환경부장관이 정하여 고시하는 전기ㆍ전자제품
010613,247139,호,13,4. 「의료기기법」 제6조 또는 제15조에 따라 제조업 또는 수입업 허가를 받은 자가 제조하거나 수입한 의료기기에 해당하는 전기ㆍ전자제품
010613,247139,항,14,"② 법 제9조제1항 본문에서 ""대통령령으로 정하는 자동차""란 다음 각 호에 해당하는 자동차를 말한다. <개정 2020.11.24>"
010613,247139,호,15,1. 「자동차관리법」 제3조제1항에 따른 승용자동차
010613,247139,호,16,2. 「자동차관리법」 제3조제1항에 따른 승합자동차 중 승차정원이 9명 이하인 승합자동차
010613,247139,호,17,3. 「자동차관리법」 제3조제1항에 따른 화물자동차(경형과 소형으로 한정한다)
010613,247139,조문,18,제9조(사용제한 유해물질의 함유기준 등)
010613,247139,항,19,"① 법 제9조제1항 본문에서 ""대통령령으로 정하는 유해물질의 함유기준""이란 별표 1의2에 따른 함유기준을 말한다. <개정 2013.12.30, 2020.11.24>"
010613,247139,항,20,"② 법 제9조제1항 단서에서 ""대통령령으로 정하는 경우""란 별표 2에서 정하는 경우를 말한다. <개정 2020.11.24>"
010613,247139,조문,21,"제10조(연차별 재활용가능률) 법 제10조제2항에서 ""대통령령으로 정하는 연차별 재활용가능률""이란 다음 각 호와 같다."
010613,247139,항,22,
010613,247139,호,23,"1. 2009년 12월 31일 이전 : 대당 중량기준으로 재활용 및 에너지회수의 합이 100분의 85 이상. 다만, 에너지회수는 100분의 5 이하만 인정한다."
