법령일련번호,MST,구분,문장번호,내용
011229,237461,조문,1,"제1조(목적) 이 규칙은 「장애인ㆍ노인ㆍ임산부 등의 편의증진 보장에 관한 법률」 제10조의2, 제10조의3, 제10조의5, 제10조의7, 제10조의10, 제10조의11 및 「교통약자의 이동편의 증진법」 제17조의2제5항에서 위임된 장애물 없는 생활환경 인증과 인증기관 지정 등에 관한 사항을 정함을 목적으로 한다. <개정 2015.8.3, 2021.12.3>"
011229,237461,조문,2,"제2조(인증 대상) 장애물 없는 생활환경 인증(이하 ""인증""이라 한다) 대상은 다음 각 호와 같다."
011229,237461,항,3,
011229,237461,호,4,1. 개별시설
011229,237461,목,5,"가. 「장애인ㆍ노인ㆍ임산부 등의 편의증진 보장에 관한 법률」(이하 ""장애인등편의법""이라 한다) 제7조에 따른 대상시설"
011229,237461,목,6,"나. 「교통약자의 이동편의 증진법」(이하 ""교통약자법""이라 한다) 제9조에 따른 교통수단, 여객시설, 도로"
011229,237461,호,7,2. 교통약자의 안전하고 편리한 이동을 위하여 교통수단ㆍ여객시설 및 도로를 계획 또는 정비한 시ㆍ군ㆍ구(자치구를 말한다. 이하 같다) 및 「교통약자의 이동편의 증진법 시행령」 제15조의2에 따른 지역
011229,237461,조문,8,제3조(인증의 신청)
011229,237461,항,9,"① 제2조제1호에 따른 개별시설(이하 ""개별시설""이라 한다)에 대한 인증신청은 개별시설의 소유자, 관리자 또는 시공자(제2조제1호나목에 따른 개별시설의 시공자로서 소유자 또는 관리자가 인증신청에 동의하는 경우만 해당한다. 이하 같다)가 할 수 있으며, 제2조제2호에 따른 시ㆍ군ㆍ구 및 지역(이하 ""지역""이라 한다)에 대한 인증신청은 다음 각 호의 어느 하나에 해당하는 자가 할 수 있다. <개정 2015.8.3>"
011229,237461,호,10,1. 지방자치단체의 장
011229,237461,호,11,2. 「교통약자의 이동편의 증진법 시행령」 제15조의2제2호  및 제3호에 따른 지역의 개발사업 시행자
011229,237461,항,12,② 제1항에 따라 인증을 신청할 수 있는 시기는 인증 대상별로 다음 각 호의 구분에 따른다. <개정 2015.8.3>
011229,237461,호,13,1. 개별시설
011229,237461,목,14,"가. 장애인등편의법 제7조에 따른 대상시설, 교통약자법 제9조에 따른 여객시설 및 도로: 개별시설의 공사를 완료한 후"
011229,237461,목,15,"나. 교통약자법 제9조에 따른 교통수단: 「자동차관리법」 제5조에 따른 등록, 「선박법」 제8조에 따른 등록 및 「항공법」 제3조에 따른 등록 또는 그 밖의 법령에 따라 운행허가를 받은 이후"
011229,237461,호,16,2. 지역: 「국토의 계획 및 이용에 관한 법률」 제98조 또는 그 밖의 법령에 따른 공사 등의 완료 후
011229,237461,항,17,"③ 개별시설의 소유자ㆍ관리자ㆍ시공자 및 제1항 각 호의 어느 하나에 해당하는 자(이하 ""소유자등""이라 한다)가 인증을 받으려면 별지 제1호서식의 인증신청서에 다음 각 호의 서류를 첨부하여 장애인등편의법 제10조의2제4항 및 교통약자법 제17조의2제3항에 따른 인증기관(이하 ""인증기관""이라 한다)의 장에게 제출하여야 한다. <개정 2015.8.3, 2021.12.3>"
011229,237461,호,18,1. 제5조에 따른 인증 기준에 따라 작성한 개별시설 또는 지역의 장애물 없는 생활환경 자체평가서
011229,237461,호,19,2. 제1호에 따른 자체평가서에 포함된 내용이 사실임을 증명할 수 있는 서류
011229,237461,항,20,④ 인증기관의 장은 인증신청을 받은 경우에는 제2항에 따라 신청이 접수된 날부터 40일 이내에 처리하여야 한다. <개정 2015.8.3>
011229,237461,항,21,"⑤ 인증기관의 장은 인증업무를 수행할 때 불가피한 사유로 처리기간을 연장하여야 할 경우에는 소유자등에게 그 사유를 통보하여야 하고, 한 차례만 20일의 범위에서 연장할 수 있다."
011229,237461,항,22,"⑥ 인증기관의 장은 제3항에 따라 소유자등이 제출한 서류의 내용이 미흡하거나, 사실과 다를 경우에는 접수된 날부터 20일 이내에 소유자등에게 보완을 요청할 수 있다. 이 경우 소유자등이 제출서류를 보완하는 기간은 인증처리기간에 산입(算入)하지 아니한다."
011229,237461,조문,23,제4조(인증심사 등)
011229,237461,항,24,"① 인증기관의 장은 제3조에 따른 인증신청 또는 제7조에 따른 재심사 요청을 받으면 인증심사단을 구성하여 제5조의 인증 기준에 따라 서류심사와 현장조사를 하고, 심사 내용, 심사 점수, 인증 여부 및 인증등급을 포함한 인증심사 결과서를 작성해야 한다. 이 경우 인증 여부 및 인증등급의 기준은 별표 1과 같다. <개정 2015.8.3, 2019.9.27, 2021.12.3>"
011229,237461,항,25,"② 제1항에 따른 인증심사단은 제11조제2항 각 호에 해당하는 도시ㆍ군 계획, 건축, 토목, 조경, 교통, 장애인복지(편의시설 분야를 포함한다. 이하 같다) 분야(이하 ""전문분야""라 한다)의 심사전문인력으로 구성하되, 별표 2의 인증 대상별 인증심사단의 전문분야 및 구성방법에 따라 구성해야 한다. <개정 2015.8.3, 2021.12.3>"
011229,237461,항,26,③ 인증기관의 장은 제1항에 따른 인증심사 결과서를 작성한 후 인증심의위원회의 심의를 거쳐 인증 여부 및 인증등급을 결정한다.
011229,237461,항,27,"④ 제3항에 따른 인증심의위원회는 별표 3의 인증 대상별 인증심의위원회의 전문분야 및 구성방법에 따라 구성하되, 해당 인증기관에 소속된 사람은 포함되어서는 아니 된다. <개정 2015.8.3, 2021.12.3>"
