법령일련번호,MST,구분,문장번호,내용
002321,236161,조문,1,"제1조(목적) 이 영은 「발명진흥법」 제10조, 제15조 및 제56조에 따른 국가공무원 등의 직무발명의 처분ㆍ관리 및 그 보상 등에 필요한 사항을 규정함을 목적으로 한다. <개정 2021.10.19>"
002321,236161,조문,2,제2조(용어의 정의) 이 영에서 사용하는 용어의 뜻은 다음과 같다. <개정 2021.10.19>
002321,236161,항,3,
002321,236161,호,4,"1. ""직무발명""이란 국가공무원과 국가기관에 소속되어 있으나 공무원이 아닌 사람(이하 ""국가공무원등""이라 한다)이 그 직무에 관하여 발명한 것이 성질상 국가의 업무 범위에 속하고 그 발명을 하게 된 행위가 국가공무원등의 현재 또는 과거의 직무에 속하는 발명을 말한다."
002321,236161,호,5,"2. ""발명기관의 장""이란 직무발명을 한 당시 그 국가공무원등이 소속된 기관의 장을 말한다."
002321,236161,호,6,"3. ""국유특허권""이란 이 영에 따라 국가 명의로 등록된 특허권을 말한다."
002321,236161,호,7,"4. ""처분""이란 다음 각 목의 어느 하나에 해당하는 것을 말한다."
002321,236161,목,8,가. 국유특허권 또는 특허출원 중인 직무발명에 대하여 특허를 받을 수 있는 권리의 매각
002321,236161,목,9,"나. 국유특허권에 대한 「특허법」 제100조에 따른 전용실시권(이하 ""전용실시권""이라 한다)의 설정 또는 같은 법 제102조에 따른 통상실시권(이하 ""통상실시권""이라 한다)의 허락"
002321,236161,목,10,다. 특허출원 중인 직무발명에 대한 전용실시 또는 통상실시를 내용으로 하는 계약
002321,236161,호,11,"5. ""처분수입금""이란 국유특허권 또는 특허출원 중인 직무발명에 대하여 특허를 받을 수 있는 권리의 처분에 따라 1회계연도 내에 발생한 수입금의 합계액을 말한다."
002321,236161,호,12,"6. ""발명자""란 직무발명을 한 국가공무원등을 말한다."
002321,236161,조문,13,제2조의2(적용 제외) 이 영은 「기술의 이전 및 사업화 촉진에 관한 법률」 제11조제1항 후단에 따른 전담조직이 설치된 국공립학교 교직원의 직무발명에 대해서는 적용하지 아니한다.
002321,236161,조문,14,제3조(업무의 관장)
002321,236161,항,15,① 특허청장은 직무발명 및 국유특허권에 관하여 다음 각 호의 업무를 관장한다. <개정 2018.8.28>
002321,236161,호,16,1. 직무발명의 장려
002321,236161,호,17,2. 직무발명에 대한 보상
002321,236161,호,18,3. 국유특허권의 처분ㆍ관리(심판ㆍ소송에 관한 업무를 포함한다)
002321,236161,호,19,4. 국유특허권의 활용 촉진
002321,236161,항,20,② 발명기관의 장은 직무발명에 관하여 다음 각 호의 업무를 관장한다. <개정 2021.10.19>
002321,236161,호,21,"1. 「발명진흥법」 제10조제2항 본문에 따른 국가의 직무발명에 대한 권리(특허를 받을 수 있는 권리 및 특허권을 말한다)의 승계(이하 ""국가승계""라 한다)"
002321,236161,호,22,2. 국가승계한 직무발명의 국내외 특허출원
002321,236161,호,23,3. 특허출원 중인 직무발명에 대하여 특허를 받을 수 있는 권리의 처분ㆍ관리
002321,236161,조문,24,제3조의2 삭제 <2011.9.30>
002321,236161,조문,25,제4조 삭제 <2021.10.19>
002321,236161,조문,26,"제5조(발명의 신고) 국가공무원등이 자기가 맡은 직무와 관계되는 발명을 한 경우에는 지체 없이 그 내용을 산업통상자원부령으로 정하는 바에 따라 발명기관의 장에게 신고해야 한다. <개정 2013.3.23, 2021.10.19>"
002321,236161,조문,27,제6조(직무발명의 국가승계)
002321,236161,항,28,"① 제5조 및 제8조제2항에 따라 신고를 받은 발명기관의 장은 그 발명이 직무발명에 속하는지 여부와 해당 직무발명에 대한 국가승계 여부를 결정해야 하며, 특별한 사유가 없으면 신고를 받은 날부터 4개월 이내에 그 결과를 해당 국가공무원등에게 서면으로 통지해야 한다. <개정 2018.8.28, 2021.10.19>"
002321,236161,항,29,② 제1항에도 불구하고 발명기관의 장은 신고받은 발명이 직무발명에 속하는지에 대하여 분쟁이 진행 중인 경우에는 분쟁 당사자 간 합의가 있거나 법원의 판결이 확정된 날부터 4개월 이내에 국가승계 여부에 대한 통지를 할 수 있다. <신설 2021.10.19>
002321,236161,항,30,③ 직무발명이 발명자와 제3자가 공동으로 한 것인 경우 국가는 그 발명자가 가지는 지분만을 승계한다. <신설 2021.10.19>
002321,236161,항,31,④ 국가승계하는 권리에는 직무발명에 대하여 외국에 출원하여 특허를 받을 수 있는 권리와 외국에서 받은 특허권이 포함된다. <신설 2021.10.19>
002321,236161,항,32,⑤ 발명기관의 장으로부터 국가승계 결정의 통지를 받은 발명자는 지체 없이 그 직무발명에 대하여 특허를 받을 수 있는 권리 또는 특허권을 국가에 양도하여야 한다. <개정 2021.10.19>
002321,236161,조문,33,제7조(국가승계 발명의 출원)
002321,236161,항,34,"① 발명기관의 장은 제6조제5항에 따라 특허를 받을 수 있는 권리를 양도받았을 때에는 지체 없이 발명기관의 장을 부기하여 국가 명의로 특허출원을 해야 하며, 그 발명의 내용을 판단하여 외국에 출원할 것인지를 결정해야 한다. <개정 2021.10.19>"
002321,236161,항,35,② 발명기관의 장이 제1항에 따라 국내 또는 외국에 특허출원을 한 경우에는 그 사실을 발명자에게 통보하여야 한다.
002321,236161,조문,36,제8조(발명자의 출원 등)
002321,236161,항,37,"① 발명자는 제6조제1항에 따라 국가승계를 하지 아니한다는 결정의 통지를 받지 아니하고는 직무발명에 대하여 자기의 명의로 특허출원을 하거나 특허를 받을 수 있는 권리를 제3자에게 이전할 수 없다. 다만, 그 발명이 자기가 맡은 직무와 관계되는 발명에 해당되지 아니하는 경우에는 그러하지 아니하다. <개정 2018.8.28>"
002321,236161,항,38,② 제1항 단서에 따라 특허출원을 하거나 특허를 받을 수 있는 권리를 제3자에게 이전한 경우에는 제5조에 준하여 신고하여야 한다. <개정 2018.8.28>
002321,236161,조문,39,제9조(국유특허권의 등록)
002321,236161,항,40,"① 발명기관의 장은 특허권을 국가승계하거나 특허출원 중인 직무발명이 특허결정되었을 때에는 지체 없이 산업통상자원부령으로 정하는 서류를 첨부하여 특허청장에게 국유특허권의 등록을 요청하여야 한다. <개정 2011.9.30, 2013.3.23>"
002321,236161,항,41,② 특허청장은 제1항에 따른 등록 요청을 받았을 때에는 다음 각 호와 같이 국가 명의로 국유특허권의 등록을 하여야 한다. <개정 2011.9.30>
002321,236161,호,42,1. 특허권자: 대한민국
002321,236161,호,43,2. 관리청: 특허청장
002321,236161,호,44,3. 승계청: 발명기관의 장
002321,236161,조문,45,"제9조의2(국유특허권의 포기) 특허청장이 「발명진흥법」 제10조제4항에 따라 국유특허권을 포기하려는 경우에는 발명기관의 장과 관계기관의 장의 의견, 국유특허권 실시 이력, 기술평가 결과 및 국유특허권의 존속기간 등을 고려하여야 한다."
002321,236161,조문,46,제10조(처분의 원칙)
002321,236161,항,47,"① 국유특허권의 처분은 통상실시권의 허락을 원칙으로 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 국유특허권을 매각하거나 전용실시권을 설정할 수 있다. <개정 2020.1.29>"
002321,236161,호,48,1. 통상실시권을 받으려는 자가 없는 경우
002321,236161,호,49,2. 국유특허권의 실시일부터 사업화하여 수익이 발생할 때까지 3년 이상의 후속연구가 필요한 경우
002321,236161,호,50,3. 국유특허권을 실시하기 위하여 다른 법령에 따라 허가를 받거나 등록 등을 해야 하는 경우로서 그 허가ㆍ등록 등에 필요한 유효성ㆍ안정성 등의 시험으로 인하여 사업화에 3년 이상의 기간이 소요될 것으로 인정되는 경우
002321,236161,호,51,4. 그 밖에 국유특허권의 실시를 통한 사업화를 위하여 매각 또는 전용실시권을 설정하는 것이 필요하다고 특허청장이 인정하는 경우
002321,236161,항,52,"② 국유특허권의 처분은 유상으로 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는  무상으로 할 수 있다."
002321,236161,호,53,"1. 농어민의 소득 증대, 수출 증진, 그 밖의 국가시책 추진을 위하여 특허청장이 특히 필요하다고 인정하는 경우"
002321,236161,호,54,2. 국가기관의 장(발명기관의 장을 포함한다. 이하 이 조에서 같다)이 공공의 목적을 위하여 특허청장의 승인을 받아 국유특허권을 직접 실시하려는 경우
002321,236161,항,55,③ 국가기관의 장이 제2항제2호에 따라 무상실시의 승인을 받으려면 산업통상자원부령으로 정하는 승인신청서를 특허청장에게 제출하여야 한다. <개정 2013.3.23>
002321,236161,조문,56,제11조(처분의 방법 등)
002321,236161,항,57,① 국유특허권에 대한 통상실시권의 허락은 수의계약의 방법으로 한다.
