법령일련번호,MST,구분,문장번호,내용
010387,239851,조문,1,제1조(목적) 이 규칙은 「혁신도시 조성 및 발전에 관한 특별법」 및 같은 법 시행령에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다. <개정 2018.3.27>
010387,239851,조문,2,"제2조(이전지원계획의 수립기준 등) 「혁신도시 조성 및 발전에 관한 특별법」(이하 ""법""이라 한다) 제5조제2항에 따라 광역시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다)는 이전하여 오는 이전공공기관 및 그 소속 직원에 대하여 다음 각 호의 사항을 포함한 이전지원계획을 수립ㆍ시행하여야 한다. <개정 2018.3.27>"
010387,239851,항,3,
010387,239851,호,4,1. 이전공공기관의 사무소 신축비 등 이전비용 지원에 관한 사항
010387,239851,호,5,2. 이전공공기관 소속 직원을 위한 교육ㆍ의료ㆍ문화ㆍ체육ㆍ공원ㆍ대중교통시설 및 그 밖의 기반시설 등 정주여건 조성에 관한 사항
010387,239851,호,6,3. 이전공공기관 소속 직원이 이전지역에 조기에 정착할 수 있도록 기존 지역주민과의 화합 및 융화를 위한 지원에 관한 사항
010387,239851,호,7,"4. 이전공공기관 소속 직원을 위한 주택건설용 공공택지의 우선공급, 기숙사 건립 등 주거안정 지원에 관한 사항"
010387,239851,호,8,5. 이전공공기관에 대한 공유재산의 임대료 감면에 관한 사항
010387,239851,호,9,6. 지원의 기준 및 절차에 관한 사항
010387,239851,호,10,7. 기업ㆍ대학ㆍ연구소간의 긴밀한 협력과 정보교류를 위한 여건이 갖추어진 단지의 조성과 유관기업 유치에 관한 사항
010387,239851,호,11,8. 그 밖에 이전공공기관 및 그 소속 직원에 대한 행정적ㆍ재정적 지원에 관한 사항
010387,239851,조문,12,제2조의2(입주승인 신청 등)
010387,239851,항,13,"① 「혁신도시 조성 및 발전에 관한 특별법 시행령」(이하 ""영""이라 한다) 제3조의4제1항 각 호 외의 부분에 따른 입주승인신청서는 별지 제6호서식과 같다. <개정 2018.3.27>"
010387,239851,항,14,"② 영 제3조의4제1항 각 호 외의 부분에서 ""국토교통부령으로 정하는 서류""란 영 제3조의3에 따른 입주승인기준을 갖추었음을 증명하는 서류를 말한다. <개정 2018.3.27>"
010387,239851,항,15,"③ 영 제3조의4제2항에 따른 입주변경승인신청서는 별지 제7호서식과 같으며, 그 신청서에는 다음 각 호의 서류를 첨부하여야 한다. <개정 2018.3.27>"
010387,239851,호,16,1. 사업계획서
010387,239851,호,17,2. 변경사유서
010387,239851,호,18,3. 변경사항을 증명하는 서류
010387,239851,항,19,④ 시ㆍ도지사는 법 제5조의3제1항에 따라 입주승인이나 입주변경승인을 하였을 때에는 별지 제8호서식의 승인서를 발급하여야 한다.
010387,239851,조문,20,제2조의3(양도신고) 법 제5조의4제1항에 따른 양도신고서는 별지 제9호서식과 같다.
010387,239851,조문,21,제3조(혁신도시개발예정지구의 지정제안) 영 제4조제1항에 따른 혁신도시개발예정지구의 지정제안서는 별지 제1호서식과 같다. <개정 2018.3.27>
010387,239851,조문,22,"제4조(광역교통체계 검토대상) 영 제4조제1항제8호에서 ""국토교통부령이 정하는 면적""이라 함은 100만제곱미터를 말한다. <개정 2008.3.14, 2013.3.23>"
010387,239851,조문,23,"제5조(간이공작물) 영 제8조제3항제1호에서 ""국토교통부령이 정하는 간이공작물""이라 함은 다음 각 호의 공작물을 말한다. <개정 2008.3.14, 2013.3.23, 2016.2.15>"
010387,239851,항,24,
010387,239851,호,25,1. 비닐하우스
010387,239851,호,26,2. 양잠장
010387,239851,호,27,"3. 고추, 잎담배, 김 등 농림수산물의 건조장"
010387,239851,호,28,4. 버섯재배사
010387,239851,호,29,5. 종묘배양장
010387,239851,호,30,6. 퇴비장
010387,239851,호,31,7. 탈곡장
010387,239851,호,32,8. 그 밖에 제1호 내지 제7호와 유사한 것으로서 국토교통부장관이 정하여 관보에 고시하는 공작물
010387,239851,조문,33,제6조(혁신도시개발사업의 대행신청)
010387,239851,항,34,①영 제10조제2항에 따른 혁신도시개발사업의 대행신청서는 별지 제2호서식과 같다.
010387,239851,항,35,②제1항에 따른 혁신도시개발사업 대행신청서에는 다음 각 호의 서류 및 도면을 첨부하여야 한다.
010387,239851,호,36,1. 축척 2만 5천분의 1의 위치도
010387,239851,호,37,2. 사업계획서
010387,239851,호,38,3. 자금조달계획서
010387,239851,호,39,4. 그 밖에 혁신도시개발사업의 시행자가 요구하는 혁신도시 개발사업과 관련된 서류
010387,239851,조문,40,제7조(혁신도시 개발계획 승인신청서) 영 제11조제1항에 따른 혁신도시 개발계획 승인신청서는 별지 제3호서식과 같다.
010387,239851,조문,41,제8조(혁신도시개발사업 실시계획 승인신청서) 영 제12조제1항에 따른 혁신도시개발사업 실시계획 승인신청서는 별지 제4호서식과 같다.
010387,239851,조문,42,제9조(조성원가 산정 및 공시)
010387,239851,항,43,①영 제17조제8항에 따라 공시하여야 하는 조성원가의 항목은 다음 각 호와 같다.
010387,239851,호,44,1. 용지비
010387,239851,호,45,2. 조성비
010387,239851,호,46,3. 직접인건비
010387,239851,호,47,4. 이주대책비
010387,239851,호,48,5. 판매비
010387,239851,호,49,6. 일반관리비
010387,239851,호,50,7. 그 밖의 비용
010387,239851,항,51,②제1항에 따른 조성원가의 산정은 별표의 조성원가 산정기준표에 따라 산정한다.
010387,239851,조문,52,제10조(종전부동산 감정평가)
010387,239851,항,53,①이전공공기관 또는 영 제36조에 따른 매입기관은 영 제37조제4항에 따른 감정평가법인등이 제출한 종전부동산에 대한 감정평가서를 검토한 결과 그 평가가 관계 법령에 위반하여 평가되었거나 부당하게 평가되었다고 인정하는 경우에는 해당 감정평가법인등에게 그 사유를 명시하여 다시 평가할 것을 요구할 수 있다. <개정 2022.1.21>
010387,239851,항,54,②이전공공기관 또는 매입기관은 다음 각 호의 어느 하나에 해당하는 경우에는 당초 선정한 감정평가법인등 외의 2인 이상의 감정평가법인등에게 관련 종전부동산의 평가를 다시 의뢰할 수 있다. <개정 2022.1.21>
010387,239851,호,55,1. 제1항에 해당하는 경우로서 해당 감정평가법인등에게 재평가를 요구할 수 없는 특별한 사유가 있는 경우
010387,239851,호,56,2. 평가액 중 최고평가액이 최저평가액의 110퍼센트를 초과하는 경우
010387,239851,조문,57,제11조(검사공무원의 증표) 법 제54조제3항에 따른 검사공무원의 증표는 별지 제5호서식에 따른다.
