법령일련번호,MST,구분,문장번호,내용
005475,219923,조문,1,"제1조(목적) 이 영은 한국조폐공사법(이하 ""법""이라 한다)에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다."
005475,219923,조문,2,"제2조(설립등기) 한국조폐공사(이하 ""공사""라 한다)의 설립등기사항은 다음 각호와 같다."
005475,219923,항,3,
005475,219923,호,4,1. 목적
005475,219923,호,5,2. 명칭
005475,219923,호,6,3. 주된 사무소의 소재지
005475,219923,호,7,4. 자본금
005475,219923,호,8,5. 임원의 성명 및 주소
005475,219923,호,9,6. 공고의 방법
005475,219923,조문,10,제3조(하부기관의 설치등기)
005475,219923,항,11,"①공사가 조폐창ㆍ사무소등(이하 ""하부기관""이라 한다)을 설치한 때에는 다음 각호에 의하여 등기하여야 한다."
005475,219923,호,12,1. 주된 사무소의 소재지에 있어서는 2주일이내에 그 설치된 하부기관의 명칭 및 소재지
005475,219923,호,13,2. 새로이 설치된 하부기관의 소재지에 있어서는 3주일이내에 제2조 각호의 사항
005475,219923,호,14,3. 이미 설치된 하부기관의 소재지에 있어서는 3주일이내에 새로이 설치된 하부기관의 명칭 및 소재지
005475,219923,항,15,②주된 사무소 또는 하부기관의 소재지를 관할하는 등기소의 관할구역안에 새로이 하부기관을 설치한 때에는 3주일이내에 그 하부기관의 명칭 및 소재지만을 등기한다.
005475,219923,조문,16,제4조(이전등기)
005475,219923,항,17,"①공사가 주된 사무소 또는 하부기관을 다른 등기소의 관할구역으로 이전한 때에는 구소재지에 있어서는 2주일이내에 그 이전의 뜻을, 신소재지에 있어서는 3주일이내에 제2조 각호의 사항을 각각 등기하여야 한다."
005475,219923,항,18,②동일한 등기소의 관할구역안에서 주된 사무소 또는 하부기관을 이전한 때에는 2주일이내에 그 이전의 뜻만을 등기한다.
005475,219923,조문,19,"제5조(변경등기) 제2조 각호의 사항에 변경이 있는 때에는 주된 사무소의 소재지에 있어서는 2주일이내에, 하부기관의 소재지에 있어서는 3주일이내에 각각 그 변경된 사항을 등기하여야 한다."
005475,219923,조문,20,제6조(대리인의 선임등기등)
005475,219923,항,21,①법 제9조의 규정에 의하여 공사의 사장이 대리인을 선임한 때에는 대리인을 둔 주된 사무소 또는 하부기관의 소재지에서 2주일이내에 다음 각호의 사항을 등기하여야 한다. 등기한 사항이 변경된 때에도 또한 같다.
005475,219923,호,22,1. 대리인의 성명 및 주소
005475,219923,호,23,2. 대리인을 둔 주된 사무소 또는 하부기관의 명칭 및 소재지
005475,219923,호,24,3. 대리인의 권한을 제한한 때에는 그 제한의 내용
005475,219923,항,25,②대리인을 해임한 때에는 2주일이내에 대리인을 둔 주된 사무소 또는 하부기관의 소재지에서 그 해임한 뜻을 등기하여야 한다.
005475,219923,조문,26,제7조(등기신청서의 첨부서류) 제2조 내지 제6조의 규정에 의한 각 등기의 신청서는 다음 각호의 서류를 첨부하여야 한다.
005475,219923,항,27,
005475,219923,호,28,"1. 제2조의 규정에 의한 설립등기에 있어서는 정관, 자본금 및 임원의 자격을 증명하는 서류"
005475,219923,호,29,2. 제3조의 규정에 의한 하부기관의 설치등기에 있어서는 하부기관의 설치를 증명하는 서류
005475,219923,호,30,3. 제4조의 규정에 의한 이전등기에 있어서는 주된 사무소 또는 하부기관의 이전을 증명하는 서류
005475,219923,호,31,4. 제5조의 규정에 의한 변경등기에 있어서는 그 변경된 사항을 증명하는 서류
005475,219923,호,32,5. 제6조의 규정에 의한 대리인의 선임ㆍ변경 또는 해임의 등기에 있어서는 대리인의 선임ㆍ변경 또는 해임이 법 제9조의 규정에 의한 것임을 증명하는 서류와 그 대리인이 제6조제1항제3호의 규정에 의하여 권한이 제한된 때에는 그 제한을 증명하는 서류
005475,219923,조문,33,"제8조(등기기간의 기산) 이 영의 규정에 의한 등기사항으로서 기획재정부장관의 인가를 받아야 할 사항이 있는 때에는 그 인가에 관한 서류가 신청인에게 도달된 날부터 등기의 기간을 기산한다. <개정 1999.6.30, 2008.2.29>"
005475,219923,조문,34,"제9조(벌칙적용에 있어서 공무원으로 의제되는 직원의 범위) 법 제10조에서 ""대통령령이 정하는 직원""이라 함은 다음 각호의 1에 해당하는 직원을 말한다. <개정 1999.6.30>"
005475,219923,항,35,
005475,219923,호,36,1. 정부투자기관관리기본법 제18조에서 규정하고 있는 직원
005475,219923,호,37,"2. 법 제11조제1항제1호 및 제2호에 규정된 제품을 생산 및 보관ㆍ관리하는 업무에 종사하는 직원. 다만, 동 업무와 관련하여 형법에 의한 벌칙을 받는 경우에 한한다."
005475,219923,조문,38,"제10조(제조의뢰기관의 범위) 법 제11조제1항제2호 및 동조제2항에서 ""대통령령이 정하는 기관""이라 함은 다음 각호의 기관을 말한다. <개정 1999.6.30, 2008.7.29, 2010.11.15, 2016.5.31>"
005475,219923,항,39,
005475,219923,호,40,1. 정부투자기관관리기본법에 의한 정부투자기관
005475,219923,호,41,2. 한국은행ㆍ한국수출입은행ㆍ신용보증기금ㆍ기술보증기금ㆍ한국예탁결제원
005475,219923,호,42,3. 은행법에 의한 은행(외국은행의 국내지점을 포함한다)
005475,219923,호,43,4. 장기신용은행법에 의한 장기신용은행
005475,219923,호,44,5. 삭제 <1999.6.30>
005475,219923,호,45,6. 「자본시장과 금융투자업에 관한 법률」에 따른 종합금융회사 및 집합투자업자
005475,219923,호,46,7. 삭제 <2008.7.29>
005475,219923,조문,47,제11조(과태료의 부과기준) 법 제23조제1항에 따른 과태료의 부과기준은 별표와 같다.
