법령일련번호,MST,구분,문장번호,내용
010061,237959,조문,1,제1조(목적) 이 영은 「지방의료원의 설립 및 운영에 관한 법률」에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다.
010061,237959,조문,2,"제2조(설립등기) 「지방의료원의 설립 및 운영에 관한 법률」(이하 ""법""이라 한다) 제4조제2항에 따른 지방의료원의 설립등기사항은 다음 각 호와 같다. <개정 2014.1.28>"
010061,237959,항,3,
010061,237959,호,4,1. 목적
010061,237959,호,5,2. 명칭
010061,237959,호,6,3. 주된 사무소의 소재지
010061,237959,호,7,4. 자본금
010061,237959,호,8,5. 임원의 성명과 주소
010061,237959,호,9,6. 공고의 방법
010061,237959,조문,10,제2조의2(지방의료원 설립 타당성 검토 등)
010061,237959,항,11,"① 지방자치단체는 법 제4조제4항 각 호의 어느 하나에 해당하는 경우(이하 ""지방의료원 설립ㆍ해산등""이라 한다) 다음 각 호의 사항에 관하여 미리 조사를 하여야 한다. 이 경우 각 항목별 세부적인 조사 절차와 기준은 보건복지부장관이 정한다."
010061,237959,호,12,"1. 해당 지방자치단체의 인구분포, 의료 이용 및 공급 현황"
010061,237959,호,13,2. 지역주민에 대한 의료사업의 필요성 및 적정성
010061,237959,호,14,3. 지방의료원 설립ㆍ해산등에 관한 지역주민 의견 수렴 결과
010061,237959,호,15,4. 지방의료원 설립ㆍ해산등이 지역경제와 지방재정에 미치는 영향
010061,237959,호,16,5. 지방의료원 설립ㆍ해산등에 따른 소요 예산과 재원조달 방법 및 그 적정성
010061,237959,항,17,② 지방자치단체는 제1항에 따른 조사를 하기 위하여 다음 각 호의 어느 하나에 해당하는 법인ㆍ기관ㆍ단체 중에서 지방자치단체의 장이 지정하는 법인ㆍ기관ㆍ단체에 조사를 의뢰하여야 한다.
010061,237959,호,18,1. 병원 설립ㆍ운영 등에 필요한 기술 지원ㆍ자문을 목적으로 설립된 법인 또는 단체
010061,237959,호,19,2. 「공공보건의료에 관한 법률」 제21조에 따른 공공보건의료 지원센터 및 같은 법 제22조에 따른 공공보건의료 지원단
010061,237959,호,20,3. 「공인회계사법」 제23조에 따른 회계법인
010061,237959,호,21,4. 「고등교육법」 제2조제1호에 따른 대학
