법령일련번호,MST,구분,문장번호,내용
007772,200699,조문,1,"제1조(목적) 이 규칙은 「상훈법」 제5조 및 같은 법 시행령 제2조·제3조에 따라 외교부장관이 외국인에 대한 서훈(敍勳)을 추천하는 데 필요한 사항을 규정함을 목적으로 한다. <개정 2013.3.23, 2016.12.1>"
007772,200699,조문,2,제2조(서훈의 추천 건의)
007772,200699,항,3,"① 국립외교원장, 외교부 각 실·국장 및 재외공관장은 서훈에 합당한 공적이 있다고 인정되는 외국인에 대한 서훈의 추천을 서훈 예정일 70일 전까지 외교부장관에게 건의할 수 있다. <개정 2013.3.23>"
007772,200699,항,4,"② 국립외교원장, 외교부 각 실·국장 및 재외공관장은 제1항에 따라 서훈의 추천을 건의할 때에는 훈장의 종류와 등급을 명시하여 건의하고, 「상훈법 시행령」 제3조제2항에 따른 공적조서를 국문과 영문으로 작성하여 외교부장관에게 제출(전자문서에 의한 제출을 포함한다. 이하 같다)하여야 한다. <개정 2013.3.23, 2016.12.1>"
007772,200699,조문,5,제3조(서훈의 추천 절차)
007772,200699,항,6,"① 외교부장관은 제2조에 따라 외국인의 서훈 추천을 건의받은 때에는 의전장으로 하여금 그 외국인에 대하여 형식적인 공적심사를 하고, 그 외국인의 과거 서훈 여부 및 그 외국인이 소속한 국가의 서훈 제도를 검토한 후 추천할 훈장의 종류와 등급을 제5조의 기준에 따라 조정하여 서훈 추천안을 작성하게 한다. <개정 2013.3.23>"
007772,200699,항,7,② 제4조에 따른 공적심사위원회는 제1항에 따라 작성된 서훈 추천안을 심사하여 서훈 추천의 타당성 여부 및 추천할 훈장의 종류와 등급 등을 정하여야 한다.
007772,200699,항,8,"③ 제2항에 따른 심사 결과 그 외국인에 대한 서훈 추천의 타당성이 인정되고, 추천할 훈장의 종류와 등급이 최종적으로 조정되면, 외교부장관은 서훈 추천에 관한 본인의 의견을 확인한 후 서훈 예정일 30일 전까지 서훈 추천서에 서훈 추천 대상자의 공적조서를 첨부하여 행정안전부장관에게 제출한다. <개정 2013.3.23, 2014.11.19, 2017.12.29>"
007772,200699,항,9,④ 외교부장관은 서훈 추천 대상자의 국내법에 따라 외국으로부터 훈장을 받을 때에 본국 정부의 사전 동의가 필요한 경우에는 적절한 외교통로를 통하여 그 서훈 추천에 관한 본국 정부의 동의를 얻어야 한다. <개정 2013.3.23>
007772,200699,조문,10,제4조(공적심사위원회의 구성 및 운영)
007772,200699,항,11,"① 「상훈법 시행령」 제2조제1항에 따라 외교부에 설치하는 공적심사위원회는 위원장 1명을 포함한 6명 이상 10명 이내의 위원으로 구성한다. <개정 2013.3.23, 2016.12.1>"
007772,200699,항,12,"② 공적심사위원회의 위원장은 외교부 제1차관이 되고, 위원은 다음 각 호의 사람이 된다. <개정 2013.3.23, 2016.12.1>"
007772,200699,호,13,1. 「외무공무원임용령」 제3조제1항 각 호에 따른 직위에 있는 사람 중에서 외교부장관이 임명하는 사람
007772,200699,호,14,2. 공적 심사 분야에 대한 학식과 경험이 풍부한 사람 중에서 외교부장관이 위촉하는 사람
007772,200699,항,15,③ 위원장은 회의를 총괄하며 회의의 의장이 된다.
007772,200699,항,16,④ 위원장이 부득이한 사유로 직무를 수행할 수 없을 때에는 위원장이 지명하는 사람이 그 직무를 대행한다.
007772,200699,항,17,⑤ 위촉위원의 임기는 1년으로 한다. <개정 2016.12.1>
007772,200699,항,18,"⑥ 공적심사위원회는 재적위원 과반수의 출석과 출석위원 과반수의 찬성으로 의결한다. 다만, 회의를 소집할 시간적 여유가 없거나 그 밖에 위원장이 특별히 필요하다고 인정하는 경우에는 서면으로 의결할 수 있다."
007772,200699,항,19,⑦ 공적심사위원회의 심사내용은 공개하지 아니한다.
007772,200699,항,20,⑧ 이 규칙에서 정한 사항 외에 공적심사위원회의 운영에 필요한 사항은 공적심사위원회의 의결을 거쳐 위원장이 정한다.
007772,200699,조문,21,제5조(추천할 훈장의 종류와 등급의 일반적 기준)
007772,200699,항,22,① 서훈 추천 대상자가 외국의 외교관인 경우 추천할 훈장의 종류와 등급은 다음 각 호의 기준에 따른다.
007772,200699,호,23,1. 대사급: 수교훈장 1등급 또는 수교훈장 2등급
007772,200699,호,24,2. 공사급: 수교훈장 2등급
007772,200699,호,25,3. 총영사급: 수교훈장 2등급 또는 수교훈장 3등급
007772,200699,호,26,4. 참사관급: 수교훈장 3등급
007772,200699,호,27,5. 1등서기관급·2등서기관급 및 영사급: 수교훈장 4등급
007772,200699,호,28,6. 3등서기관급 및 부영사급: 수교훈장 5등급
007772,200699,항,29,② 서훈 추천 대상자가 외교관이 아닌 외국의 공무원인 경우에는 그 소속국의 직위 제도와 상훈 제도를 우리나라의 직위 제도 및 상훈 제도와 비교 검토하여 우리나라 정부가 그와 상응한 우리나라의 공무원에 대하여 서훈할 때의 일반적 기준에 따라 추천할 훈장의 종류와 등급을 정한다.
007772,200699,항,30,③ 서훈 추천 대상자가 외국의 민간인인 경우에는 우리나라 정부가 우리나라 민간인에게 서훈할 때의 일반적 기준에 따라 추천할 훈장의 종류와 등급을 정한다.
007772,200699,조문,31,제6조(외국 국가원수 등에 대한 의례적인 서훈의 추천)
007772,200699,항,32,① 외교부장관은 우리나라 대통령이 외국을 방문할 때나 외국 국가원수가 우리나라를 방문할 때에 다음 각 호의 사람에 대하여 의례적인 서훈을 추천할 수 있다. <개정 2016.12.1>
007772,200699,호,33,1. 상대국 국가원수
007772,200699,호,34,2. 제1호에 따른 사람 외에 중요한 상대국 인사
007772,200699,항,35,"② 외교부장관은 제1항제2호에 따른 사람에 대하여 서훈을 추천할 때는 제5조에 따른 일반적 기준을 가능한 존중하여 추천할 훈장의 종류와 등급을 결정하여야 한다. <개정 2013.3.23, 2016.12.1>"
007772,200699,조문,36,제7조(이임 주한 외국 대사 등에 대한 의례적인 서훈의 추천)
007772,200699,항,37,"① 외교부장관은 이임(移任)하는 주한 외국 대사 또는 영사관장인 총영사에 대하여 다음 각 호의 기준에 따라 의례적인 서훈을 추천할 수 있다. <개정 2013.3.23, 2016.12.1>"
007772,200699,호,38,1. 만 2년 이상(대리로 근무한 기간은 포함하지 아니한다. 이하 같다) 우리나라에서 근무하고 이임하는 외국 대사
007772,200699,목,39,가. 상주대사: 수교훈장 1등급
007772,200699,목,40,나. 겸임대사: 수교훈장 2등급
007772,200699,호,41,2. 만 2년 이상 우리나라에 상주하고 이임하는 외국 영사관장인 총영사: 수교훈장 2등급
007772,200699,항,42,② 제1항에 따라 서훈을 추천할 훈장의 등급은 상호주의원칙에 따라 이를 조정할 수 있다.
