법령일련번호,MST,구분,문장번호,내용
002194,258861,조문,1,제1장 총칙
002194,258861,조문,2,제1조(목적) 이 영은 경찰공무원의 임용에 관하여 「경찰공무원법」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
002194,258861,조문,3,"제2조(정의) 이 영에서 ""전과""란 경과(警科)를 변경하는 것을 말한다."
002194,258861,조문,4,"제2조의2(적용범위) 경찰공무원(해양경찰청 소속 경찰공무원은 제외한다. 이하 같다)의 임용은 다른 법령에 특별한 규정이 있는 경우를 제외하고는 이 영이 정하는 바에 따른다. <개정 2017.10.17, 2020.6.23>"
002194,258861,조문,5,제3조(경과)
002194,258861,항,6,"①총경 이하 경찰공무원에게 부여하는 경과는 다음 각 호와 같다. 다만, 제2호와 제3호의 경과는 경정 이하 경찰공무원에게만 부여한다. <개정 1987.12.31, 1994.12.31, 2002.7.10, 2004.12.18, 2012.12.28, 2014.11.19, 2016.12.30, 2017.7.26, 2020.6.23, 2024.1.16>"
002194,258861,호,7,1. 일반경과
002194,258861,호,8,2. 수사경과
002194,258861,호,9,3. 안보수사경과
002194,258861,호,10,4. 특수경과
002194,258861,목,11,가. 삭제 <2016.12.30>
002194,258861,목,12,나. 삭제 <2016.12.30>
002194,258861,목,13,다. 항공경과
002194,258861,목,14,라. 정보통신경과
002194,258861,항,15,"②임용권자(제4조제1항부터 제6항까지의 규정에 따라 임용권의 위임을 받은 자를 포함한다. 이하 같다) 또는 임용제청권자[「경찰공무원법」(이하 ""법""이라 한다) 제7조제1항에 따른 추천이 필요한 경우에는 경찰청장을 포함한다. 이하 같다]는 경찰공무원을 신규채용 할 때에 경과를 부여해야 한다. <개정 1991.7.30, 1996.8.8, 2014.11.19, 2016.12.30, 2017.7.26, 2020.6.23, 2020.12.31>"
002194,258861,항,16,③ 삭제 <2016.12.30>
002194,258861,항,17,"④경찰청장은 전시ㆍ사변 또는 이에 준하는 비상사태가 발생한 경우에는 경과의 일부를 폐지 또는 병합하거나 신설할 수 있다. <개정 1991.7.30, 1996.8.8, 2014.11.19, 2016.12.30, 2017.7.26, 2017.10.17, 2020.6.23>"
002194,258861,항,18,"⑤경과별 직무의 종류 및 전과 등에 관하여 필요한 사항은 행정안전부령으로 정한다. <개정 1996.8.8, 1998.12.31, 2008.2.29, 2013.3.23, 2014.11.19, 2016.12.30, 2017.7.26, 2020.6.23>"
002194,258861,조문,19,제4조(임용권의 위임 등)
002194,258861,항,20,"① 경찰청장은 법 제7조제3항 전단에 따라 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사 또는 특별자치도지사(이하 ""시ㆍ도지사""라 한다)에게 해당 특별시ㆍ광역시ㆍ특별자치시ㆍ도 또는 특별자치도(이하 ""시ㆍ도""라 한다)의 자치경찰사무를 담당하는 경찰공무원[「국가경찰과 자치경찰의 조직 및 운영에 관한 법률」 제18조제1항에 따른 시ㆍ도자치경찰위원회(이하 ""시ㆍ도자치경찰위원회""라 한다), 시ㆍ도경찰청 및 경찰서(지구대 및 파출소는 제외한다)에서 근무하는 경찰공무원을 말한다] 중 경정의 전보ㆍ파견ㆍ휴직ㆍ직위해제 및 복직에 관한 권한과 경감 이하의 임용권(신규채용 및 면직에 관한 권한은 제외한다)을 위임한다. <신설 2020.12.31>"
002194,258861,항,21,② 경찰청장은 법 제7조제3항 전단에 따라 국가수사본부장에게 국가수사본부 안에서의 경정 이하에 대한 전보권을 위임한다. <신설 2020.12.31>
002194,258861,항,22,"③경찰청장은 법 제7조제3항 전단에 따라 경찰대학ㆍ경찰인재개발원ㆍ중앙경찰학교ㆍ경찰수사연수원ㆍ경찰병원 및 시ㆍ도경찰청(이하 ""소속기관등""이라 한다)의 장에게 그 소속 경찰공무원 중 경정의 전보ㆍ파견ㆍ휴직ㆍ직위해제 및 복직에 관한 권한과 경감 이하의 임용권을 위임한다. <개정 1991.7.30, 1996.8.8, 1999.12.28, 2005.5.13, 2007.9.20, 2009.11.23, 2010.10.22, 2016.12.30, 2018.3.30, 2020.12.31>"
002194,258861,항,23,④ 제1항에 따라 임용권을 위임받은 시ㆍ도지사는 법 제7조제3항 후단에 따라 경감 또는 경위로의 승진임용에 관한 권한을 제외한 임용권을 시ㆍ도자치경찰위원회에 다시 위임한다. <신설 2020.12.31>
002194,258861,항,24,⑤ 제4항에 따라 임용권을 위임받은 시ㆍ도자치경찰위원회는 시ㆍ도지사와 시ㆍ도경찰청장의 의견을 들어 그 권한의 일부를 시ㆍ도경찰청장에게 다시 위임할 수 있다. <신설 2020.12.31>
002194,258861,항,25,"⑥제3항 및 제5항에 따라 임용권을 위임받은 시ㆍ도경찰청장은 소속 경감 이하 경찰공무원에 대한 해당 경찰서 안에서의 전보권을 경찰서장에게 다시 위임할 수 있다. <개정 1987.12.31, 1991.7.30, 1996.8.8, 2016.12.30, 2020.12.31>"
002194,258861,항,26,⑦ 경찰청장은 수사부서에서 총경을 보직하는 경우에는 국가수사본부장의 추천을 받아야 한다. <신설 2020.12.31>
002194,258861,항,27,⑧ 시ㆍ도자치경찰위원회는 임용권을 행사하는 경우에는 시ㆍ도경찰청장의 추천을 받아야 한다. <신설 2020.12.31>
002194,258861,항,28,⑨ 시ㆍ도경찰청장 및 경찰서장은 지구대장 및 파출소장을 보직하는 경우에는 시ㆍ도자치경찰위원회의 의견을 사전에 들어야 한다. <신설 2020.12.31>
002194,258861,항,29,"⑩소속기관등의 장은 경감 또는 경위를 신규채용하거나 경위 또는 경사를 승진시키려면 미리 경찰청장의 승인을 받아야 한다. <개정 1991.7.30, 2016.12.30, 2017.10.17, 2020.12.31>"
002194,258861,항,30,"⑪ 제1항부터 제6항까지의 규정에도 불구하고 경찰청장은 경찰공무원의 정원 조정, 승진임용, 인사교류 또는 파견을 위하여 필요한 경우에는 임용권을 행사할 수 있다. <개정 2016.12.30, 2020.12.31>"
002194,258861,조문,31,제5조(임용시기)
002194,258861,항,32,"① 경찰공무원은 임용장이나 임용통지서에 적힌 날짜에 임용된 것으로 보며, 임용일자를 소급해서는 아니 된다. <개정 2018.7.3>"
002194,258861,항,33,② 사망으로 인한 면직은 사망한 다음 날에 면직된 것으로 본다. <신설 2018.7.3>
002194,258861,항,34,③임용일자는 그 임용장이 피임용자에게 송달되는 기간 및 사무인계에 필요한 기간을 참작하여 정하여야 한다. <개정 2018.7.3>
002194,258861,조문,35,"제6조(임용시기의 특례) 제5조제1항에도 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 다음 각 호의 구분에 따른 일자에 임용된 것으로 본다. <개정 1991.7.30, 2005.5.13, 2016.12.30, 2017.10.17, 2018.7.3, 2020.12.31>"
002194,258861,항,36,
002194,258861,호,37,1. 법 제19조제1항제2호에 따라 전사하거나 순직한 사람을 다음 각 목의 어느 하나에 해당하는 날을 임용일자로 하여 특별승진임용하는 경우
002194,258861,목,38,가. 재직 중 사망한 경우: 사망일의 전날
002194,258861,목,39,나. 퇴직 후 사망한 경우: 퇴직일의 전날
002194,258861,호,40,2. 삭제 <2023.6.7>
002194,258861,호,41,3. 「국가공무원법」 제70조제1항제4호에 따라 직권으로 면직시키는 경우: 휴직기간의 만료일 또는 휴직사유의 소멸일
002194,258861,호,42,"4. 법 제10조제2항에 따른 경찰간부후보생, 「경찰대학 설치법」에 따른 경찰대학의 학생 또는 시보임용예정자가 제21조제1항에 따른 경찰공무원의 직무수행과 관련된 실무수습 중 사망한 경우: 사망일의 전날"
002194,258861,조문,43,제7조(결원의 적기 보충) 임용권자 또는 임용제청권자는 해당 기관에 결원이 있는 경우에는 지체 없이 결원보충에 필요한 조치를 하여야 한다. <개정 2016.12.30>
002194,258861,조문,44,제8조(계급정년 연한의 계산) 법 제10조제3항제1호에 따라 재임용된 경찰공무원의 계급정년 연한은 재임용 전에 해당 계급의 경찰공무원으로 근무한 연수를 합하여 계산한다. <개정 2020.12.31>
002194,258861,조문,45,제2장 경찰공무원인사위원회
002194,258861,조문,46,제9조(경찰공무원인사위원회의 구성)
002194,258861,항,47,"① 법 제5조에 따른 경찰공무원인사위원회(이하 ""인사위원회""라 한다)는 위원장을 포함하여 5명 이상 7명 이하의 위원으로 구성한다. <개정 2016.12.30, 2020.12.31>"
002194,258861,항,48,"② 인사위원회의 위원장은 경찰청 인사담당국장이 되고, 위원은 경찰청 소속 총경 이상 경찰공무원 중에서 경찰청장이 각각 임명한다. <개정 2017.7.26, 2020.6.23>"
002194,258861,조문,49,제10조(위원장의 직무)
002194,258861,항,50,"①위원장은 인사위원회를 대표하며, 인사위원회의 사무를 총괄한다. <개정 1998.2.2>"
002194,258861,항,51,"②위원장이 부득이한 사유로 직무를 수행할 수 없을 때에는 위원 중에서 최상위계급 또는 선임의 경찰공무원이 그 직무를 대행한다. <개정 2002.7.10, 2016.12.30>"
002194,258861,조문,52,제11조(회의)
002194,258861,항,53,①위원장은 인사위원회의 회의를 소집하고 그 의장이 된다.
002194,258861,항,54,②회의는 재적위원 과반수의 찬성으로 의결한다.
002194,258861,조문,55,제12조(간사)
002194,258861,항,56,①인사위원회에 2명 이하의 간사를 둔다. <개정 2016.12.30>
002194,258861,항,57,"②간사는 경찰청 소속 경찰공무원 중에서 위원장이 지명한다. <개정 1991.7.30, 1996.8.8, 2014.11.19, 2016.12.30, 2017.7.26, 2020.6.23>"
002194,258861,항,58,③간사는 위원장의 명을 받아 인사위원회의 사무를 처리한다.
002194,258861,조문,59,"제13조(심의사항의 보고) 위원장은 인사위원회에서 심의된 사항을 지체 없이 경찰청장에게 보고하여야 한다. <개정 1991.7.30, 1996.8.8, 2014.11.19, 2016.12.30, 2017.7.26, 2020.6.23>"
002194,258861,조문,60,제14조(운영세칙) 이 영에 규정된 사항 외에 인사위원회의 운영에 필요한 사항은 인사위원회의 의결을 거쳐 위원장이 정한다.
002194,258861,조문,61,제3장 신규채용
002194,258861,조문,62,"제15조(경력경쟁채용등의 임용직위 제한) 법 제10조제3항에 따른 채용시험(이하 ""경력경쟁채용시험등""이라 한다)을 통하여 채용(이하 ""경력경쟁채용등""이라 한다)하는 경우에는 그 경력경쟁채용시험등을 실시할 당시의 임용예정직위 외의 직위로 임용할 수 없다. <개정 2020.12.31>"
002194,258861,조문,63,제16조(경력경쟁채용등의 요건)
