법령일련번호,MST,구분,문장번호,내용
006831,260959,조문,1,제1장 총칙
006831,260959,조문,2,제1조(목적) 이 규칙은 「군인사법」 및 같은 법 시행령에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
006831,260959,조문,3,제2장 장기복무 전형
006831,260959,조문,4,"제2조(장기복무 및 복무기간 연장 지원) 단기복무 장교 또는 단기복무 부사관으로서 장기복무를 지원하는 사람(이하 ""장기복무 지원자""라 한다) 및 복무기간 연장을 지원하는 사람(이하 ""복무기간 연장 지원자""라 한다)은 별지 제1호서식의 장기복무 또는 복무기간 연장 지원서를 소속 부대장을 거쳐 육군, 해군 및 공군(이하 ""각군""이라 한다) 참모총장에게 제출해야 한다."
006831,260959,조문,5,제3조(자격기준)
006831,260959,항,6,"① 단기복무 장교가 장기복무 또는 복무기간 연장을 지원하는 경우에는 다음 각 호의 기준에 해당하는 사람 중에서 선발한다. 다만, 「군인사법」(이하 ""법""이라 한다) 제6조제3항제3호의2에 따른 단기복무 장교가 장기복무 또는 복무기간 연장을 지원하는 경우에는 제1호의 기준을 적용하지 아니한다. <개정 2013.7.19, 2014.7.2, 2020.6.1>"
006831,260959,호,7,"1. 나이가 법 제15조제1항에 따른 임용 최고연령을 초과하지 아니한 사람. 다만, 지원자가 단기복무 장교로 임용될 당시 「제대군인지원에 관한 법률」 제16조제1항 및 같은 법 시행령 제19조 각 호에 따라 임용 최고연령을 연장받은 때에는 그 기간만큼 임용 최고연령을 연장하고, 복무기간 연장을 지원하는 군종장교의 경우에는 38세를 초과하지 아니한 사람으로 한다."
006831,260959,호,8,"2. 신체조건이 각군 참모총장(이하 ""참모총장""이라 한다)이 정하는 기준에 맞는 사람"
006831,260959,호,9,3. 군복무기간 중 중징계 이상의 처벌이나 3회 이상의 경징계 처분을 받은 사실이 없는 사람
006831,260959,호,10,4. 고른 보직관리를 거친 사람
006831,260959,호,11,5. 근무성적이 우수한 사람
006831,260959,호,12,6. 계급에 해당하는 군사교육과정을 마치고 그 성적이 우수한 사람
006831,260959,호,13,7. 장기복무 장교로서 필요한 소양과 품격을 갖춘 사람
006831,260959,호,14,8. 그 밖에 참모총장이 정하는 기준에 맞는 사람
006831,260959,항,15,② 장기복무 부사관 또는 복무기간 연장 부사관의 선발기준은 참모총장이 정한다.
006831,260959,조문,16,제3조의2(부사관 장기복무 지원자 가점 부여)
006831,260959,항,17,① 장기복무 부사관 선발 시 다음 각 호의 구분에 따른 범위에서 참모총장이 정하는 바에 따라 가점을 부여한다.
006831,260959,호,18,1. 전문학사 이상의 학위 취득: 1점 이상 7점 이하
006831,260959,호,19,2. 부사관 임용 전 현역 복무 경력: 1점 이하
006831,260959,항,20,"② 제1항 각 호에 따른 가점은 해당 호에서 정하는 가점 사유가 둘 이상 있는 경우에는 중복해서 부여할 수 있으나, 해당 호에 따른 최고점을 초과할 수 없다."
006831,260959,항,21,③ 제1항 및 제2항에서 규정한 사항 외에 가점 부여에 필요한 세부 사항은 참모총장이 정한다.
006831,260959,조문,22,제4조(장기복무 전형위원회 등)
006831,260959,항,23,① 참모총장은 장기복무 지원자 중에서 장기복무자를 선발하기 위하여 장기복무 전형위원회를 둘 수 있다.
006831,260959,항,24,"② 제1항의 장기복무 전형위원회는 장기복무 지원자보다 선임(先任)인 장교와 준사관 및 부사관 중에서 참모총장이 임명하는 3명 이상 7명 이하의 위원으로 구성하며, 위원장은 위원 중 가장 선임인 사람으로 한다."
006831,260959,항,25,③ 장기복무 전형위원회의 사무를 처리하기 위하여 장기복무 전형위원회에 간사 1명을 둔다.
006831,260959,항,26,④ 참모총장은 복무기간 연장 지원자 중에서 복무기간 연장자를 선발하기 위하여 복무기간 연장 전형위원회를 둘 수 있다.
006831,260959,항,27,"⑤ 제4항에 따른 복무기간 연장 전형위원회의 구성 및 운영에 관하여는 제2항 및 제3항을 준용한다. 이 경우 ""장기복무 전형위원회""는 ""복무기간 연장 전형위원회""로 본다."
006831,260959,조문,28,제5조(발령) 참모총장은 전형에 합격한 사람 중에서 장기복무 또는 복무기간 연장을 명한다.
006831,260959,조문,29,제3장 임용
006831,260959,조문,30,"제6조(장교후보생 및 예비 장교후보생의 임용시험) 「군인사법 시행령」(이하 ""영""이라 한다) 제9조에 따른 장교후보생 및 예비 장교후보생의 임용시험은 다음 각 호의 방법으로 실시한다."
006831,260959,항,31,
006831,260959,호,32,"1. 필기시험: 영 제8조 및 제8조의2에 따른 응시자의 학력에 따라 참모총장이 정하는 바에 따른다. 다만, 사관후보생 응시자 중 4년제 대학 졸업자 및 「병역법」 제57조제2항에 따라 실시하는 학생군사교육단 사관후보생과정의 응시자에 대해서는 출신대학 또는 재학 중인 대학에서의 학업성적으로 필기시험을 갈음할 수 있으며 사관후보생 응시자 중 「공무원임용시험령」에 따른 5급 공개경쟁채용시험 합격자 및 「사법시험법」에 따른 사법시험 합격자에 대해서는 필기시험을 면제할 수 있다."
006831,260959,호,33,2. 신체검사: 참모총장이 정하는 기준에 따른다. 이 경우 사관생도에 대해서는 그 밖의 장교후보생과 다른 기준을 정할 수 있다.
006831,260959,호,34,"3. 면접시험: 태도, 품격 및 상식 등을 평가한다."
006831,260959,호,35,4. 실기시험: 응시자에게 요구되는 전문기능의 수준을 측정한다.
006831,260959,조문,36,제7조(외국군 장교의 경력을 가졌던 사람 등의 전형) 영 제11조에 따른 외국군 장교의 경력을 가졌던 사람 또는 귀순한 장교의 전형은 신체검사 및 면접시험만으로 할 수 있다.
006831,260959,조문,37,제8조(임용시험의 공고)
006831,260959,항,38,"① 참모총장은 장교, 장교후보생 또는 예비 장교후보생의 임용시험을 실시하려는 경우에는 시험일 1개월 전에 공고하여야 한다."
006831,260959,항,39,"② 제1항의 공고에는 다음 각 호의 사항이 포함되어야 한다. 다만, 필요할 때에는 제1호의 모집인원은 밝히지 아니할 수 있다."
006831,260959,호,40,1. 모집인원
006831,260959,호,41,2. 응모자격
006831,260959,호,42,3. 구비서류
006831,260959,호,43,4. 시험과목
006831,260959,호,44,5. 지원서의 교부기간 및 접수기간과 그 장소
006831,260959,호,45,6. 시험 일시 및 장소
006831,260959,호,46,7. 합격자 발표의 예정일시ㆍ장소 및 방법
006831,260959,호,47,8. 그 밖의 안내 및 주의사항
006831,260959,항,48,③ 참모총장은 법 제12조제2항제5호에 해당하는 사람을 임용하려는 경우에는 임용시험 공고를 하기 전에 국방부장관의 승인을 받아야 한다.
006831,260959,조문,49,제9조(구비서류)
006831,260959,항,50,① 제8조제2항제3호의 구비서류는 다음 각 호와 같다.
006831,260959,호,51,1. 지원서 1통
006831,260959,호,52,"2. 최종 학교 졸업ㆍ수료 증명서 또는 졸업ㆍ수료 예정증명서 1통. 다만, 예비 장교후보생 임용시험에 응시하는 사람은 재학증명서 1통"
006831,260959,항,53,② 현역 군인으로서 장교후보생으로 지원하는 사람은 소속 부대장(다른 군의 장교후보생으로 지원하는 경우에는 현재 소속하고 있는 군의 참모총장)의 추천서를 첨부하여야 한다.
006831,260959,항,54,"③ 예비 장교후보생이 장교후보생으로 임용되기 위해서는 장교후보생으로 임용되기 전에 장교후보생 임용자격을 확인하기 위한 수료증명서, 졸업증명서 등의 구비서류를 참모총장에게 제출하여야 한다."
006831,260959,항,55,④ 제1항제1호의 지원서 서식과 제2항의 추천서 서식은 참모총장이 정한다.
006831,260959,항,56,"⑤ 제1항에 따라 지원서를 받은 담당 공무원은 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 다음 각 호의 서류의 내용을 확인하여야 한다. 다만, 지원자가 확인에 동의하지 아니하는 경우에는 그 서류를 첨부하도록 하여야 한다."
006831,260959,호,57,1. 주민등록표 등본 또는 초본
006831,260959,호,58,2. 병적증명서
006831,260959,조문,59,제10조 삭제 <1990.4.9>
006831,260959,조문,60,제11조(장교시험위원회)
006831,260959,항,61,① 참모총장은 장교 및 장교후보생의 임용시험 및 경력 환산에 관한 사항을 심사하기 위하여 장교시험위원회를 둘 수 있다.
006831,260959,항,62,② 제1항의 장교시험위원회는 영관급 이상의 장교 중에서 참모총장이 임명하는 위원장 1명을 포함한 3명 이상 7명 이하의 위원으로 구성한다.
