법령일련번호,MST,구분,문장번호,내용
010088,257351,조문,1,제1장 총칙
010088,257351,조문,2,"제1조(목적) 이 법은 도시의 낙후된 지역에 대한 주거환경의 개선, 기반시설의 확충 및 도시기능의 회복을 위한 사업을 광역적으로 계획하고 체계적ㆍ효율적으로 추진하기 위하여 필요한 사항을 정함으로써 도시의 균형 있는 발전을 도모하고 국민의 삶의 질 향상에 기여함을 목적으로 한다."
010088,257351,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2011.4.14, 2012.2.1, 2017.2.8, 2023.12.26>"
010088,257351,항,4,
010088,257351,호,5,"1. ""재정비촉진지구""란 도시의 낙후된 지역에 대한 주거환경의 개선, 기반시설의 확충 및 도시기능의 회복을 광역적으로 계획하고 체계적ㆍ효율적으로 추진하기 위하여 제5조에 따라 지정하는 지구(地區)를 말한다. 이 경우 지구의 특성에 따라 다음 각 목의 유형으로 구분한다."
010088,257351,목,6,가. 주거지형: 노후ㆍ불량 주택과 건축물이 밀집한 지역으로서 주로 주거환경의 개선과 기반시설의 정비가 필요한 지구
010088,257351,목,7,"나. 중심지형: 상업지역, 공업지역 등으로서 토지의 효율적 이용과 도심 또는 부도심 등의 도시기능의 회복이 필요한 지구"
010088,257351,목,8,"다. 고밀복합형: 주요 역세권, 간선도로의 교차지 등 양호한 기반시설을 갖추고 있어 대중교통 이용이 용이한 지역으로서 도심 내 소형주택의 공급 확대, 토지의 고도이용과 건축물의 복합개발이 필요한 지구"
010088,257351,호,9,"2. ""재정비촉진사업""이란 재정비촉진지구에서 시행되는 다음 각 목의 사업을 말한다."
010088,257351,목,10,"가. 「도시 및 주거환경정비법」에 따른 주거환경개선사업, 재개발사업 및 재건축사업, 「빈집 및 소규모주택 정비에 관한 특례법」에 따른 가로주택정비사업, 소규모재건축사업 및 소규모재개발사업"
010088,257351,목,11,나. 「도시개발법」에 따른 도시개발사업
010088,257351,목,12,다. 「도시재생 활성화 및 지원에 관한 특별법」에 따른 주거재생혁신지구의 혁신지구재생사업
010088,257351,목,13,라. 「공공주택 특별법」에 따른 도심 공공주택 복합사업
010088,257351,목,14,마. 「전통시장 및 상점가 육성을 위한 특별법」에 따른 시장정비사업
010088,257351,목,15,바. 「국토의 계획 및 이용에 관한 법률」에 따른 도시ㆍ군계획시설사업
010088,257351,호,16,"3. ""재정비촉진계획""이란 재정비촉진지구의 재정비촉진사업을 계획적이고 체계적으로 추진하기 위한 제9조에 따른 재정비촉진지구의 토지 이용, 기반시설의 설치 등에 관한 계획을 말한다."
010088,257351,호,17,"4. ""재정비촉진구역""이란 제2호 각 목의 해당 사업별로 결정된 구역을 말한다."
010088,257351,호,18,"5. ""우선사업구역""이란 재정비촉진구역 중 재정비촉진사업의 활성화, 소형주택 공급 확대, 주민 이주대책 지원 등을 위하여 다른 구역에 우선하여 개발하는 구역으로서 재정비촉진계획으로 결정되는 구역을 말한다."
010088,257351,호,19,"6. ""존치지역""이란 재정비촉진지구에서 재정비촉진사업을 할 필요성이 적어 재정비촉진계획에 따라 존치하는 지역을 말한다."
010088,257351,호,20,"7. ""기반시설""이란 「국토의 계획 및 이용에 관한 법률」 제2조제6호에 따른 시설을 말한다."
010088,257351,호,21,"8. ""토지등소유자""란 다음 각 목의 구분에 따른 자를 말한다."
010088,257351,목,22,"가. 「도시 및 주거환경정비법」에 따른 주거환경개선사업ㆍ재개발사업 및 「빈집 및 소규모주택 정비에 관한 특례법」에 따른 가로주택정비사업ㆍ소규모재개발사업, 「전통시장 및 상점가 육성을 위한 특별법」에 따른 시장정비사업 및 「국토의 계획 및 이용에 관한 법률」에 따른 도시ㆍ군계획시설사업의 경우: 재정비촉진구역에 있는 토지 또는 건축물의 소유자와 그 지상권자"
010088,257351,목,23,나. 「도시 및 주거환경정비법」에 따른 재건축사업 및 「빈집 및 소규모주택 정비에 관한 특례법」에 따른 소규모재건축사업의 경우: 재정비촉진구역에 있는 건축물 및 그 부속토지의 소유자
010088,257351,목,24,다. 「도시개발법」에 따른 도시개발사업의 경우: 재정비촉진구역에 있는 토지의 소유자와 그 지상권자
010088,257351,목,25,라. 「도시재생 활성화 및 지원에 관한 특별법」에 따른 주거재생혁신지구의 혁신지구재생사업의 경우: 재정비촉진구역에 있는 토지ㆍ물건 또는 권리의 소유자
010088,257351,목,26,마. 「공공주택 특별법」에 따른 도심 공공주택 복합사업의 경우: 재정비촉진구역에 있는 토지 또는 건축물의 소유자
010088,257351,조문,27,제3조(다른 법률과의 관계 등)
010088,257351,항,28,① 이 법은 재정비촉진지구에서는 다른 법률보다 우선하여 적용한다.
010088,257351,항,29,② 재정비촉진사업의 시행에 관하여 이 법에서 규정하지 아니한 사항에 대하여는 해당 사업에 관하여 정하고 있는 관계 법률에 따른다.
010088,257351,항,30,"③ 「도시 및 주거환경정비법」에 따른 재건축사업 및 「빈집 및 소규모주택 정비에 관한 특례법」에 따른 소규모재건축사업이 시행되는 재정비촉진구역에 대하여는 제19조(제2항제3호는 제외한다) 및 제20조를 적용하지 아니한다. <개정 2012.2.1, 2013.7.16, 2017.2.8>"
010088,257351,조문,31,제2장 재정비촉진지구의 지정
