법령일련번호,MST,구분,문장번호,내용
002274,259419,조문,1,"제1조(목적) 이 영은 공군본부의 조직과 직무범위, 그 밖에 필요한 사항을 규정함을 목적으로 한다."
002274,259419,조문,2,"제2조(직무) 공군본부는 공군의 정책, 군사력 건설의 소요(所要) 제기, 공군의 편성, 교육ㆍ훈련, 인사, 군수, 동원, 예비군, 작전지원 및 그 밖에 공군의 운영에 관한 사항을 관장한다. <개정 2014.7.16, 2015.1.6>"
002274,259419,조문,3,제3조(참모부서)
002274,259419,항,4,① 참모부서는 일반참모부와 특별참모부로 구분한다.
002274,259419,항,5,"② 공군본부에 일반참모부로 기획관리참모부ㆍ인사참모부ㆍ정보작전참모부ㆍ군수참모부 및 정보화기획참모부를 둔다. <개정 2014.7.16, 2017.11.14>"
002274,259419,항,6,"③ 공군참모총장(이하 ""참모총장""이라 한다) 밑에 특별참모부로 비서실장ㆍ감찰실장ㆍ정훈실장ㆍ법무실장ㆍ의무실장ㆍ군종실장ㆍ공병실장 및 정책실장을 둔다. <개정 2014.7.16, 2016.1.6, 2017.11.14, 2019.6.25, 2024.1.30>"
002274,259419,조문,7,제4조(비서실장)
002274,259419,항,8,① 비서실장은 장성급(將星級) 장교 또는 영관급 장교로 보(補)한다. <개정 2017.9.5>
002274,259419,항,9,② 비서실장은 의전 및 참모활동의 조정ㆍ협조를 필요로 하는 사항에 관하여 참모총장과 공군참모차장을 보좌한다.
002274,259419,조문,10,제5조(감찰실장)
002274,259419,항,11,① 감찰실장은 장성급 장교로 보한다. <개정 2017.9.5>
002274,259419,항,12,② 감찰실장은 다음 각 호의 사항에 관하여 참모총장을 보좌한다. <개정 2014.7.16>
002274,259419,호,13,1. 참모총장의 지휘ㆍ감독을 받는 기관ㆍ부대에 대한 감사ㆍ검열 및 직무감찰
002274,259419,호,14,2. 참모총장의 지시에 따른 조사
002274,259419,호,15,3. 민원업무 및 진정사건의 처리
002274,259419,호,16,4. 참모총장이 명하는 감찰업무에 관한 사항의 처리
002274,259419,조문,17,제6조(정훈실장)
002274,259419,항,18,"① 정훈실장은 장성급 장교 또는 영관급 장교로 보한다. <개정 2017.9.5, 2019.6.25, 2024.1.30>"
002274,259419,항,19,"② 정훈실장은 다음 각 호의 사항에 관하여 참모총장을 보좌한다. <개정 2014.7.16, 2019.6.25, 2024.1.30>"
002274,259419,호,20,1. 정훈교육에 관한 계획의 수립ㆍ조정 및 제도개선
002274,259419,호,21,2. 공군 관련 보도정책의 수립ㆍ조정 및 통제
002274,259419,호,22,3. 주요 정책의 대외 발표사항의 관리 및 주요현안의 보도
002274,259419,호,23,4. 공군 관련 주요정책의 대내외 홍보계획의 수립ㆍ조정
002274,259419,호,24,5. 참모총장이 명하는 정훈ㆍ공보 및 홍보에 관한 사항의 처리
002274,259419,조문,25,제7조(법무실장)
002274,259419,항,26,① 법무실장은 장성급 장교 또는 영관급 장교로 보한다. <개정 2017.9.5>
002274,259419,항,27,"② 법무실장은 다음 각 호의 사항에 관하여 참모총장을 보좌한다. <개정 2014.7.16, 2022.6.30>"
002274,259419,호,28,1. 군 검찰의 운영
002274,259419,호,29,1의2. 전시 군사법원의 운영
002274,259419,호,30,2. 군의 형사정책
002274,259419,호,31,3. 법령의 제정ㆍ개정 및 법규의 관리
002274,259419,호,32,4. 법령 해석 및 법률 자문
002274,259419,호,33,5. 소송ㆍ배상 및 행정심판
002274,259419,호,34,6. 징계에 관한 업무
002274,259419,호,35,7. 계약안 및 조약안 검토
002274,259419,호,36,8. 장병의 인권보장
002274,259419,호,37,9. 참모총장이 명하는 법무업무에 관한 사항의 처리
002274,259419,조문,38,제7조의2(의무실장)
002274,259419,항,39,① 의무실장은 장성급 장교 또는 영관급 장교로 보한다. <개정 2017.9.5>
002274,259419,항,40,② 의무실장은 다음 각 호의 사항에 관하여 참모총장을 보좌한다.
002274,259419,호,41,1. 공군의 의무정책에 관한 기획 및 계획의 수립ㆍ발전
002274,259419,호,42,2. 보건의료 활동 등 의무 관련 업무
002274,259419,호,43,3. 항공우주의학 관련 업무
002274,259419,호,44,4. 참모총장이 명하는 의무업무에 관한 사항의 처리
002274,259419,조문,45,제8조(군종실장)
002274,259419,항,46,① 군종실장은 영관급 장교로 보한다.
002274,259419,항,47,"② 군종실장은 종교활동, 교육활동 및 선도활동, 그 밖에 종교업무에 관련된 사항에 관하여 참모총장을 보좌한다. <개정 2014.7.16>"
002274,259419,조문,48,제8조의2(공병실장)
002274,259419,항,49,"① 공병실장은 장성급 장교 또는 영관급 장교로 보한다. <개정 2017.9.5, 2019.6.25>"
002274,259419,항,50,② 공병실장은 다음 각 호의 사항에 관하여 참모총장을 보좌한다. <개정 2019.6.25>
002274,259419,호,51,"1. 공군의 군사시설에 관한 계획 수립, 예산 편성 및 유지ㆍ관리"
002274,259419,호,52,2. 소방ㆍ구조ㆍ환경에 관한 업무
002274,259419,호,53,3. 전시시설 동원 소요 판단
002274,259419,호,54,4. 참모총장이 명하는 공병 및 시설 업무에 관한 사항의 처리
002274,259419,조문,55,제8조의3(정책실장)
002274,259419,항,56,① 정책실장은 장성급 장교 또는 영관급 장교로 보한다.
002274,259419,항,57,② 정책실장은 다음 각 호의 사항에 관하여 참모총장을 보좌한다.
002274,259419,호,58,1. 공군정책의 기본방향에 대한 기획 및 계획의 수립ㆍ발전
002274,259419,호,59,2. 공군 주요정책에 관한 기획 및 정책업무의 조정ㆍ통제
002274,259419,조문,60,제9조(기획관리참모부)
002274,259419,항,61,"① 기획관리참모부에 참모부장 1명을 두고, 참모부장은 장성급 장교로 보한다. <개정 2014.7.16, 2017.9.5>"
002274,259419,항,62,"② 참모부장은 다음 각 호의 사항을 분장(分掌)한다. <개정 2014.7.16, 2016.1.6>"
002274,259419,호,63,1. 공군의 군사력 건설을 위한 기획 및 계획의 수립ㆍ발전과 소요 제기
002274,259419,호,64,"2. 방위력개선사업의 전력화 지원요소 중기계획안 및 예산안 작성ㆍ요구, 방위력개선사업의 관리 및 협조"
002274,259419,호,65,3. 전력운영사업의 추진과 예산ㆍ회계업무 등에 관한 사항
002274,259419,호,66,4. 삭제 <2017.11.14>
002274,259419,호,67,5. 그 밖에 기획관리 업무에 관한 사항
002274,259419,조문,68,제10조(인사참모부)
002274,259419,항,69,"① 인사참모부에 참모부장 1명을 두고, 참모부장은 장성급 장교로 보한다. <개정 2017.9.5>"
002274,259419,항,70,"② 참모부장은 다음 각 호의 사항을 분장한다. <개정 2014.7.16, 2016.1.6>"
002274,259419,호,71,1. 인력관리ㆍ인사관리ㆍ인사근무ㆍ복지정책 등 인사업무에 관한 사항
002274,259419,호,72,2. 인재육성 및 군 인적자원개발에 관한 사항
002274,259419,호,73,3. 그 밖에 인사업무에 관한 사항
002274,259419,조문,74,제11조(정보작전참모부)
002274,259419,항,75,"① 정보작전참모부에 참모부장 1명을 두고, 참모부장은 장성급 장교로 보한다. <개정 2017.9.5, 2017.11.14>"
002274,259419,항,76,"② 참모부장은 다음 각 호의 사항을 분장한다. <개정 2014.7.16, 2017.11.14>"
002274,259419,호,77,1. 정보작전상황의 유지ㆍ전파
002274,259419,호,78,2. 군사보안 및 대외정보 교류
002274,259419,호,79,2의2. 공군 정원 및 조직 관리
002274,259419,호,80,3. 조종교육ㆍ훈련에 관한 업무
002274,259419,호,81,4. 동원 및 예비군 관련 업무
002274,259419,호,82,5. 작전지원
002274,259419,호,83,6. 그 밖에 정보작전 업무에 관한 사항
002274,259419,조문,84,제12조(군수참모부)
002274,259419,항,85,"① 군수참모부에 참모부장 1명을 두고, 참모부장은 장성급 장교로 보한다. <개정 2017.9.5>"
002274,259419,항,86,② 참모부장은 다음 각 호의 사항을 분장한다. <개정 2014.7.16>
002274,259419,호,87,1. 군수지원에 관한 기획 및 계획의 수립ㆍ발전
002274,259419,호,88,"2. 군수물자의 소요 제기, 조달, 보급, 정비 및 수송"
002274,259419,호,89,3. 전시물자 동원 소요 판단
002274,259419,호,90,4. 그 밖에 군수업무에 관한 사항
002274,259419,조문,91,제13조(정보화기획참모부)
002274,259419,항,92,"① 정보화기획참모부에 참모부장 1명을 두고, 참모부장은 장성급 장교로 보한다. <개정 2017.9.5, 2017.11.14>"
002274,259419,항,93,"② 참모부장은 다음 각 호의 사항을 분장한다. <개정 2014.7.16, 2017.11.14>"
002274,259419,호,94,1. 정보화 계획의 수립
002274,259419,호,95,2. 통신ㆍ전산 체계의 발전과 정보체계 관련 소요 제기 및 관리
002274,259419,호,96,3. 그 밖에 정보화에 관한 사항
002274,259419,조문,97,제14조 삭제 <2014.7.16>
002274,259419,조문,98,제15조(하부조직)
002274,259419,항,99,"① 일반참모부 밑에 실ㆍ과 또는 담당관을 두고, 특별참모부 밑에 과 또는 담당관을 둔다. <개정 2014.7.16>"
002274,259419,항,100,② 일반참모부 또는 특별참모부에는 참모부장 또는 실장을 보좌하는 차장을 둘 수 있다. <신설 2014.7.16>
002274,259419,항,101,"③ 제1항 및 제2항에 따른 실ㆍ과, 담당관 또는 차장의 설치와 업무 분장에 관한 사항은 참모총장이 정한다. <개정 2014.7.16>"
002274,259419,조문,102,제16조(위원회 등)
002274,259419,항,103,① 공군본부에 참모총장이 자문하는 사항에 조언하기 위하여 위원회를 두거나 참모총장의 명을 받아 특정업무를 수행하는 한시적인 기구를 둘 수 있다.
002274,259419,항,104,② 제1항에 따른 위원회와 한시적인 기구의 설치 및 운영에 관한 사항은 참모총장이 정한다.
002274,259419,조문,105,제17조(정원) 공군본부에 두는 군인과 군무원의 정원은 국방부장관이 정한다.
