법령일련번호,MST,구분,문장번호,내용
000941,121956,조문,1,제1조(목적) 이 법은 군법무관(軍法務官)으로 임용될 사람의 자격 및 임용시험과 군법무관의 보수 및 변호사 자격 등에 관하여 필요한 사항을 규정함을 목적으로 한다.
000941,121956,조문,2,"제2조(정의) 이 법에서 ""군법무관""이란 육군·해군·공군의 법무과(法務科) 장교를 말한다."
000941,121956,조문,3,제3조(임용 자격) 군법무관은 다음 각 호의 어느 하나에 해당하는 사람 중에서 임용한다.
000941,121956,항,4,
000941,121956,호,5,1. 군법무관 임용시험에 합격하여 사법연수원의 정하여진 과정을 마친 사람
000941,121956,호,6,"2. 판사, 검사 또는 변호사 자격이 있는 사람"
000941,121956,호,7,3. 사법시험에 합격하여 사법연수원의 정하여진 과정을 마친 사람
000941,121956,조문,8,제4조(결격사유) 다음 각 호의 어느 하나에 해당하는 사람은 군법무관으로 임용될 수 없다.
000941,121956,항,9,
000941,121956,호,10,1. 「군인사법」 제10조제2항 각 호의 어느 하나에 해당하는 사람
000941,121956,호,11,2. 금고 이상의 형을 선고받은 사람
000941,121956,조문,12,제5조(군법무관 임용시험 등)
000941,121956,항,13,"① 군법무관 임용시험은 사법시험에 관한 법령에서 정하는 바에 따라 실시하되, 연령의 제한 및 신체검사에 필요한 사항은 대통령령으로 정한다."
000941,121956,항,14,"② 군법무관 시보(試補)는 군법무관 임용시험에 합격한 사람 중에서 임명하고, 군법무관 시보의 임명 등에 필요한 사항은 대통령령으로 정한다."
000941,121956,조문,15,제6조(군법무관의 보수) 군법무관의 봉급과 그 밖의 보수는 법관 및 검사의 예에 준하여 대통령령으로 정한다.
000941,121956,조문,16,"제7조(군법무관의 변호사 자격) 군법무관은 군법무관으로 임용된 때부터 「변호사법」 제4조에 따른 변호사의 자격이 있다. 다만, 제3조제1호에 따라 군법무관으로 임용된 사람이 군법무관 시보로 임용된 날부터 10년을 복무하지 아니하고 전역(轉役)한 때(현역 복무에 부적합한 사람으로서 「군인사법」 제37조제1항제1호에 해당하여 각군 전역심사위원회의 심의를 거쳐 현역에서 전역하는 경우로서, 공무상 질병·부상으로 인한 전역임을 국방부장관이 확인한 경우는 제외한다)에는 그 때부터 그 자격을 상실한다."
