법령일련번호,MST,구분,문장번호,내용
001376,149822,조문,1,"제1조(목적) 이 법은 「대한민국헌법」 제91조에 따라 국가안전보장회의의 구성과 직무 범위, 그 밖에 필요한 사항을 규정함을 목적으로 한다."
001376,149822,조문,2,제2조(구성)
001376,149822,항,3,"① 국가안전보장회의(이하 ""회의""라 한다)는 대통령, 국무총리, 외교부장관, 통일부장관, 국방부장관 및 국가정보원장과 대통령령으로 정하는 위원으로 구성한다. <개정 2013.3.23, 2014.1.10>"
001376,149822,항,4,② 대통령은 회의의 의장이 된다.
001376,149822,조문,5,"제3조(기능) 회의는 국가안전보장에 관련되는 대외정책, 군사정책 및 국내정책의 수립에 관하여 대통령의 자문에 응한다."
001376,149822,조문,6,제4조(의장의 직무)
001376,149822,항,7,① 의장은 회의를 소집하고 주재(主宰)한다.
001376,149822,항,8,② 의장은 국무총리로 하여금 그 직무를 대행하게 할 수 있다.
001376,149822,조문,9,제5조 삭제 <1998.5.25>
001376,149822,조문,10,"제6조(출석 및 발언) 의장은 필요하다고 인정하는 경우에는 관계 부처의 장, 합동참모회의(合同參謀會議) 의장 또는 그 밖의 관계자를 회의에 출석시켜 발언하게 할 수 있다."
001376,149822,조문,11,제7조 삭제 <2008.2.29>
001376,149822,조문,12,제7조의2(상임위원회)
001376,149822,항,13,① 회의에서 위임한 사항을 처리하기 위하여 상임위원회를 둔다.
001376,149822,항,14,② 상임위원회는 위원 중에서 대통령령으로 정하는 자로 구성한다.
001376,149822,항,15,"③ 상임위원회의 구성과 운영, 그 밖에 필요한 사항은 대통령령으로 정한다."
001376,149822,조문,16,제8조(사무기구)
001376,149822,항,17,"① 회의의 회의운영지원 등의 사무를 처리하기 위하여 국가안전보장회의사무처(이하 이 조에서 ""사무처""라 한다)를 둔다."
001376,149822,항,18,"② 사무처에 사무처장 1명과 필요한 공무원을 두되, 사무처장은 정무직으로 한다."
001376,149822,항,19,"③ 사무처의 조직과 직무범위, 사무처에 두는 공무원의 종류와 정원, 그 밖에 필요한 사항은 대통령령으로 정한다."
001376,149822,조문,20,제9조(관계 부처의 협조) 회의는 관계 부처에 자료의 제출과 그 밖에 필요한 사항에 관하여 협조를 요구할 수 있다.
001376,149822,조문,21,제10조(국가정보원과의 관계) 국가정보원장은 국가안전보장에 관련된 국내외 정보를 수집·평가하여 회의에 보고함으로써 심의에 협조하여야 한다.
