법령일련번호,MST,구분,문장번호,내용
012051,219067,조문,1,"제1조(목적) 이 법은 국제연합교육과학문화기구(이하 ""유네스코""라 한다)의 「문화적 표현의 다양성 보호와 증진에 관한 협약」 이행을 위하여 문화다양성의 보호 및 증진에 관한 정책수립 및 시행 등에 관한 기본사항을 규정함으로써 개인의 문화적 삶의 질을 향상시키고 문화다양성에 기초한 사회통합과 새로운 문화 창조에 이바지하는 것을 목적으로 한다."
012051,219067,조문,2,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다.
012051,219067,항,3,
012051,219067,호,4,"1. ""문화다양성""이란 집단과 사회의 문화가 집단과 사회 간 그리고 집단과 사회 내에 전하여지는 다양한 방식으로 표현되는 것을 말하며, 그 수단과 기법에 관계없이 인류의 문화유산이 표현, 진흥, 전달되는 데에 사용되는 방법의 다양성과 예술적 창작, 생산, 보급, 유통, 향유 방식 등에서의 다양성을 포함한다."
012051,219067,호,5,"2. ""문화적 표현""이란 개인, 집단, 사회의 창의성에서 비롯된 표현으로서 문화적 정체성에서 유래하거나 문화적 정체성을 표현하는 상징적 의미, 예술적 영역 및 문화적 가치를 지니는 것을 말한다."
012051,219067,조문,6,제3조(국가 및 지방자치단체의 책무)
012051,219067,항,7,"① 국가와 지방자치단체는 문화다양성을 보호하고 증진하기 위한 시책을 강구하고, 문화다양성에 기반한 문화예술 활동을 권장ㆍ보호ㆍ육성하며, 이에 필요한 재원을 적극 마련하여야 한다."
012051,219067,항,8,"② 국가와 지방자치단체는 문화다양성에 관한 정책의 수립ㆍ시행 및 조사ㆍ연구, 문화다양성의 증진을 위한 문화예술 활동의 지원, 문화다양성과 관련한 국가 간 및 국제기구와의 교류 및 협력체제 구축 등 필요한 노력을 하여야 한다."
012051,219067,항,9,③ 국가와 지방자치단체는 국적ㆍ민족ㆍ인종ㆍ종교ㆍ언어ㆍ지역ㆍ성별ㆍ세대 등에 따른 문화적 차이를 이유로 문화적 표현과 문화예술 활동의 지원이나 참여에 대한 차별을 하여서는 아니 된다.
012051,219067,조문,10,"제4조(사회구성원의 권리와 책무) 모든 사회구성원은 문화적 표현의 자유와 권리를 가지며, 다른 사회구성원의 다양한 문화적 표현을 존중하고 이해하기 위하여 노력하여야 한다."
012051,219067,조문,11,제5조(다른 법률과의 관계)
012051,219067,항,12,① 문화다양성의 보호와 증진에 관하여 다른 법률에 특별한 규정이 있는 경우를 제외하고는 이 법에서 정하는 바에 따른다.
012051,219067,항,13,② 문화다양성의 보호와 증진에 관하여 다른 법률을 제정하거나 개정하는 경우에는 이 법에 부합하도록 하여야 한다.
012051,219067,조문,14,제6조(기본계획 등의 수립 및 시행)
012051,219067,항,15,"① 문화체육관광부장관은 문화다양성의 보호와 증진을 위하여 문화다양성 보호 및 증진 기본계획(이하 ""기본계획""이라 한다)을 4년마다 수립하여야 한다."
012051,219067,항,16,② 기본계획에는 다음 각 호의 사항이 포함되어야 한다.
012051,219067,호,17,1. 문화다양성의 보호와 증진을 위한 정책방향 및 추진목표
012051,219067,호,18,2. 다음 각 목의 사업
012051,219067,목,19,가. 문화다양성에 대한 인식 제고를 위한 조사ㆍ연구
012051,219067,목,20,나. 문화다양성 증진을 위한 문화예술 활동의 발굴 및 보급
012051,219067,목,21,다. 문화다양성의 보호와 증진을 위한 정보자료의 제작 및 보급
012051,219067,목,22,라. 문화다양성의 증진을 위한 문화시설 조성
012051,219067,목,23,마. 문화다양성의 보호와 증진을 위한 교육 및 홍보
012051,219067,목,24,바. 문화다양성의 보호와 증진을 위한 인력 양성
012051,219067,목,25,사. 문화다양성의 보호와 증진을 위한 국제교류 및 국제기구 협력
012051,219067,호,26,3. 문화다양성의 보호와 증진을 위한 정책 추진에 필요한 재원의 조달 및 운용
012051,219067,호,27,4. 그 밖에 문화다양성의 보호와 증진을 위한 정책의 수립과 추진에 필요한 사항
012051,219067,항,28,③ 문화체육관광부장관은 기본계획 수립 시 지방자치단체의 장의 의견을 듣고 관계 중앙행정기관의 장과 협의하여 제7조에 따른 문화다양성위원회의 심의를 거쳐 확정ㆍ시행하여야 한다.
012051,219067,항,29,"④ 문화체육관광부장관은 기본계획의 추진을 위한 연도별 시행계획(이하 ""시행계획""이라 한다)을 수립ㆍ시행하여야 한다."
012051,219067,항,30,⑤ 문화체육관광부장관은 기본계획 및 시행계획의 수립ㆍ시행에 있어서 사회구성원이 적극적으로 참여할 수 있도록 노력하여야 한다.
012051,219067,항,31,"⑥ 문화체육관광부장관은 기본계획과 시행계획의 수립 또는 변경 등을 위하여 관계 중앙행정기관의 장, 관계 지방자치단체의 장, 관련 교육ㆍ연구 기관 및 법인ㆍ단체의 장에게 필요한 자료의 제출을 요청할 수 있으며, 요청받은 관련 기관ㆍ단체의 장은 특별한 사유가 없으면 이에 협조하여야 한다."
012051,219067,항,32,⑦ 그 밖에 기본계획 및 시행계획의 수립ㆍ변경ㆍ시행 등에 필요한 사항은 대통령령으로 정한다.
012051,219067,조문,33,제7조(문화다양성위원회)
