법령일련번호,MST,구분,문장번호,내용
008537,263129,조문,1,제1장 총칙
008537,263129,조문,2,"제1조(목적) 이 규칙은 통일부와 그 소속기관에 두는 보조기관ㆍ보좌기관의 직급 및 직급별 정원, 「정부조직법」 제2조제3항 및 제5항에 따라 실장ㆍ국장 밑에 두는 보조기관과 이에 상당하는 보좌기관의 설치 및 사무분장 등 「통일부와 그 소속기관 직제」에서 위임된 사항과 그 시행에 관하여 필요한 사항을 정함을 목적으로 한다."
008537,263129,조문,3,제2장 통일부
008537,263129,조문,4,제2조(대변인)
008537,263129,항,5,"① 대변인은 고위공무원단에 속하는 일반직공무원으로 보하되, 그 직위의 직무등급은 나등급으로 한다. <개정 2008.12.31, 2009.8.25, 2011.2.7, 2012.2.17>"
008537,263129,항,6,"② 대변인 밑에 공보담당관 및 홍보담당관 각 1명을 두되, 공보담당관 및 홍보담당관은 과학기술서기관 또는 서기관으로 보한다. <개정 2009.5.25, 2009.8.25, 2012.9.27, 2013.3.23, 2016.9.23, 2023.8.30>"
008537,263129,항,7,"③ 공보담당관은 다음 사항에 관하여 대변인을 보좌한다. <개정 2009.5.25, 2009.8.25, 2012.9.27, 2013.3.23, 2015.5.26, 2016.9.23>"
008537,263129,호,8,1. 주요 정책사안에 관한 대언론 홍보계획 수립ㆍ시행 및 총괄ㆍ조정
008537,263129,호,9,2. 주요 정책사안에 대한 공보계획 수립ㆍ시행
008537,263129,호,10,3. 주요 정책 관련 국내외 언론 대상 공식 입장 발표
008537,263129,호,11,4. 보도자료의 관리ㆍ분석ㆍ보고 및 오보 대응 등
008537,263129,호,12,5. 대외 정책발표사항 관리 및 브리핑 지원
008537,263129,호,13,6. 전자브리핑 운영 및 지원
008537,263129,호,14,7. 삭제 <2016.9.23>
008537,263129,호,15,8. 삭제 <2015.1.7>
008537,263129,호,16,9. 삭제 <2015.1.7>
008537,263129,항,17,"④ 홍보담당관은 다음 사항에 관하여 대변인을 보좌한다. <신설 2016.9.23, 2017.9.29>"
008537,263129,호,18,1. 주요 정책 관련 홍보전략의 개발 및 홍보계획의 수립ㆍ시행
008537,263129,호,19,2. 주요 정책 관련 홍보 콘텐츠 기획ㆍ개발
008537,263129,호,20,3. 주요 정책 관련 홍보 협의체 운영
008537,263129,호,21,4. 주요 정책 관련 홍보자료의 발간
008537,263129,호,22,5. 통일부 홈페이지 등을 통한 대내외 온라인 홍보
008537,263129,호,23,6. 온라인대변인 지정ㆍ운영 등 소셜 미디어 정책소통 총괄ㆍ점검 및 평가
008537,263129,호,24,7. 주요 정책 관련 홍보 인력의 양성
008537,263129,호,25,8. 정책고객관리(PCRM)서비스 및 뉴스레터 운영
008537,263129,호,26,9. 삭제 <2017.9.29>
008537,263129,호,27,10. 통일방송 운영
008537,263129,호,28,11. 통일방송 확대 및 발전방안의 수립ㆍ시행
008537,263129,조문,29,"제2조의2(장관정책보좌관) 장관정책보좌관 중 1명은 고위공무원단에 속하는 별정직공무원으로 보하되, 그 직위의 직무등급은 나등급으로 한다. 다만, 고위공무원단에 속하는 일반직공무원으로 대체하여 보하는 경우 그 직위의 직무등급은 나등급으로 한다."
