법령일련번호,MST,구분,문장번호,내용
011944,237953,조문,1,"제1조(목적) 이 영은 「지방공무원법」 제2조제4항에 따라 지방자치단체 소속 별정직공무원의 임용조건, 임용절차 및 근무상한연령 등에 관하여 필요한 사항을 규정함을 목적으로 한다."
011944,237953,조문,2,"제2조(적용범위) 「지방공무원법」(이하 ""법""이라 한다) 제2조제3항제2호의 별정직공무원(이하 ""지방별정직공무원""이라 한다)의 임용, 복무 및 능률에 관하여는 다른 법령에 특별한 규정이 있는 경우를 제외하고는 이 영에서 정하는 바에 따른다."
011944,237953,조문,3,제3조(임용권자)
011944,237953,항,4,"① 지방자치단체의 장[(특별시ㆍ광역시ㆍ특별자치시ㆍ도 또는 특별자치도(이하 ""시ㆍ도""라 한다)의 교육감을 포함한다. 이하 같다)과 지방의회의 의장은 이 영에서 정하는 바에 따라 소속 별정직공무원의 임명ㆍ휴직ㆍ면직과 징계를 하는 권한(이하 ""임용권""이라 한다)을 가진다. <개정 2021.11.30>"
011944,237953,항,5,② 제1항에 따라 임용권을 가지는 자는 그 권한의 일부를 해당 지방자치단체의 조례로 정하는 바에 따라 소속기관의 장 또는 지방의회의 사무처장ㆍ사무국장ㆍ사무과장에게 위임할 수 있다.
011944,237953,조문,6,제4조(임용조건)
011944,237953,항,7,① 임용권자(제3조제2항에 따라 임용권의 위임을 받은 자를 포함한다. 이하 같다)는 일반직 1급부터 9급까지에 상당하는 보수를 받는 지방별정직공무원을 임용할 때에는 해당 직위에 상응하는 자격이 있는 사람을 임용하여야 한다.
011944,237953,항,8,"② 제1항에 따른 임용자격기준에 관하여는 직무 분야별, 상당 직위별, 상당 계급별로 행정안전부장관이 정한다. <개정 2014.11.19, 2017.7.26>"
011944,237953,조문,9,제5조(외국인의 지방별정직공무원 임용) 임용권자는 법 제25조의2에 따라 외국인을 지방별정직공무원으로 임용할 수 있다.
011944,237953,조문,10,제6조(지방별정직공무원의 시험실시기관)
011944,237953,항,11,"① 지방별정직공무원의 임용시험은 법 제7조제1항에 따른 인사위원회(이하 ""인사위원회""라 한다)에서 실시한다. 다만, 5급 상당 이상의 보수를 받는 지방별정직공무원의 임용시험은 시장ㆍ군수ㆍ자치구의 구청장이나 시ㆍ군ㆍ자치구의회의 의장의 요구에 따라 시ㆍ도 단위로 각각 해당 시ㆍ도의 인사위원회가 실시할 수 있다. <개정 2021.11.30>"
