법령일련번호,MST,구분,문장번호,내용
011063,210945,조문,1,제1조(목적) 이 규칙은 「군용항공기 비행안전성 인증에 관한 법률」 및 같은 법 시행령에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
011063,210945,조문,2,"제1조의2(무인항공기의 기준) 「군용항공기 비행안전성 인증에 관한 법률 시행령」(이하 ""영""이라 한다) 제1조의2제1호에서 ""최대이륙중량, 자체중량 등 국방부령으로 정하는 기준""이란 다음 각 호의 구분에 따른 기준을 말한다."
011063,210945,항,3,
011063,210945,호,4,1. 무인비행기 또는 무인회전익항공기: 다음 각 목의 어느 하나에 해당하는 기준을 충족할 것
011063,210945,목,5,가. 최대이륙중량이 25킬로그램을 초과할 것
011063,210945,목,6,나. 무장하거나 무장을 하기 위한 장치가 있을 것
011063,210945,목,7,다. 탄약ㆍ유류 운송을 위한 장치가 있을 것
011063,210945,호,8,2. 무인비행선: 다음 각 목의 어느 하나에 해당하는 기준을 충족할 것
011063,210945,목,9,가. 연료의 중량을 제외한 자체중량이 12킬로그램을 초과하거나 길이가 7미터를 초과할 것
011063,210945,목,10,나. 무장하거나 무장을 하기 위한 장치가 있을 것
011063,210945,목,11,다. 탄약ㆍ유류 운송을 위한 장치가 있을 것
011063,210945,조문,12,제2조(표준감항인증기준의 작성 및 변경 절차)
011063,210945,항,13,"① 방위사업청장은 「군용항공기 비행안전성 인증에 관한 법률」(이하 ""법""이라 한다) 제3조제1항에 따라 표준감항인증기준(이하 ""표준감항인증기준""이라 한다)을 정할 때에는 법 제11조제1항에 따른 감항인증 주관기관(이하 ""주관기관""이라 한다) 및 법 제10조제1항에 따른 감항인증 전문기관(이하 ""전문기관""이라 한다)과의 협의를 거쳐 표준감항인증기준을 작성하고, 법 제7조제1항에 따른 감항인증심의위원회(이하 ""인증위원회""라 한다)의 심의를 거쳐 그 기준을 확정한다."
011063,210945,항,14,"② 방위사업청장은 표준감항인증기준의 변경이 필요하다고 판단하거나 주관기관 또는 전문기관의 장으로부터 변경 요청을 받은 경우에는 제1항에 따른 절차를 거쳐 그 내용을 변경할 수 있다. 다만, 변경 내용이 경미하여 비행안전성과 관련이 없다고 판단되는 경우에는 인증위원회의 심의를 생략할 수 있다."
011063,210945,조문,15,"제3조(감항인증의 신청) 법 제4조제1항에 따라 감항인증을 신청하려는 사업관리기관의 장은 다음 각 호의 사항이 포함된 감항인증 신청서를 작성하여 방위사업청장(영 제15조제1항제1호에 따라 법 제4조에 따른 감항인증 권한을 위탁받은 기관의 장을 포함한다. 이하 이 조, 제4조 및 제5조에서 같다)에게 제출하여야 한다. <개정 2013.3.18, 2019.10.24>"
011063,210945,항,16,
011063,210945,호,17,1. 해당 군용항공기 사업의 개요
011063,210945,호,18,2. 표준감항인증기준의 적용 여부
011063,210945,호,19,3. 해당 군용항공기 사업의 개략적인 감항인증 계획
011063,210945,호,20,4. 그 밖에 방위사업청장이 감항인증을 위하여 필요하다고 판단하는 사항
011063,210945,조문,21,제4조(단계별 감항인증 여부의 결정)
011063,210945,항,22,① 방위사업청장은 법 제4조제6항에 따라 군용항공기 사업에 대한 단계별 감항인증 여부를 다음 각 호와 같이 구분하여 결정한다. <개정 2013.3.18>
011063,210945,호,23,1. 충족: 다음 각 목의 어느 하나에 해당하는 경우
011063,210945,목,24,"가. 법 제4조제2항에 따른 기종별 감항인증기준(이하 ""기종별 감항인증기준""이라 한다)의 모든 항목을 충족하는 경우"
011063,210945,목,25,나. 기종별 감항인증기준의 일부 항목을 충족하지 못하나 비행안전에 미치는 영향이 경미한 경우
011063,210945,호,26,2. 미충족: 기종별 감항인증기준을 충족하지 못하고 비행안전에 미치는 영향이 중대한 경우
011063,210945,항,27,② 방위사업청장은 제1항제2호에 따라 미충족 결정을 한 경우에는 사업관리기관의 장에게 기종별 감항인증기준을 충족하지 못한 사항을 보완하도록 한 후 인증위원회의 심의를 거쳐 단계별 감항인증 여부를 다시 결정하여야 한다. <개정 2013.3.18>
011063,210945,조문,28,제5조(감항인증서의 발급)
011063,210945,항,29,① 방위사업청장은 군용항공기 사업이 기종별 감항인증기준에 적합하다고 결정한 경우에는 다음 각 호의 구분에 따른 감항인증서를 감항인증을 신청한 사업관리기관의 장에게 발급하여야 한다. <개정 2013.3.18>
011063,210945,호,30,1. 법 제4조제5항제1호에 따른 형식인증을 마친 경우: 별지 제1호서식의 형식인증서
011063,210945,호,31,2. 법 제4조에 따른 감항인증의 절차를 모두 마친 경우: 별지 제2호서식의 감항인증서
011063,210945,항,32,② 제1항에 따라 발급된 형식인증서 또는 감항인증서를 추가로 발급받으려는 자는 다음 각 호의 사항이 포함된 추가발급 신청서를 작성하여 방위사업청장에게 제출하여야 한다. <개정 2013.3.18>
011063,210945,호,33,1. 신청인의 정보
011063,210945,호,34,2. 감항인증 구분
011063,210945,호,35,3. 군용항공기의 형식 및 모델
011063,210945,호,36,4. 제작자 및 설계자의 정보
011063,210945,호,37,5. 신청 목적
011063,210945,항,38,③ 방위사업청장은 제2항에 따른 신청을 받으면 접수일부터 10일 이내에 별지 제1호서식의 형식인증서 또는 별지 제2호서식의 감항인증서를 발급하여야 한다. <개정 2013.3.18>
011063,210945,조문,39,제5조의2(연구 등 목적의 감항인증 신청 등)
011063,210945,항,40,① 법 제4조의2제1항에 따라 감항인증을 신청하려는 사업관리기관의 장은 다음 각 호의 사항이 포함된 감항인증신청서를 작성하여 방위사업청장(영 제15조제1항제2호에 따라 법 제4조의2에 따른 감항인증 권한을 위탁받은 기관의 장을 포함한다. 이하 이 조에서 같다)에게 제출하여야 한다.
011063,210945,호,41,1. 군용항공기 운용 목적 및 기간
011063,210945,호,42,2. 군용항공기 운용의 개요
011063,210945,호,43,3. 그 밖에 방위사업청장이 감항인증을 위하여 필요하다고 판단하는 사항
011063,210945,항,44,"② 법 제4조의2제2항에서 ""비행 제한사항 및 비행안전을 위한 조건 등 국방부령으로 정하는 사항""이란 다음 각 호의 사항을 말한다."
011063,210945,호,45,1. 군용항공기 분류
011063,210945,호,46,2. 제작자
011063,210945,호,47,3. 군용항공기 형식
011063,210945,호,48,4. 군용항공기 일련번호 및 등록번호
011063,210945,호,49,5. 운용 목적ㆍ기간 및 군용항공기 형상
011063,210945,호,50,6. 비행 제한사항 및 비행안전을 위한 조건
011063,210945,호,51,7. 감항인증서 발급연월일
011063,210945,항,52,③ 법 제4조의2제2항에 따라 방위사업청장이 발급하는 감항인증서는 별지 제2호의2서식에 따른다.
011063,210945,항,53,④ 제3항에 따라 발급된 감항인증서를 추가로 발급받으려는 자는 다음 각 호의 사항이 포함된 추가발급 신청서를 작성하여 방위사업청장에게 제출하여야 한다.
011063,210945,호,54,1. 신청인의 정보
011063,210945,호,55,2. 군용항공기의 형식 및 모델
011063,210945,호,56,3. 제작자의 정보
011063,210945,호,57,4. 신청 목적
011063,210945,항,58,⑤ 방위사업청장은 제4항에 따른 신청을 받으면 접수일부터 10일 이내에 별지 제2호의2서식의 감항인증서를 발급하여야 한다.
011063,210945,조문,59,제6조(수수료)
011063,210945,항,60,① 방위사업청장은 법 제6조에 따라 감항인증 또는 감항인증서 발급(제5조제2항에 따른 추가발급은 제외한다)을 신청하는 자에게 다음 각 호의 금액을 합한 금액을 수수료로 부과할 수 있다. <개정 2013.3.18>
