법령일련번호,MST,구분,문장번호,내용
004174,261611,조문,1,제1장 총칙
004174,261611,조문,2,제1조(목적) 이 영은 「엔지니어링산업 진흥법」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
004174,261611,조문,3,"제2조(엔지니어링활동) 「엔지니어링산업 진흥법」(이하 ""법""이라 한다) 제2조제1호다목에서 ""대통령령으로 정하는 활동""이란 과학기술의 지식을 응용하여 수행하는 사업이나 시설물에 관한 다음 각 호의 활동을 말한다."
004174,261611,항,4,
004174,261611,호,5,1. 견적(見積)
004174,261611,호,6,2. 설계의 경제성 및 기능성 검토
004174,261611,호,7,3. 시스템의 분석 및 관리
004174,261611,조문,8,제3조(엔지니어링기술) 법 제2조제5호에 따른 엔지니어링기술은 별표 1과 같다.
004174,261611,조문,9,제4조(엔지니어링기술자) 법 제2조제6호에 따른 엔지니어링기술자는 별표 2와 같다.
004174,261611,조문,10,"제5조(발주청) 법 제2조제7호마목에서 ""「지방공기업법」에 따른 지방공사 및 지방공단 등 대통령령으로 정하는 자""란 다음 각 호의 어느 하나에 해당하는 자를 말한다. <개정 2020.11.24>"
004174,261611,항,11,
004174,261611,호,12,1. 「지방공기업법」에 따른 지방공사 및 지방공단
004174,261611,호,13,2. 국가 및 지방자치단체의 출연기관
004174,261611,호,14,"3. 국가ㆍ지방자치단체 또는 「공공기관의 운영에 관한 법률」 제5조제4항제1호 및 제2호에 따른 공기업이나 준정부기관(이하 ""공기업등""이라 한다)이 위탁한 사업의 시행자"
004174,261611,호,15,4. 국가ㆍ지방자치단체 또는 공기업등이 관계 법령에 따라 관리하여야 하는 시설물의 사업시행자
004174,261611,조문,16,제2장 엔지니어링산업의 진흥 및 기반조성
004174,261611,조문,17,"제6조(엔지니어링산업진흥계획의 수립 및 시행) 산업통상자원부장관은 법 제5조제1항에 따라 엔지니어링산업진흥계획을 수립하거나 변경한 경우에는 그 내용을 관보에 고시하고 관계 중앙행정기관의 장에게 통보하여야 한다. <개정 2013.3.23, 2016.7.6>"
004174,261611,조문,18,제7조 삭제 <2016.7.6>
004174,261611,조문,19,"제8조(자료제출의 요청) 산업통상자원부장관은 법 제5조제4항에 따라 관계 중앙행정기관의 장, 지방자치단체의 장 및 관련 단체ㆍ기관의 장에게 자료제출을 요청하는 경우에는 제출기한의 15일 전까지 다음 각 호의 사항을 서면으로 통보하여야 한다. <개정 2013.3.23>"
004174,261611,항,20,
004174,261611,호,21,1. 제출요청 사유
004174,261611,호,22,2. 제출기한
004174,261611,호,23,3. 제출자료
004174,261611,호,24,4. 제출 방식 및 형태
004174,261611,호,25,5. 제출자료의 활용방법
004174,261611,조문,26,제9조(엔지니어링산업 정책협의회의 구성)
004174,261611,항,27,"① 법 제6조제1항에 따른 엔지니어링산업 정책협의회(이하 ""정책협의회""라 한다)는 위원장 1명을 포함하여 13명 이내의 위원으로 구성한다. <개정 2017.7.26>"
004174,261611,항,28,"② 정책협의회의 위원장(이하 ""위원장""이라 한다)은 산업통상자원부 제1차관이 된다. <개정 2017.7.26, 2021.8.6>"
004174,261611,항,29,③ 정책협의회의 위원은 다음 각 호의 중앙행정기관의 고위공무원단에 속하는 공무원 중에서 해당 중앙행정기관의 장이 지명하는 사람이 된다. <개정 2017.7.26>
004174,261611,호,30,1. 기획재정부
004174,261611,호,31,2. 교육부
004174,261611,호,32,3. 과학기술정보통신부
004174,261611,호,33,4. 행정안전부
004174,261611,호,34,5. 농림축산식품부
004174,261611,호,35,6. 산업통상자원부
004174,261611,호,36,7. 환경부
004174,261611,호,37,8. 고용노동부
004174,261611,호,38,9. 국토교통부
004174,261611,호,39,10. 해양수산부
004174,261611,호,40,10의2. 중소벤처기업부
004174,261611,호,41,11. 방송통신위원회
004174,261611,항,42,"④ 정책협의회의 사무를 처리하기 위하여 간사 1명을 두며, 간사는 산업통상자원부 소속 공무원 중에서 산업통상자원부장관이 지명한다."
004174,261611,항,43,⑤ 제3항에 따라 위원을 지명한 자는 해당 위원이 다음 각 호의 어느 하나에 해당하는 경우에는 그 지명을 철회할 수 있다.
004174,261611,호,44,1. 심신장애로 인하여 직무를 수행할 수 없게 된 경우
004174,261611,호,45,2. 직무와 관련된 비위사실이 있는 경우
004174,261611,호,46,"3. 직무태만, 품위손상이나 그 밖의 사유로 인하여 위원으로 적합하지 아니하다고 인정되는 경우"
004174,261611,호,47,4. 위원 스스로 직무를 수행하는 것이 곤란하다고 의사를 밝히는 경우
004174,261611,조문,48,제10조(정책협의회의 운영)
004174,261611,항,49,① 위원장은 정책협의회의 회의를 소집하고 그 의장이 된다.
004174,261611,항,50,② 위원장이 부득이한 사유로 그 직무를 수행할 수 없을 때에는 위원장이 미리 지명한 위원이 그 직무를 대행한다.
004174,261611,항,51,"③ 정책협의회의 회의는 재적위원 과반수의 출석으로 개의(開議)하고, 출석위원 과반수의 찬성으로 의결한다."
004174,261611,항,52,④ 정책협의회는 업무수행을 위하여 필요한 경우에는 전문적인 지식과 경험이 있는 관계 분야 전문가 및 공무원으로 하여금 위원회의 회의에 출석하여 의견을 진술하게 할 수 있다.
004174,261611,항,53,⑤ 제1항부터 제4항까지에서 규정한 사항 외에 정책협의회의 운영에 필요한 사항은 정책협의회의 의결을 거쳐 위원장이 정한다.
004174,261611,조문,54,제11조(실무협의회의 구성 등)
004174,261611,항,55,① 정책협의회의 협의 사항에 관한 전문적인 연구 및 사전 검토를 하기 위하여 정책협의회에 실무협의회를 둘 수 있다.
