법령일련번호,MST,구분,문장번호,내용
008391,246429,조문,1,제1조(목적) 이 규칙은 「의료법」 제37조에 따라 의료기관에서 설치ㆍ운영하는 진단용 방사선 발생장치를 안전하게 관리함으로써 환자 및 방사선 관계 종사자가 방사선으로 인하여 위해(危害)를 입는 것을 방지하고 진료의 적정을 도모하기 위하여 필요한 사항을 규정함을 목적으로 한다.
008391,246429,조문,2,제2조(정의) 이 규칙에서 사용하는 용어의 뜻은 다음과 같다. <개정 2011.6.27>
008391,246429,항,3,
008391,246429,호,4,"1. ""진단용 방사선 발생장치""란 방사선을 이용하여 질병을 진단하는 데에 사용하는 기기(器機) 로서 다음 각 목의 어느 하나에 해당하는 장치를 말한다."
008391,246429,목,5,가. 진단용 엑스선 장치
008391,246429,목,6,나. 진단용 엑스선 발생기
008391,246429,목,7,다. 치과진단용 엑스선 발생장치
008391,246429,목,8,"라. 전산화 단층 촬영장치(치과용 전산화 단층 촬영장치, 이비인후과용 전산화 단층 촬영장치 및 양전자방출 전산화 단층 촬영장치를 포함한다)"
008391,246429,목,9,마. 유방촬영용 장치 등 방사선을 발생시켜 질병의 진단에 사용하는 기기
008391,246429,호,10,"2. ""방사선 방어시설""이란 방사선의 피폭(被曝：인체가 방사선에 노출되는 것)을 방지하기 위하여 진단용 방사선 발생장치를 설치한 장소에 있는 방사선 차폐시설과 방사선 장해 방어용기구를 말한다."
008391,246429,호,11,"3. ""방사선 관계 종사자""란 진단용 방사선 발생장치를 설치한 곳을 주된 근무지로 하는 자로서 진단용 방사선 발생장치의 관리ㆍ운영ㆍ조작 등 방사선 관련 업무에 종사하는 자를 말한다."
008391,246429,호,12,"4. ""안전관리""란 진단용 방사선 발생장치, 방사선 방어시설 및 암실, 현상기, 방사선필름 카세트, 산란엑스선 제거용 그리드, 엑스선사진 관찰대 등 진단 영상정보에 관한 설비의 관리와 방사선 관계 종사자에 대한 피폭관리를 말한다."
008391,246429,호,13,"5. ""방사선구역""이란 진단용 방사선 발생장치를 설치한 장소 중 외부방사선량이 주당(週當) 0.3mSv(30mrem) 이상인 곳으로서 벽, 방어칸막이 등의 구획물로 구획되어진 곳을 말한다."
008391,246429,조문,14,제3조(신고)
008391,246429,항,15,"① 「의료법」(이하 ""법""이라 한다) 제37조제1항에 따라 의료기관(「지역보건법」 제10조ㆍ제12조 및 제13조에 따른 보건소ㆍ보건의료원ㆍ보건지소, 「병역법」 제11조에 따라 징병검사를 실시하는 지방병무청, 「국군의무사령부령」 제6조에 따른 군 병원과 각 군 및 직할기관의 모든 의료시설, 「학교보건법」 제3조에 따른 보건실, 「형의 집행 및 수용자의 처우에 관한 법률」 제2조제4호에 따른 교정시설을 포함한다. 이하 같다)의 개설자 또는 관리자는 진단용 방사선 발생장치를 설치하는 경우에는 사용일 3일 전까지, 사용을 중지한 경우에는 사용 중지일부터 3일 이내에, 사용 중지 후 다시 사용하려는 경우에는 사용일 3일 전까지, 양도ㆍ폐기 또는 이전[의료기관 소재지 시ㆍ군ㆍ구(자치구를 말한다)의 관할구역(이하 ""관할구역""이라 한다) 안에서 의료기관을 이전함에 따른 이전의 경우는 제외한다]한 경우에는 그 사유가 발생한 날부터 45일 이내에 각각 별지 제1호서식 또는 별지 제2호서식에 따른 신고서에 다음 각 호의 구분에 따른 서류를 첨부하여 해당 의료기관의 소재지를 관할하는 시장ㆍ군수ㆍ구청장(자치구의 구청장을 말한다. 이하 같다)에게 제출하여야 한다. <개정 2010.1.22, 2011.6.27, 2012.11.15, 2015.7.24, 2015.11.18>"
008391,246429,호,16,1. 별지 제1호서식에 첨부하여야 하는 서류
008391,246429,목,17,가. 진단용 방사선 발생장치 검사성적서 사본 1부
008391,246429,목,18,나. 방사선 방어시설 검사성적서 사본 1부
008391,246429,목,19,다. 별지 제6호서식에 따른 방사선 관계 종사자 신고서 1부
008391,246429,목,20,라. 양도 또는 이전한 자의 별지 제3호서식에 따른 양도신고증명서 또는 이전신고증명서 원본 1부(양도받거나 이전하여 설치하는 경우에만 첨부한다)
008391,246429,목,21,마. 특수의료장비 등록증명서 사본 1부(특수의료장비를 설치하는 경우에만 첨부한다)
008391,246429,목,22,바. 별지 제3호서식에 따른 진단용 방사선 발생장치의 사용중지 신고증명서 원본(사용 중지 후 다시 사용하는 경우에만 첨부한다)
008391,246429,목,23,사. 의료기기 제조허가증 또는 수입허가증 사본 1부
008391,246429,목,24,"아. 세금계산서, 계약서 등 구입 또는 임차 사실 증명자료 사본 1부"
008391,246429,호,25,2. 별지 제2호서식에 첨부하여야 하는 서류
008391,246429,목,26,가. 별지 제3호서식에 따른 신고증명서 원본
008391,246429,목,27,나. 양도ㆍ양수를 확인할 수 있는 서류 사본 1부(양도신고를 하는 경우에만 첨부한다)
008391,246429,목,28,다. 폐기를 확인할 수 있는 서류 사본 1부(폐기신고를 하는 경우에만 첨부한다)
