법령일련번호,MST,구분,문장번호,내용
004972,262075,조문,1,제1장 총칙
004972,262075,조문,2,제1조(목적) 이 영은 「중소기업진흥에 관한 법률」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다. <개정 2009.11.20>
004972,262075,조문,3,제2조(정의)
004972,262075,항,4,"①「중소기업진흥에 관한 법률」(이하 ""법""이라 한다) 제2조제1호다목에 따라 중소기업자가 되는 산업기술연구조합은 그 조합원의 100분의 90 이상이 「중소기업기본법」 제2조에 따른 중소기업자로 구성된 조합으로 한다. <개정 2009.11.20>"
004972,262075,항,5,②법 제2조제1호라목에 따라 중소기업자가 되는 단체는 다음 각 호와 같다.
004972,262075,호,6,1. 「산업발전법」 제38조에 따른 사업자단체 중 그 구성원의 3분의 2 이상이 「중소기업기본법」 제2조에 따른 중소기업자로 구성된 사업자단체
004972,262075,호,7,2. 「민법」 제32조에 따라 설립된 법인 중 법 제5조에 따른 다른 업종 간의 정보와 기술교류사업을 추진하는 법인
004972,262075,항,8,③ 삭제 <2008.4.10>
004972,262075,항,9,④ 삭제 <2009.11.20>
004972,262075,항,10,⑤ 삭제 <2009.11.20>
004972,262075,항,11,"⑥ 법 제2조제10호 후단에 따른 동일성 유지의 기준은 다음 각 호와 같다. <신설 2008.4.10, 2016.9.29>"
004972,262075,호,12,"1. 가업승계를 한 자는 승계 전과 같은 업종[「통계법」 제22조제1항에 따라 통계청장이 작성ㆍ고시하는 산업에 관한 표준분류(이하 ""한국표준산업분류""라 한다)에 따른 세분류를 기준으로 한다]에 종사하여야 한다. 이 경우 기존 업종에 다른 업종을 추가하여 사업을 하는 경우에는 추가된 업종의 매출액이 총매출액의 100분의 50 미만인 경우에만 같은 업종에 종사한 것으로 본다."
004972,262075,호,13,"2. 가업승계를 한 자는 해당 기업의 사업을 10년 이상 계속하여 유지하여야 한다. 다만, 해당 기업유지기간 중 가업승계자의 책임 없는 사유로 총 1년 이내의 기간 동안 휴업한 경우에는 사업을 계속한 것으로 본다."
004972,262075,호,14,3. 가업승계를 한 자는 5년 동안 평균 상시종업원 수를 승계 전 5년간 평균 상시종업원 수의 100분의 70 이상으로 유지하여야 한다.
004972,262075,조문,15,제2장 삭제 <2009.11.20>
004972,262075,조문,16,제3조 삭제 <2009.11.20>
004972,262075,조문,17,제4조 삭제 <2009.11.20>
004972,262075,조문,18,제5조 삭제 <2009.11.20>
004972,262075,조문,19,제6조 삭제 <2009.11.20>
004972,262075,조문,20,제7조 삭제 <2009.11.20>
004972,262075,조문,21,제8조 삭제 <2009.11.20>
004972,262075,조문,22,제9조 삭제 <2009.11.20>
004972,262075,조문,23,제10조 삭제 <2009.11.20>
004972,262075,조문,24,제11조 삭제 <2009.11.20>
004972,262075,조문,25,제12조 삭제 <2009.11.20>
004972,262075,조문,26,제13조 삭제 <2009.11.20>
004972,262075,조문,27,제14조 삭제 <2008.10.20>
004972,262075,조문,28,제15조 삭제 <2009.11.20>
004972,262075,조문,29,제16조 삭제 <2009.11.20>
004972,262075,조문,30,제17조 삭제 <2009.11.20>
004972,262075,조문,31,제18조 삭제 <2009.11.20>
004972,262075,조문,32,제19조 삭제 <2009.11.20>
004972,262075,조문,33,제20조 삭제 <2009.11.20>
004972,262075,조문,34,제21조 삭제 <2009.11.20>
004972,262075,조문,35,제22조 삭제 <2009.11.20>
004972,262075,조문,36,제23조 삭제 <2009.11.20>
004972,262075,조문,37,제24조 삭제 <2009.11.20>
004972,262075,조문,38,제25조 삭제 <2009.11.20>
004972,262075,조문,39,제26조 삭제 <2009.11.20>
004972,262075,조문,40,제27조 삭제 <2009.11.20>
004972,262075,조문,41,제3장 중소기업의 경영기반 확충
004972,262075,조문,42,제1절 협동화 사업
