법령일련번호,MST,구분,문장번호,내용
006338,255931,조문,1,제1조(목적) 이 규칙은 「공연법」 및 「공연법 시행령」에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다. <개정 2006.12.29>
006338,255931,조문,2,"제2조(공연정보) 「공연법」(이하 ""법""이라 한다) 제4조제2항에서 ""문화체육관광부령으로 정하는 공연 관련 정보""란 다음 각 호의 정보를 말한다."
006338,255931,항,3,
006338,255931,호,4,1. 공연의 명칭 및 종류
006338,255931,호,5,2. 공연의 기간 및 장소
006338,255931,호,6,3. 공연 시간
006338,255931,호,7,4. 공연 예매 및 결제 금액
006338,255931,호,8,5. 공연의 관람자 수
006338,255931,호,9,6. 공연의 관람 가능 연령
006338,255931,호,10,"7. 공연의 출연진, 제작진, 기획사 및 제작사"
006338,255931,호,11,8. 공연 좌석 등급과 요금
006338,255931,호,12,9. 공연의 입장권 판매처
006338,255931,호,13,10. 공연 관련 안내 사항
006338,255931,조문,14,제3조(연소자유해공연물확인요청서등)
006338,255931,항,15,"①법 제5조제3항에 따라 공연물 또는 선전물의 연소자 유해성 여부를 확인 받고자 하는 자는 별지 제3호서식의 연소자 유해공연물(선전물)확인요청서에 다음 각 호의 서류를 첨부하여 「영화 및 비디오물의 진흥에 관한 법률」 제71조의 규정에 의한 영상물등급위원회(이하 ""위원회""라 한다)에 제출하여야 한다. <개정 2001.11.16, 2006.10.27, 2006.12.29, 2019.6.25>"
006338,255931,호,16,1. 각본ㆍ가사ㆍ악보ㆍ공연프로그램(공연물의 경우에 한한다)
006338,255931,호,17,2. 당해공연의 홍보를 위하여 제작한 선전물(선전물의 경우에 한한다)
006338,255931,항,18,②위원회가 제1항의 규정에 의한 요청을 받아 확인하는 경우에 교부하는 연소자유해공연물(선전물)확인서는 별지 제4호서식에 의한다.
006338,255931,항,19,③위원회는 제2항의 규정에 의한 확인서를 교부하는 경우에는 별지 제5호서식의 연소자유해공연물(선전물)확인대장에 그 사실을 기재하여야 한다.
006338,255931,조문,20,제4조(외국인의 국내공연추천신청서등)
006338,255931,항,21,"①「공연법 시행령」(이하 ""영""이라 한다) 제4조제1항에 따라 국내에서 공연하려는 외국인이나 외국인을 국내에 초청하여 공연하려는 자 또는 같은 조 제4항에 따라 추천사항을 변경하려는 자는 별지 제6호서식의 외국인국내공연추천(변경추천)신청서에 다음 각 호의 서류를 첨부하여 위원회에 제출해야 한다. 다만, 추천사항을 변경하려는 경우에는 다음 각 호의 서류 중 변경사항과 관련되는 서류만 첨부하여 제출할 수 있다. <개정 2002.9.11, 2006.12.29, 2023.11.1>"
006338,255931,호,22,1. 공연개요ㆍ각본 및 가사
006338,255931,호,23,2. 공연계약서사본(번역문을 포함한다)
006338,255931,호,24,3. 외국인 공연자ㆍ공연단의 성격등 설명서
