법령일련번호,MST,구분,문장번호,내용
007182,249481,조문,1,제1조(목적) 이 규칙은 「민원 처리에 관한 법률」 및 같은 법 시행령에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
007182,249481,조문,2,"제1조의2(민원 처리 담당자 보호를 위한 인력의 배치) 행정기관의 장은 민원실의 규모, 방문 민원인 수, 위법행위 발생 빈도 등을 고려하여 행정안전부장관이 정하는 인력을 「민원 처리에 관한 법률 시행령」(이하 ""영""이라 한다) 제4조제1항제1호에 따른 안전요원 등으로 배치할 수 있다."
007182,249481,조문,3,"제2조(민원문서의 표시) 행정기관의 장은 영 제6조제1항에 따라 민원문서를 접수할 때에는 그 민원문서의 왼쪽 윗부분에 별표 1의 민원문서 표시인을 찍어야 한다. 다만, 전자문서로 접수하는 경우에는 민원문서 표시인을 전자적 형태로 나타낼 수 있다. <개정 2023.3.30>"
007182,249481,조문,4,제3조(민원의 접수)
007182,249481,항,5,"① 영 제6조제2항에 따른 민원 처리부는 별지 제1호서식과 같다. 다만, 가족관계등록ㆍ주민등록ㆍ병무(兵務)ㆍ인감ㆍ세무관계 등 취급건수가 많은 민원의 접수는 해당 행정기관의 장이 정하는 서식에 따를 수 있다."
007182,249481,항,6,② 영 제6조제2항에 따른 접수증은 별지 제2호서식과 같다.
007182,249481,항,7,"③ 민원실, 문서의 접수ㆍ발송을 주관하는 부서 및 민원을 처리하는 주무부서는 2명 이상의 민원인이 대표자를 정하여 신청한 민원을 접수하였을 때에는 그 대표자에게 하나의 접수증을 발급한다."
007182,249481,항,8,④ 행정기관의 장은 제1항에도 불구하고 민원의 접수 편의와 효율적인 자료관리 등을 위하여 필요하다고 인정할 때에는 제1항의 서식을 전자적 시스템으로 작성ㆍ관리할 수 있다.
007182,249481,조문,9,제4조(위임장) 행정기관의 장은 영 제6조제5항에 따라 민원인의 위임을 받은 사람이 맞는지 확인할 때에는 그 신원을 확인할 수 있는 신분증명서와 위임장 등으로 확인하여야 한다. 이 경우 위임장은 별지 제3호서식과 같다.
007182,249481,조문,10,제4조의2(민원실의 운영)
007182,249481,항,11,"① 행정기관(지방자치단체는 제외한다. 이하 이 조에서 같다)의 장은 영 제8조의3제3항에 따라 민원의 효율적인 접수ㆍ처리와 민원인의 권리 보호를 위해 소관 민원의 성격ㆍ접수 형태, 방문 민원인 수 등을 고려하여 민원실의 운영시간을 단축ㆍ연장ㆍ변경할 수 있다."
007182,249481,항,12,"② 행정기관의 장은 제1항에 따라 민원실의 운영시간을 단축ㆍ연장ㆍ변경하는 경우에는 그 운영시간을 행정기관의 인터넷 홈페이지 및 민원실 주변에 게시해야 하며, 운영시간의 단축ㆍ연장ㆍ변경으로 인한 민원인의 불편을 최소화하기 위하여 필요한 편의를 제공해야 한다."
007182,249481,항,13,③ 행정기관의 장은 영 제8조의3제3항에 따라 행정기관 외의 장소에 민원실을 설치하여 운영하는 경우에는 설치 장소ㆍ목적 등을 고려하여 특정한 종류의 민원만을 처리하는 방식으로 운영할 수 있다.
007182,249481,항,14,④ 제1항 및 제2항에 따른 민원실의 운영시간 및 운영방법에 관한 사항은 행정기관의 장이 훈령ㆍ예규ㆍ고시 등(법 제2조제3호나목 및 다목에 따른 행정기관인 경우에는 내부규정을 말한다)으로 정한다.
007182,249481,조문,15,제5조(다른 행정기관 등을 이용한 민원의 접수ㆍ교부)
007182,249481,항,16,"① 「민원 처리에 관한 법률」(이하 ""법""이라 한다) 제14조제1항에 따라 다른 행정기관 등을 이용하여 접수ㆍ교부하는 민원 중 영 제12조제7항 전단에 따라 고시하여야 하는 민원의 신청은 별지 제4호서식에 따른다."
007182,249481,항,17,② 법 제14조제1항에 따라 민원을 접수ㆍ교부하는 다른 행정기관 등의 장은 민원을 접수할 때 필요하다고 인정되는 경우에는 해당 민원인 본인 또는 그 위임을 받은 사람이 맞는지 확인할 수 있다. 이 경우 위임을 받은 사람이 맞는지 확인하는 방법에 관하여는 제4조를 준용한다. <신설 2023.3.30>
007182,249481,항,18,"③ 영 제12조제2항에 따라 민원을 받은 소관 행정기관은 그 민원을 처리하면 별표 2의 처리인과 직인을 찍은 후 그 처리 결과를 팩스ㆍ인터넷 또는 전자적 시스템을 이용하여 민원인이 교부받으려는 다른 행정기관이나 농협 또는 새마을금고(이하 이 조에서 ""교부기관""이라 한다)에 보내야 한다. 다만, 인터넷 또는 전자적 시스템을 이용하는 경우에는 별표 2의 처리인과 직인을 갈음하여 「행정업무의 효율적 운영에 관한 규정」 제3조제9호에 따른 전자이미지관인을 찍은 후 처리주무부서의 전화번호, 담당자의 이름 등을 표시하여 교부기관에 보낼 수 있다. <개정 2023.3.30>"
007182,249481,항,19,④ 제3항에 따라 처리 결과를 받은 교부기관은 별표 3의 처리인과 직인을 찍어 민원인에게 교부하여야 한다. <개정 2023.3.30>
007182,249481,조문,20,제6조(처리기간 관련 서식)
007182,249481,항,21,① 영 제21조제2항에 따른 처리기간의 연장 통지 및 영 제40조제3항에 따른 거부처분에 대한 이의신청 결정기간의 연장 통지는 별지 제5호서식에 따른다.
007182,249481,항,22,② 영 제23조제1항에 따른 처리진행상황 등의 통지는 별지 제6호서식에 따른다.
007182,249481,조문,23,제7조(처리상황의 확인ㆍ점검) 영 제22조에 따른 확인ㆍ점검은 매달 5일까지 지난 달의 민원처리상황에 대하여 실시한다.
007182,249481,조문,24,제8조(관계 기관ㆍ부서 간의 협조)
007182,249481,항,25,① 법 제20조제1항에 따라 관계 기관(민원사항과 관련된 단체ㆍ협회 등을 포함한다)ㆍ부서에 협조를 요청할 때에는 민원문서의 오른쪽 윗부분에 별표 4의 민원문서 표시인을 찍어야 한다.
007182,249481,항,26,② 제1항에 따른 관계 기관ㆍ부서에 대한 협조 요청은 팩스ㆍ인터넷 또는 전자적 시스템으로도 할 수 있다. 이 경우 제1항에 따른 민원문서 표시인을 전자적 형태로 나타낼 수 있다.
007182,249481,조문,27,제9조(민원문서의 보완요구)
007182,249481,항,28,"① 영 제24조에 따른 보완요구는 민원문서를 접수한 때부터 8근무시간 이내에 하여야 한다. 다만, 현지조사 등 정당한 사유로 8근무시간이 지난 후 보완하여야 할 사항이 발견된 경우에는 즉시 보완을 요구하여야 한다."
007182,249481,항,29,② 행정기관의 장은 다른 기관을 거쳐 접수된 민원문서 중 보완이 필요한 경우에는 해당 기관을 거치지 아니하고 민원인에게 직접 보완을 요구할 수 있다.
007182,249481,조문,30,제10조(독촉장) 영 제28조제2항에 따른 독촉장은 별지 제7호서식과 같다.
007182,249481,조문,31,제11조(사전심사청구 관련 서식)
007182,249481,항,32,① 법 제30조제1항에 따른 사전심사의 청구는 별지 제8호서식에 따른다.
007182,249481,항,33,② 법 제30조제3항 본문에 따른 사전심사 결과 통지는 별지 제9호서식에 따른다.
007182,249481,항,34,③ 영 제34조제1항에 따른 사전심사청구 접수 처리부는 별지 제10호서식과 같다.
007182,249481,조문,35,제11조의2(다수인관련민원 등에 관한 민원조정위원회의 심의)
007182,249481,항,36,"① 행정기관의 장은 민원인의 권리보호 및 권익구제를 위하여 필요하다고 인정하는 경우에는 영 제38조의2제1항에 따라 다수인관련민원과 법 제23조제1항에 따라 종결처리된 후 다시 접수된 민원(이하 ""다수인관련민원등""이라 한다)에 관한 사항을 법 제34조에 따른 민원조정위원회(이하 ""민원조정위원회""라 한다)의 심의에 부칠 수 있다."
007182,249481,항,37,"② 행정기관의 장은 민원조정위원회가 제1항에 따른 심의를 하기 전에 해당 연도에 접수된 다수인관련민원등의 추이(推移), 유형 및 처리현황 등을 분석하여 그 결과를 민원조정위원회에 제출할 수 있다."
007182,249481,항,38,③ 민원조정위원회는 제1항에 따른 심의사항이 없는 경우에는 다수인관련민원등에 관한 법 제34조제1항제1호의 사항을 심의해야 한다.
007182,249481,조문,39,제12조(이의신청 관련 서식)
007182,249481,항,40,① 법 제35조제1항 및 영 제40조제1항에 따른 이의신청은 별지 제11호서식에 따른다.
007182,249481,항,41,② 영 제40조제4항에 따른 이의신청처리대장은 별지 제12호서식과 같다.
007182,249481,조문,42,제13조(법정민원 신설 사전진단 결과의 통보 등)
007182,249481,항,43,"① 중앙행정기관의 장은 영 제48조의3제2항에 따라 통보하는 경우 사전진단 대상 민원의 근거가 되는 법령안에 대한 입법예고 또는 훈령ㆍ예규ㆍ고시안에 대한 행정예고와 동시에 해야 한다. 다만, 「행정절차법」 제41조제1항 각 호 외의 부분 단서에 따라 입법예고를 하지 않는 경우 또는 같은 법 제46조제1항 각 호 외의 부분 단서에 따라 행정예고를 하지 않는 경우에는 지체 없이 통보해야 한다."
007182,249481,항,44,② 행정안전부장관은 특별한 사정이 없으면 제1항의 통보를 받은 날부터 15일 이내에 해당 민원의 개선에 필요한 사항을 회신해야 한다.
007182,249481,항,45,③ 제1항에 따른 통보 및 제2항에 따른 회신에 관한 세부적인 사항은 행정안전부장관이 정한다.
