법령일련번호,MST,구분,문장번호,내용
007225,193053,조문,1,제1조(목적) 이 규칙은 「민법」에 따라 법무부장관이 주무관청이 되는 비영리법인의 설립 및 감독에 필요한 사항을 규정함을 목적으로 한다.
007225,193053,조문,2,"제2조(적용 범위) 제1조에 따른 비영리법인(이하 ""비영리법인""이라 한다)의 설립허가, 비영리법인 사무의 검사 및 감독 등에 관하여는 다른 법령에 특별한 규정이 있는 경우를 제외하고는 이 규칙에서 정하는 바에 따른다."
007225,193053,조문,3,제3조(설립허가의 신청)
007225,193053,항,4,"① 「민법」 제32조에 따라 비영리법인의 설립허가를 받으려는 자(이하 ""설립발기인""이라 한다)는 별지 제1호서식의 비영리법인 설립허가 신청서에 다음 각 호의 서류를 첨부하여 법무부장관(이하 ""주무관청""이라 한다)에게 제출하여야 한다."
007225,193053,호,5,"1. 설립발기인의 성명, 생년월일(외국인의 경우에는 외국인등록번호를 말한다. 이하 같다), 주소 및 약력을 적은 서류(설립발기인이 법인인 경우에는 그 명칭, 주된 사무소의 소재지, 대표자의 성명·생년월일·주소를 적은 서류 및 정관) 1부"
007225,193053,호,6,2. 정관 1부
007225,193053,호,7,3. 재산목록(재단법인의 경우에는 기본재산과 운영재산으로 구분하여 적어야 한다) 및 그 증명서류와 출연 신청이 있는 경우에는 그 사실을 증명하는 서류 각 1부
007225,193053,호,8,4. 해당 사업연도분의 사업계획 및 수입·지출 예산을 적은 서류 1부
007225,193053,호,9,5. 임원 취임 예정자의 성명·생년월일·주소·약력을 적은 서류 및 취임승낙서 각 1부
007225,193053,호,10,6. 창립총회 회의록(설립발기인이 법인인 경우에는 법인 설립에 관한 의사 결정을 증명하는 서류) 1부
007225,193053,항,11,② 주무관청은 제1항에 따른 비영리법인 설립허가 신청서를 받은 경우 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 토지·건물 등기사항증명서를 확인하여야 한다.
007225,193053,조문,12,제4조(설립허가)
007225,193053,항,13,① 주무관청은 비영리법인 설립허가 신청의 내용이 다음 각 호의 기준에 맞는 경우에만 그 설립을 허가할 수 있다.
007225,193053,호,14,1. 비영리법인의 설립목적과 사업이 실현 가능할 것
007225,193053,호,15,"2. 목적사업을 할 수 있는 충분한 능력이 있고, 재정적 기초가 확립되어 있거나 확립될 수 있을 것"
007225,193053,호,16,3. 다른 법인과 같은 명칭이 아닐 것
007225,193053,항,17,"② 주무관청은 비영리법인 설립허가 신청을 받았을 때에는 특별한 사유가 없으면 20일 이내에 심사하여 허가 또는 불허가 처분을 하고, 그 결과를 서면으로 신청인에게 통지하여야 한다. 이 경우 설립을 허가할 때에는 별지 제2호서식의 비영리법인 설립허가증을 발급하고, 별지 제3호서식의 비영리법인 설립허가대장에 필요한 사항을 적어야 한다."
007225,193053,항,18,③ 주무관청은 비영리법인 설립허가의 심사를 위하여 필요하다고 인정할 때에는 신청인에게 기간을 정하여 필요한 자료를 제출하게 하거나 설명을 요구할 수 있다.
007225,193053,항,19,④ 주무관청은 비영리법인의 설립허가를 할 때에는 필요한 조건을 붙일 수 있다.
007225,193053,조문,20,제5조(설립 관련 보고)
007225,193053,항,21,"① 비영리법인의 설립허가를 받은 자는 그 허가를 받은 후 지체 없이 제3조제3호에 따른 재산을 비영리법인에 이전하고, 1개월 이내에 그 이전을 증명하는 등기소 또는 금융회사 등에서 발급한 증명서를 주무관청에 제출하여야 한다."
007225,193053,항,22,② 비영리법인은 「민법」 제49조부터 제52조까지의 규정에 따라 비영리법인 설립 등의 등기를 하였을 때에는 10일 이내에 그 사실을 주무관청에 보고하여야 한다. 이 경우 보고를 받은 주무관청은 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 법인 등기사항증명서를 확인하여야 한다.
007225,193053,조문,23,"제6조(정관 변경의 허가 신청) 「민법」 제42조제2항, 제45조제3항 또는 제46조에 따른 정관 변경의 허가를 받으려는 비영리법인은 별지 제4호서식의 정관 변경허가 신청서에 다음 각 호의 서류를 첨부하여 주무관청에 제출하여야 한다."
007225,193053,항,24,
007225,193053,호,25,1. 정관 변경 사유서 1부
007225,193053,호,26,2. 개정될 정관(신·구대비표를 첨부한다) 1부
007225,193053,호,27,3. 정관 변경과 관계있는 총회 또는 이사회의 회의록 1부
007225,193053,호,28,"4. 기본재산의 처분에 따른 정관 변경의 경우에는 처분 사유, 처분재산의 목록, 처분 방법 등을 적은 서류 1부"
007225,193053,조문,29,제7조(사업실적 및 사업계획 등의 제출) 비영리법인은 매 사업연도가 끝난 후 2개월 이내에 다음 각 호의 서류를 주무관청에 제출하여야 한다.
007225,193053,항,30,
007225,193053,호,31,1. 다음 사업연도의 사업계획 및 수입·지출 예산서 1부
007225,193053,호,32,2. 해당 사업연도의 사업실적 및 수입·지출 결산서 1부
007225,193053,호,33,3. 해당 사업연도 말 현재의 재산목록 1부
007225,193053,조문,34,제8조(비영리법인 사무의 검사·감독)
007225,193053,항,35,① 주무관청은 「민법」 제37조에 따른 비영리법인 사무의 검사 및 감독을 위하여 필요하다고 인정하는 경우에는 해당 비영리법인에 관계 서류·장부나 그 밖의 참고자료의 제출을 명하거나 소속 공무원으로 하여금 해당 비영리법인의 사무 및 재산 상황을 검사하게 할 수 있다.
007225,193053,항,36,② 제1항에 따라 비영리법인 사무를 검사하는 공무원은 그 자격을 증명하는 증표를 관계인에게 보여 주어야 한다.
007225,193053,조문,37,제9조(설립허가의 취소) 주무관청은 「민법」 제38조에 따라 비영리법인의 설립허가를 취소하려면 청문을 하여야 한다.
007225,193053,조문,38,제10조(해산신고)
007225,193053,항,39,① 비영리법인이 해산(파산으로 인한 해산은 제외한다)하였을 때에는 그 청산인은 「민법」 제85조제1항에 따라 해산등기를 마친 후 지체 없이 별지 제5호서식의 비영리법인 해산 신고서에 다음 각 호의 서류를 첨부하여 주무관청에 제출하여야 한다.
007225,193053,호,40,1. 해산 당시의 재산목록 1부
007225,193053,호,41,2. 잔여재산 처분방법의 개요를 적은 서류 1부
007225,193053,호,42,3. 해산 당시의 정관 1부
007225,193053,호,43,4. 사단법인이 총회의 결의에 따라 해산하였을 때에는 그 결의를 한 총회의 회의록 1부
007225,193053,호,44,5. 재단법인의 해산 시 이사회가 해산을 결의하였을 때에는 그 결의를 한 이사회의 회의록 1부
007225,193053,항,45,② 주무관청은 제1항에 따른 비영리법인 해산 신고서를 받은 경우  「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 법인의 등기사항증명서를 확인하여야 한다.
007225,193053,조문,46,제11조(잔여재산 처분의 허가) 비영리법인의 이사 또는 청산인은 「민법」 제80조제2항에 따라 잔여재산의 처분에 대한 허가를 받으려면 별지 제6호서식의 잔여재산 처분허가 신청서에 다음 각 호의 서류를 첨부하여 주무관청에 제출하여야 한다.
007225,193053,항,47,
007225,193053,호,48,1. 해산 당시의 정관 1부(해산신고 시의 정관을 확인할 필요가 있는 경우에만 제출한다)
007225,193053,호,49,2. 사단법인의 경우에는 총회의 회의록 1부(해산신고 시에 제출한 서류 등으로 「민법」 제80조제2항 후단에 따른 재산처분에 대한 총회의 결의가 확인되지 아니하는 경우에만 제출한다)
007225,193053,조문,50,"제12조(청산 종결의 신고) 청산인은 비영리법인의 청산이 종결되었을 때에는 「민법」 제94조에 따라 등기한 후, 별지 제7호서식의 청산종결 신고서(전자문서로 된 신고서를 포함한다)를 주무관청에 제출하여야 한다. 이 경우 보고를 받은 주무관청은 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 법인 등기사항증명서를 확인하여야 한다."
007225,193053,조문,51,제13조(고유식별정보의 처리) 주무관청은 다음 각 호의 사무를 수행하기 위하여 불가피한 경우 「개인정보 보호법 시행령」 제19조제4호에 따른 외국인등록번호가 포함된 자료를 처리할 수 있다. <개정 2017.3.30>
007225,193053,항,52,
007225,193053,호,53,1. 제3조에 따른 비영리법인 설립허가에 관한 사무
007225,193053,호,54,2. 제6조에 따른 비영리법인 정관 변경허가에 관한 사무
007225,193053,호,55,3. 제10조에 따른 비영리법인 해산신고에 관한 사무
007225,193053,호,56,4. 제11조에 따른 잔여재산 처분허가에 관한 사무
007225,193053,호,57,5. 제12조에 따른 청산종결 신고에 관한 사무
007225,193053,조문,58,제14조
007225,193053,조문,59,제15조
