법령일련번호,MST,구분,문장번호,내용
013919,249559,조문,1,제1조(목적) 이 영은 「사할린동포 지원에 관한 특별법」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
013919,249559,조문,2,"제2조(기념사업의 추진) 재외동포청장은 「사할린동포 지원에 관한 특별법」(이하 ""법""이라 한다) 제3조제3항에 따라 다음 각 호의 기념사업을 할 수 있다. <개정 2023.4.5>"
013919,249559,항,3,
013919,249559,호,4,1. 사할린동포 관련 연구ㆍ학술활동의 지원 사업
013919,249559,호,5,2. 사할린동포의 역사 및 문화의 보존 사업
013919,249559,호,6,3. 사할린동포에 대한 교육 및 홍보 사업
013919,249559,호,7,4. 사할린동포를 위한 추모사업
013919,249559,호,8,5. 그 밖에 사할린동포의 명예 회복을 위한 사업
013919,249559,조문,9,제3조(영주귀국 및 정착 지원의 신청) 법 제6조제1항에 따라 영주귀국 및 정착 지원을 받으려는 사할린동포와 그 동반가족은 지원을 받으려고 하는 연도의 6월 30일까지 외교부령으로 정하는 영주귀국 및 정착 지원 신청서에 다음 각 호의 구분에 따른 서류를 첨부하여 재외동포청장에게 제출해야 한다. 이 경우 국외에 거주하는 사할린동포와 그 동반가족은 주소나 거소를 관할하는 대한민국 대사관ㆍ총영사관ㆍ분관 또는 출장소의 장을 통하여 제출할 수 있다. <개정 2023.4.5>
013919,249559,항,10,
013919,249559,호,11,1. 사할린동포: 출생증명서 등 1945년 8월 15일까지 사할린에서 출생하였거나 사할린으로 이주한 한인(韓人)임을 증명할 수 있는 서류
013919,249559,호,12,"2. 동반가족: 혼인증명서 또는 출생증명서 등 사할린동포의 배우자, 직계비속 또는 그 배우자임을 각각 증명할 수 있는 서류"
013919,249559,조문,13,제4조(지원 여부의 결정)
013919,249559,항,14,① 재외동포청장은 제3조에 따라 영주귀국 및 정착 지원 신청을 한 사람이 대한민국의 안전보장ㆍ질서유지ㆍ공공복리를 해치지 않는다고 인정하는 경우 영주귀국 및 정착 지원의 결정을 한다. <개정 2023.4.5>
013919,249559,항,15,② 재외동포청장은 제1항에 따른 지원 결정 업무를 수행하기 위하여 관계 행정기관의 장에게 의견을 묻거나 협조를 요청할 수 있다. <개정 2023.4.5>
013919,249559,조문,16,제5조(업무의 위탁) 재외동포청장은 법 제7조에 따라 제3조에 따른 영주귀국 및 정착 지원 신청서의 접수 업무를 「대한적십자사 조직법」에 따른 대한적십자사에 위탁한다. <개정 2023.4.5>
013919,249559,조문,17,"제6조(민감정보 및 고유식별정보의 처리) 재외동포청장(제5조에 따라 재외동포청장의 업무를 위탁받은 자를 포함한다)은 다음 각 호의 업무를 수행하기 위하여 불가피한 경우 「개인정보 보호법」 제23조에 따른 건강에 관한 정보, 같은 법 시행령 제19조제1호 또는 제2호에 따른 주민등록번호 또는 여권번호가 포함된 자료를 처리할 수 있다. <개정 2023.4.5>"
013919,249559,항,18,
013919,249559,호,19,1. 법 제5조에 따른 영주귀국 및 정착 지원에 관한 업무
013919,249559,호,20,2. 법 제6조에 따른 영주귀국 및 정착 지원 신청 등에 관한 업무
