법령일련번호,MST,구분,문장번호,내용
012120,243283,조문,1,제1조(목적) 이 규칙은 「택시운송사업의 발전에 관한 법률」 및 같은 법 시행령에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
012120,243283,조문,2,"제2조(택시운송사업의 사업구역) 「택시운송사업의 발전에 관한 법률」(이하 ""법""이라 한다) 제2조제1호가목 및 나목에서 ""국토교통부령이 정하는 사업구역""이란 「여객자동차 운수사업법 시행규칙」 제10조에 따른 택시운송사업의 사업구역을 말한다."
012120,243283,조문,3,"제3조(택시운송사업에 사용되는 자동차의 종류) 법 제2조제1호가목 및 나목에서 ""국토교통부령으로 정하는 자동차""란 다음 각 호의 어느 하나에 해당하는 자동차를 말한다. 다만, 제2호의 자동차는 광역시의 군이 아닌 군 지역의 택시운송사업에는 해당하지 아니한다. <개정 2016.2.23>"
012120,243283,항,4,
012120,243283,호,5,1. 「자동차관리법」 제3조제1항제1호에 따른 승용자동차
012120,243283,호,6,"2. 「자동차관리법」 제3조제1항제2호에 따른 승합자동차 중 배기량이 2,000시시 이상이고 승차정원이 13인승 이하인 것"
012120,243283,조문,7,"제4조(직접 운전의 예외 사유) 법 제2조제1호나목에서 ""사업자의 질병 등 국토교통부령으로 정하는 사유""란 「여객자동차 운수사업법 시행규칙」 제21조제1항 각 호의 사유를 말한다."
012120,243283,조문,8,제4조의2(택시운수종사자단체의 등록 등)
012120,243283,항,9,"① 영 제1조의2제1항에 따라 택시운수종사자단체로 등록하려는 자는 별지 제1호서식의 택시운수종사자단체 등록 신청서를 다음 각 호의 구분에 따라 국토교통부장관 또는 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다)에게 제출해야 한다."
012120,243283,호,10,1. 둘 이상의 시ㆍ도 운수종사자로 구성된 택시운수종사자단체: 국토교통부장관
012120,243283,호,11,2. 제1호 외의 택시운수종사자단체: 시ㆍ도지사
012120,243283,항,12,② 국토교통부장관 또는 시ㆍ도지사는 제1항에 따른 등록신청서를 접수한 날부터 20일 이내에 택시운수종사자단체의 요건을 갖추었다고 인정되면 별지 제2호서식의 택시운수종사자단체 등록증을 교부해야 한다.
012120,243283,항,13,③ 국토교통부장관 또는 시ㆍ도지사는 제2항에 따라 등록증을 교부한 때에는 별지 제3호서식의 등록대장(전자문서를 포함한다)에 그 내용을 기록ㆍ관리해야 한다.
012120,243283,조문,14,"제5조(택시운송사업 발전 기본계획의 변경사유) 법 제6조제5항 본문에서 ""택시운송사업 여건의 급격한 변화 등 국토교통부령으로 정하는 사유""란 다음 각 호의 어느 하나에 해당하는 사유를 말한다."
012120,243283,항,15,
012120,243283,호,16,1. 국내외 사회 및 경제 여건의 변화로 택시정책의 중대한 변화가 필요한 경우
012120,243283,호,17,2. 택시운송사업에 관련한 경영기법 및 기술발전에 따라 택시정책의 변화가 필요한 경우
012120,243283,호,18,"3. 그 밖에 택시운송사업의 육성ㆍ발전을 위하여 국토교통부장관이 택시운송사업 발전 기본계획(이하 ""기본계획""이라 한다)의 변경이 필요하다고 판단하는 경우"
012120,243283,조문,19,"제6조(기본계획의 경미한 사항) 법 제6조제5항 단서에서 ""국토교통부령으로 정하는 경미한 사항을 변경하는 경우""란 다음 각 호의 어느 하나에 해당하는 경우를 말한다."
012120,243283,항,20,
012120,243283,호,21,1. 기본계획에서 정한 택시운송사업 발전 관련 사업별 사업규모를 100분의 5 범위에서 변경하는 경우
012120,243283,호,22,"2. 계산착오, 오기 또는 누락된 것이 명백한 사항을 수정하거나 추가하는 등 기본계획의 기본방향에 영향을 미치지 아니하는 사항을 변경하는 경우"
012120,243283,조문,23,"제7조(재정 지원 대상 사업의 범위) 법 제7조제1항제5호에서 ""국토교통부령으로 정하는 사업""이란 다음 각 호의 어느 하나에 해당하는 사업을 말한다."
012120,243283,항,24,
012120,243283,호,25,1. 택시운수종사자의 근로여건 개선 사업
012120,243283,호,26,2. 택시운송사업자의 경영개선 및 연구개발 사업
012120,243283,호,27,3. 택시운수종사자의 교육 및 연수 사업
012120,243283,호,28,4. 택시의 고급화 및 낡은 택시의 교체 사업
012120,243283,호,29,5. 그 밖에 택시운송사업의 육성 및 발전을 위하여 국토교통부장관이 필요하다고 인정하는 사업
