법령일련번호,MST,구분,문장번호,내용
010816,215065,조문,1,제1조(목적) 이 영은 「농업생명자원의 보존·관리 및 이용에 관한 법률」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다. <개정 2017.6.27>
010816,215065,조문,2,제2조(기본계획 및 시행계획의 수립·시행)
010816,215065,항,3,"① 농림축산식품부장관은 「농업생명자원의 보존·관리 및 이용에 관한 법률」(이하 ""법""이라 한다) 제5조제1항에 따른 농업생명자원의 보존·관리 및 이용에 관한 기본계획(이하 ""기본계획""이라 한다)을 관계 중앙행정기관의 장과의 협의를 거쳐 5년마다 수립하여야 한다. <개정 2013.3.23, 2017.6.27>"
010816,215065,항,4,"② 농림축산식품부장관은 법 제5조제3항에 따른 농업생명자원의 보존·관리 및 이용에 관한 시행계획(이하 ""시행계획""이라 한다)을 매년 수립·시행하여야 한다. <개정 2013.3.23, 2017.6.27>"
010816,215065,항,5,"③ 농림축산식품부장관은 기본계획 및 시행계획의 수립에 필요한 경우에는 관계 중앙행정기관의 장에게 자료 제공을 요청할 수 있다. <개정 2013.3.23, 2017.6.27>"
010816,215065,조문,6,제3조 삭제 <2017.6.27>
010816,215065,조문,7,제4조 삭제 <2017.6.27>
010816,215065,조문,8,제5조 삭제 <2017.6.27>
010816,215065,조문,9,제6조 삭제 <2017.6.27>
010816,215065,조문,10,"제7조(책임기관의 지정) 농림축산식품부장관은 법 제14조제1항에 따라 분야별로 농림축산검역본부 및 다음 각 호의 기관 중 농업생명자원을 관리하기에 적합한 인력 및 기술 등을 갖춘 기관을 농업생명자원 책임기관(이하 ""책임기관""이라 한다)으로 지정할 수 있다. <개정 2013.3.23, 2017.6.27, 2020.2.25>"
010816,215065,항,11,
010816,215065,호,12,1. 농촌진흥청 및 산림청의 소속기관
010816,215065,호,13,2. 「공공기관의 운영에 관한 법률」 제4조에 따른 공공기관
010816,215065,조문,14,제8조(책임기관의 운영)
010816,215065,항,15,① 책임기관의 장은 법 제14조제3항에 따라 책임기관의 효율적 운영을 위하여 농업생명자원의 다양성 확보와 안전한 보존·관리 및 효율적 이용에 필요한 시설과 전문 인력을 상시 확보하여야 한다. <개정 2017.6.27>
010816,215065,항,16,"② 책임기관의 장은 다음 각 호의 현황을 매년 1월 31일까지 농림축산식품부장관과 해당 분야를 관장하는 농촌진흥청장, 산림청장 또는 농림축산검역본부장에게 제출하여야 한다. <개정 2013.3.23, 2017.6.27>"
010816,215065,호,17,1. 농업생명자원의 보존 현황
010816,215065,호,18,2. 농업생명자원의 특성평가 현황
010816,215065,호,19,3. 농업생명자원의 분양 현황
010816,215065,호,20,4. 농업생명자원의 정보화 현황
010816,215065,호,21,5. 그 밖에 농업생명자원 관련 연구사업 등의 추진 현황
010816,215065,항,22,"③ 책임기관의 장은 자연재해·내란·전쟁 등 농업생명자원의 안전한 보존에 심각한 영향이 발생하는 경우에 대비하여 법 제15조제1항에 따라 지정된 농업생명자원 관리기관(이하 ""관리기관""이라 한다)과 농업생명자원의 수집·보존·증식·평가 및 활용을 위한 긴밀한 협조체계를 유지하여야 한다. <개정 2017.6.27>"
010816,215065,조문,23,제9조(농업생명자원 관리기관의 지정 및 갱신 기준) 법 제15조제1항 및 제4항에 따른 관리기관의 지정기준 및 갱신기준은 별표 2와 같다.
010816,215065,조문,24,제10조(관리기관의 지정 절차 등)
010816,215065,항,25,"① 책임기관의 장은 법 제15조제1항에 따라 관리기관을 지정하려는 경우에는 관리 대상 농업생명자원, 신청기간 및 지정 절차 등 필요한 사항을 책임기관의 인터넷 홈페이지에 게시하여야 한다. <개정 2017.6.27>"
010816,215065,항,26,"② 법 제15조제3항에 따라 관리기관으로 지정받으려는 자는 농림축산식품부령으로 정하는 농업생명자원 관리기관 지정신청서에 다음 각 호의 서류를 첨부하여 책임기관의 장에게 제출하여야 한다. <개정 2013.3.23, 2017.6.27>"
010816,215065,호,27,1. 농업생명자원의 보존 현황
010816,215065,호,28,2. 관리인력 및 시설 현황
010816,215065,호,29,3. 농업생명자원 관련 사업 실적 및 계획서
010816,215065,항,30,"③ 책임기관의 장은 제2항에 따른 관리기관 지정신청을 받으면 신청서를 받은 날부터 30일 이내에 지정 여부를 결정하여야 한다. 다만, 부득이한 사유가 있을 때에는 30일의 범위에서 기간을 정하여 지정 여부의 결정 기간을 한 차례만 연장할 수 있으며, 이 경우 기간을 연장한 사실과 그 사유를 신청인에게 서면(전자문서를 포함한다)으로 알려야 한다."
010816,215065,항,31,④ 책임기관의 장은 제2항에 따라 제출된 신청서 및 첨부서류에 보완이 필요한 경우에는 일정한 기간을 정하여 보완하게 할 수 있다. 이 경우 보완에 걸리는 기간은 제3항에 따른 기간에 산입하지 아니한다.
010816,215065,항,32,"⑤ 책임기관의 장은 제3항에 따라 관리기관을 지정한 경우에는 농림축산식품부령으로 정하는 농업생명자원 관리기관 지정서를 신청인에게 발급하고, 다음 각 호의 사항을 관보와 책임기관의 인터넷 홈페이지에 게시하여야 한다. <개정 2013.3.23, 2017.6.27>"
010816,215065,호,33,1. 관리기관의 명칭·주소 및 대표자
010816,215065,호,34,2. 관리기관 지정 연월일
010816,215065,호,35,3. 관리기관의 농업생명자원 보존 현황
010816,215065,항,36,⑥ 제1항부터 제5항까지에서 규정한 사항 외에 지정 절차에 관한 세부 사항은 책임기관의 장이 정한다.
010816,215065,조문,37,제11조(관리기관의 지정 갱신)
