법령일련번호,MST,구분,문장번호,내용
008764,263069,조문,1,제1조(목적) 이 규칙은 「후천성면역결핍증 예방법」 및 동법 시행령에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다. <개정 2005.9.28>
008764,263069,조문,2,제2조(의사 또는 의료기관 등의 신고)
008764,263069,항,3,"① 「후천성면역결핍증 예방법」(이하 ""법""이라 한다) 제5조제1항에 따라 감염인을 진단하거나 감염인의 사체를 검안한 의사 또는 의료기관은 진단 또는 검안한 때부터 24시간 이내에 다음 각 호의 사항을 별지 제1호서식(전자문서를 포함한다)에 따라 보건소장에게 신고해야 한다. <개정 2019.9.27, 2019.12.31>"
008764,263069,호,4,"1. 감염인에 대한 진단방법, 주요 증상 및 주요 감염경로"
008764,263069,호,5,2. 감염인에 대한 진단 및 초진연월일
008764,263069,호,6,3. 검사물번호
008764,263069,호,7,4. 감염인의 사망 및 검안연월일과 검안 내용(사체를 검안한 경우로 한정한다)
008764,263069,호,8,5. 진단한 의사의 성명과 그가 종사하는 의료기관의 주소 및 명칭
008764,263069,항,9,"② 법 제5조제2항에 따라 학술연구 또는 혈액 및 혈액제제에 대한 검사에 의하여 감염인을 발견한 자나 해당 연구 또는 검사를 실시한 기관의 장은 발견한 때부터 24시간 이내에 다음 각 호의 사항을 별지 제1호의2서식(전자문서를 포함한다)에 따라 질병관리청장에게 신고해야 한다. <개정 2010.3.19, 2019.12.31, 2020.9.11, 2024.5.30>"
008764,263069,호,10,1. 연구 또는 검사의 방법 및 연구 또는 검사연월일
008764,263069,호,11,2. 연구 또는 검사자의 성명과 그가 종사하는 기관의 주소 및 명칭
008764,263069,호,12,3. 감염인에 관한 사항
008764,263069,항,13,③ 법 제5조제3항에 따라 감염인이 사망한 경우 이를 처리한 의사 또는 의료기관은 처리한 때부터 24시간 이내에 다음 각 호의 사항을 별지 제1호서식(전자문서를 포함한다)에 따라 관할 보건소장에게 신고해야 한다. <개정 2019.12.31>
008764,263069,호,14,1. 사망자의 성명ㆍ주민등록번호 및 주소
008764,263069,호,15,2. 사망연월일 및 사망 전의 주요증상
008764,263069,호,16,3. 사망 전 감염인을 진단한 의료기관의 명칭 및 소재지와 진단한 의사의 성명
008764,263069,항,17,④ 삭제 <2019.12.31>
008764,263069,조문,18,제3조 삭제 <2008.9.5>
008764,263069,조문,19,제4조(보건소장 등의 보고) 법 제5조제4항에 따른 보고는 별지 제1호서식에 따른다.
008764,263069,조문,20,제5조 삭제 <2008.9.5>
008764,263069,조문,21,제6조(검진통지)
008764,263069,항,22,"①「후천성면역결핍증 예방법 시행령」(이하 ""영""이라 한다) 제12조제1항에 따른 수시검진대상자에의 검진통지는 별지 제2호서식에 의한다. <개정 2008.9.5>"
008764,263069,항,23,②제1항의 규정에 의하여 지정된 검진일시에 검진을 받지 아니한 자에 대한 검진 독촉통지는 별지 제3호서식에 의한다.
008764,263069,항,24,③수시검진대상자로서 귀국하는 자에 대하여는 제1항의 규정에 불구하고 입국시 구두 또는 인쇄물등의 방법으로 검진통지에 갈음할 수 있다.
008764,263069,조문,25,제7조(검진절차 및 신고 등)
