법령일련번호,MST,구분,문장번호,내용
005365,215243,조문,1,제1조(목적) 이 영은 「풍속영업의 규제에 관한 법률」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
005365,215243,조문,2,"제2조(풍속영업의 범위) 「풍속영업의 규제에 관한 법률」(이하 ""법""이라 한다) 제2조제5호 및 제7호에 따른 풍속영업의 범위는 다음과 같다. <개정 2012.9.14, 2014.4.29>"
005365,215243,항,3,
005365,215243,호,4,"1. 법 제2조제5호에서 ""식품접객업 중 대통령령으로 정하는 것""이란 「식품위생법 시행령」 제21조제8호다목에 따른 단란주점영업 및 같은 호 라목에 따른 유흥주점영업을 말한다."
005365,215243,호,5,"2. 법 제2조제7호에서 ""그 밖에 선량한 풍속을 해치거나 청소년의 건전한 성장을 저해할 우려가 있는 영업으로 대통령령으로 정하는 것""이란 「청소년 보호법」 제2조제5호가목8) 또는 9)에 따른 청소년 출입·고용금지업소에서의 영업을 말한다."
005365,215243,조문,6,"제3조(풍속영업종사자의 범위) 법 제3조 각 호 외의 부분, 제6조제1항 및 제9조제1항에서 ""대통령령으로 정하는 종사자""란 명칭에 관계없이 영업자를 대리하거나 영업자의 지시를 받아 상시 또는 일시적으로 영업행위를 하는 대리인, 사용인, 그 밖의 종업원(무도학원업의 경우 강사·강사보조원을 포함한다)을 말한다."
005365,215243,조문,7,제4조 삭제 <1999.6.30>
005365,215243,조문,8,제5조 삭제 <1999.6.30>
005365,215243,조문,9,제6조 삭제 <1999.6.30>
005365,215243,조문,10,제7조(풍속영업의 통보)
005365,215243,항,11,"① 법 제4조제1항에 따라 풍속영업을 허가한 자(인가를 하거나 등록·신고를 접수한 자를 포함한다. 이하 ""허가관청""이라 한다)가 경찰서장에게 풍속영업의 허가(인가·등록·신고를 포함한다)를 통보하는 경우에는 별지 제1호서식에 따른다. 이 경우 해당 풍속영업소가 「교육환경 보호에 관한 법률」 제8조에 따른 교육환경보호구역에 있을 때에는 이를 표시하여 통보하여야 한다. <개정 2017.2.3>"
005365,215243,항,12,"② 법 제4조제2항에서 ""그 밖에 대통령령으로 정하는 사유가 발생한 경우""란 다음 각 호의 어느 하나에 해당하는 처분을 하였을 때를 말하며, 허가관청은 법 제4조제2항에 따라 그 사유가 발생한 경우 즉시 별지 제2호서식에 따라 경찰서장에게 이를 알려야 한다."
005365,215243,호,13,1. 허가취소 또는 폐쇄명령
005365,215243,호,14,2. 영업정지
005365,215243,호,15,3. 시설개수 명령
005365,215243,조문,16,"제8조(위반사항의 통보) 법 제6조제1항에 따른 위반사항의 통보는 별지 제3호서식에 따르고, 법 제6조제2항에 따른 허가취소, 영업정지, 시설개수 명령 등 행정처분 결과의 통보는 별지 제4호서식에 따른다."
005365,215243,조문,17,제9조(정보통신망의 이용) 제7조 및 제8조에 따른 통보는 전자정보시스템을 이용하여 할 수 있다.
005365,215243,조문,18,제10조(고유식별정보의 처리) 경찰서장 및 허가관청은 법 제4조에 따른 풍속영업의 통보 및 법 제6조에 따른 위반사항의 통보 등의 사무를 수행하기 위하여 불가피한 경우 「개인정보 보호법 시행령」 제19조제1호에 따른 주민등록번호가 포함된 자료를 처리할 수 있다.
005365,215243,조문,19,제11조 삭제 <2020.3.3>
