법령일련번호,MST,구분,문장번호,내용
002900,248445,조문,1,제1장 총칙
002900,248445,조문,2,제1조(목적) 이 영은 교육기본법 제29조제3항의 규정에 의하여 국외유학에 관하여 필요한 사항을 규정함을 목적으로 한다. <개정 1998.12.31>
002900,248445,조문,3,"제2조(정의) 이 영에서 사용하는 용어의 정의는 다음과 같다. <개정 1988.4.29, 2014.4.8>"
002900,248445,항,4,
002900,248445,호,5,"1. ""유학""이란 외국의 교육기관, 외국의 연구기관 또는 외국의 연수기관에서 6월이상의 기간에 걸쳐 수학하거나 학문ㆍ기술을 연구 또는 연수하는 것을 말한다."
002900,248445,호,6,"2. ""국비유학""이라 함은 국고에서 지급하는 장학금에 의하여 유학하는 것을 말한다."
002900,248445,호,7,"3. ""자비유학""이라 함은 국비외의 경비에 의하여 유학하는 것을 말한다."
002900,248445,호,8,"4. ""국비연수""란 국고에서 지급하는 경비에 의하여 외국의 교육기관, 외국의 연구기관, 외국의 연수기관, 산업체 그 밖에 이와 유사한 기관 또는 단체에서 6월미만의 기간에 걸쳐 지식ㆍ기술등을 연수하는 것을 말한다."
002900,248445,호,9,"5. ""외국의 교육기관""이란 유학 또는 연수하려는 국가의 법령 등에 따라 설립된 기관으로서 각종 교육과정을 설치ㆍ운영하는 기관을 말한다."
002900,248445,호,10,"6. ""외국의 연구기관""이란 유학 또는 연수하려는 국가의 법령 등에 따라 설립된 기관으로서 학문적 지식ㆍ이론을 연구하는 기관을 말한다."
002900,248445,호,11,"7. ""외국의 연수기관""이란 유학 또는 연수하려는 국가의 법령 등에 따라 설립된 기관으로서 어학 및 기술ㆍ기능에 관한 연수과정을 설치ㆍ운영하는 기관을 말한다."
002900,248445,조문,12,제3조(적용범위) 유학 및 국비연수에 관하여 다른 법령에 특별한 규정이 있는 경우를 제외하고는 이 영이 정하는 바에 의한다.
002900,248445,조문,13,제4조 삭제 <2000.11.17>
002900,248445,조문,14,제2장 자비유학
002900,248445,조문,15,제5조(자비유학자격)
002900,248445,항,16,"① 다음 각 호의 어느 하나에 해당하는 사람으로서 외국의 교육기관, 외국의 연구기관 또는 외국의 연수기관(이하 ""외국의 교육기관등""이라 한다)으로부터 입학허가 또는 초청을 받은 사람은 자비유학을 할 수 있다. 이 경우 제2호가목에 해당하는 사람은 예ㆍ체능계 학교에, 제2호나목 및 다목에 해당하는 사람은 해당 입상 분야 또는 기술자격 분야와 같은 분야의 학교에, 제2호라목에 해당하는 사람은 해당 특수교육분야의 학교로 한정하여 자비유학을 할 수 있다. <개정 2014.4.8, 2018.7.17>"
002900,248445,호,17,1. 중학교 졸업 이상의 학력이 있거나 이와 같은 수준 이상의 학력이 있다고 인정되는 사람
002900,248445,호,18,2. 다음 각 목의 어느 하나에 해당하는 사람으로서 해당 학교를 관할하거나 학력인정에 관한 사무를 관장하는 교육장의 유학인정을 받은 사람
002900,248445,목,19,가. 예ㆍ체능계 중학교(이에 준하는 각종학교를 포함한다. 이하 같다)의 재학생으로서 전공분야의 실기가 뛰어난 것으로 인정되어 해당 학교장이 추천한 사람
002900,248445,목,20,"나. 중학교의 재학생, 중학교 학적을 가졌던 사람 또는 이와 같은 수준 이상의 학력이 있다고 인정되는 사람으로서 자연과학ㆍ기술 및 예ㆍ체능 분야의 특별시ㆍ광역시ㆍ특별자치시ㆍ도ㆍ특별자치도 규모 이상의 대회에서 입상한 사람"
002900,248445,목,21,"다. 중학교의 재학생, 중학교 학적을 가졌던 사람 또는 이와 같은 수준 이상의 학력이 있다고 인정되는 사람으로서 「국가기술자격법」 제9조제1항제1호에 따른 기술사ㆍ기능장ㆍ기사 또는 산업기사의 기술자격을 취득한 사람"
