법령일련번호,MST,구분,문장번호,내용
010486,253475,조문,1,제1장 총칙
010486,253475,조문,2,제1조(목적) 이 법은 인쇄에 관한 사항 및 인쇄문화산업의 지원ㆍ육성에 관하여 필요한 사항을 규정함으로써 인쇄문화 발전과 이를 통한 국민경제의 발전에 이바지함을 목적으로 한다.
010486,253475,조문,3,제2조(정의) 이 법에서 사용하는 용어의 정의는 다음과 같다.
010486,253475,항,4,
010486,253475,호,5,"1. ""인쇄""는 인쇄기 또는 컴퓨터 등 전자장치를 이용하여 문자ㆍ사진ㆍ그림 등의 정보를 종이ㆍ천ㆍ합성수지 또는 전자적 매체(유형물인 매체에 한한다) 등에 실어 복제ㆍ생산하는 것을 말한다."
010486,253475,호,6,"2. ""인쇄물""은 인쇄에 의하여 보고 읽을 수 있도록 복제ㆍ생산된 것을 말한다."
010486,253475,호,7,"3. ""인쇄사""는 인쇄를 업으로 하는 인적ㆍ물적 시설을 말한다."
010486,253475,호,8,"4. ""인쇄문화산업""은 인쇄산업 및 이와 밀접히 연관된 산업을 말한다."
010486,253475,호,9,"5. ""인쇄문화산업단지""는 인쇄사, 대학, 연구소, 단체, 개인 등이 공동으로 인쇄문화의 향상ㆍ발전을 위하여 인쇄물의 공동제작, 정보교환, 기술훈련 및 연구개발 등을 할 수 있도록 조성한 토지ㆍ건물ㆍ시설의 집합체로서 「문화산업진흥 기본법」 제24조에 따라 조성된 문화산업단지를 말한다."
010486,253475,조문,10,제3조(국가 및 지방자치단체의 책무)
010486,253475,항,11,① 국가 및 지방자치단체는 인쇄문화산업의 건전한 발전을 위하여 필요한 시책을 수립ㆍ시행하여야 한다.
010486,253475,항,12,② 국가는 우리나라 인쇄문화의 전통과 우수성을 널리 알리기 위하여 현존하는 직지(直指)[세계 최고(最古)의 금속활자인쇄본인 백운화상초록불조직지심체요절(白雲和尙抄錄佛祖直指心體要節)을 말한다] 등 인쇄와 관련된 문화유산의 가치를 높일 수 있는 방안을 강구하여야 한다. <개정 2023.8.8>
010486,253475,조문,13,제4조(다른 법률과의 관계) 인쇄문화산업의 진흥에 관하여는 다른 법률에 특별한 규정이 있는 경우를 제외하고는 이 법으로 정하는 바에 따른다.
010486,253475,조문,14,제2장 인쇄문화산업의 진흥
010486,253475,조문,15,제5조(인쇄문화산업진흥계획의 수립ㆍ시행 등)
010486,253475,항,16,"① 문화체육관광부장관은 인쇄문화산업의 진흥을 위한 종합계획(이하 ""진흥계획""이라 한다)을 매 5년마다 수립ㆍ시행하여야 한다. <개정 2008.2.29>"
010486,253475,항,17,② 진흥계획에는 다음 각 호의 사항이 포함되어야 한다.
010486,253475,호,18,1. 전문인력 양성의 지원
010486,253475,호,19,2. 인쇄시설의 현대화 지원
010486,253475,호,20,3. 국제교류ㆍ협력 및 수출시장 확대의 지원
010486,253475,호,21,4. 인쇄물 및 인쇄기자재에 관한 연구사업의 지원
010486,253475,호,22,5. 인쇄 협동화사업의 지원
010486,253475,호,23,6. 인쇄물 품질향상에 관한 사업의 지원
010486,253475,호,24,7. 그 밖에 인쇄문화산업의 진흥에 필요한 사업
010486,253475,항,25,"③ 문화체육관광부장관은 진흥계획을 수립하고자 할 때에는 미리 관계 중앙행정기관의 장과 협의하여야 하며, 인쇄문화산업과 관련된 단체의 의견을 들어야 한다. <개정 2008.2.29>"
010486,253475,항,26,"④ 문화체육관광부장관은 진흥계획의 수립ㆍ시행을 위하여 필요한 때에는 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사 또는 특별자치도지사(이하 ""시ㆍ도지사""라 한다)에게 필요한 협조를 요청하거나 지원할 수 있다. <개정 2008.2.29, 2017.3.21>"
010486,253475,조문,27,제6조(창업 및 시설ㆍ유통의 현대화 지원)
010486,253475,항,28,① 문화체육관광부장관은 인쇄문화산업에 관한 창업을 촉진하고 창업자의 성장ㆍ발전을 위하여 필요한 지원을 할 수 있다. <개정 2008.2.29>
010486,253475,항,29,② 문화체육관광부장관은 인쇄사의 시설 및 유통 현대화를 지원하기 위하여 필요한 노력을 하여야 한다. <개정 2008.2.29>
010486,253475,항,30,③ 제2항에 따른 시설 및 유통 현대화 지원의 대상ㆍ방법ㆍ절차 등에 관하여 필요한 사항은 대통령령으로 정한다.
010486,253475,조문,31,제7조(전문인력 양성의 지원)
010486,253475,항,32,"① 문화체육관광부장관은 인쇄문화산업의 진흥을 위하여 필요한 전문인력(이하 ""전문인력""이라 한다)의 양성을 지원하여야 한다. <개정 2008.2.29>"
010486,253475,항,33,"② 제1항에 따른 전문인력 양성에 관하여는 「문화산업진흥 기본법」 제16조를 준용한다. 이 경우 ""문화산업""은 ""인쇄문화산업""으로 본다."
010486,253475,조문,34,제8조(국제교류의 지원)
010486,253475,항,35,① 문화체육관광부장관은 인쇄문화산업의 진흥을 위하여 국제교류가 활성화될 수 있도록 지원하여야 한다. <개정 2008.2.29>
010486,253475,항,36,② 제1항에 따른 국제교류 활성화의 지원 대상ㆍ방법ㆍ절차 등에 관하여 필요한 사항은 대통령령으로 정한다.
010486,253475,조문,37,제9조(인쇄물 품질향상에 관한 사업의 지원)
010486,253475,항,38,① 문화체육관광부장관은 인쇄문화산업의 진흥을 위하여 인쇄물 품질향상에 관한 사업을 지원할 수 있다. <개정 2008.2.29>
010486,253475,항,39,② 제1항에 따른 인쇄물 품질향상에 관한 사업의 지원 대상ㆍ방법ㆍ절차 등에 관하여 필요한 사항은 대통령령으로 정한다.
010486,253475,조문,40,제10조(인쇄문화산업단지의 조성)
010486,253475,항,41,"① 국가 또는 지방자치단체는 인쇄기술의 연구ㆍ개발, 인쇄물 제작, 전문인력의 양성 등을 통하여 인쇄문화산업을 진흥하기 위하여 인쇄문화산업단지를 조성할 수 있다."
010486,253475,항,42,② 제1항에 따른 인쇄문화산업단지의 조성은 「문화산업진흥 기본법」 제21조부터 제30조의2까지의 규정을 준용한다.
010486,253475,조문,43,제11조 삭제 <2009.3.5>
010486,253475,조문,44,제3장 인쇄사의 신고 등
010486,253475,조문,45,제12조(신고)
010486,253475,항,46,"① 「출판문화산업 진흥법」 제2조에 따른 간행물을 발행하기 위하여 인쇄사를 경영하고자 하는 자는 그 인쇄사의 소재지를 관할하는 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수ㆍ구청장(자치구의 구청장을 말한다. 이하 ""시장등""이라 한다)에게 다음 각 호의 사항을 신고하여야 한다. 신고한 사항을 변경[경영자(법인이나 단체인 경우는 그 대표자)의 주소를 변경하는 경우는 제외한다]하고자 하는 때에도 또한 같다. <개정 2009.3.5, 2016.2.3, 2017.3.21>"
010486,253475,호,47,1. 인쇄사의 명칭ㆍ소재지
010486,253475,호,48,2. 경영자(법인이나 단체인 경우는 그 대표자)의 주소ㆍ성명
010486,253475,항,49,② 시장등은 제1항에 따른 신고 또는 변경신고를 받은 날부터 10일 이내에 신고수리 여부를 신고인에게 통지하여야 한다. <신설 2017.3.21>
010486,253475,항,50,③ 시장등이 제2항에서 정한 기간 내에 신고수리 여부나 민원 처리 관련 법령에 따른 처리기간의 연장 여부를 신고인에게 통지하지 아니하면 그 기간이 끝난 날의 다음 날에 신고를 수리한 것으로 본다. <신설 2017.3.21>
010486,253475,항,51,"④ 시장등은 제1항에 따른 신고(이하 ""신고""라 한다)를 한 자에게 신고필증을 내주어야 한다. <개정 2009.3.5, 2017.3.21>"
010486,253475,항,52,"⑤ 시장등은 신고를 받은 때에는 그 신고사항을 시ㆍ도지사(특별자치시 및 특별자치도의 경우는 제외한다)를 거쳐 문화체육관광부장관에게 보고하여야 한다. <개정 2008.2.29, 2009.3.5, 2017.3.21>"
010486,253475,조문,53,제13조(폐업 및 직권말소)
010486,253475,항,54,① 제12조에 따라 신고를 한 자가 영업을 폐업한 경우에는 폐업한 날부터 7일 이내에 대통령령으로 정하는 바에 따라 관할 시장등에게 폐업신고를 하여야 한다. <개정 2018.12.24>
010486,253475,항,55,"② 시장등은 제1항에 따라 폐업신고를 받거나 제3항에 따라 신고사항을 직권으로 말소한 경우에는 시ㆍ도지사(특별자치시 및 특별자치도의 경우는 제외한다)를 거쳐 문화체육관광부장관에게 보고하여야 한다. <개정 2008.2.29, 2009.3.5, 2017.3.21, 2018.12.24>"
010486,253475,항,56,"③ 시장등은 인쇄사를 경영하는 자가 「부가가치세법」 제8조에 따라 관할 세무서장에게 폐업신고를 하거나 관할 세무서장이 사업자등록을 말소한 경우에는 신고사항을 직권으로 말소할 수 있다. <신설 2015.5.18, 2017.3.21>"
010486,253475,항,57,"④ 시장등은 인쇄사를 경영하는 자가 신고한 영업을 폐업하였는지를 확인하기 위하여 필요하면 관할 세무서장에게 필요한 자료의 제공을 요청할 수 있다. 이 경우 자료의 제공을 요청받은 관할 세무서장은 정당한 사유 없이 거부하여서는 아니 된다. <신설 2015.5.18, 2017.3.21>"
010486,253475,조문,58,제4장 보칙
010486,253475,조문,59,제14조(권한의 위임ㆍ위탁) 문화체육관광부장관은 이 법에 따른 권한의 일부를 대통령령으로 정하는 바에 따라 시ㆍ도지사에게 위임하거나 관련 법인이나 단체에 위탁할 수 있다. <개정 2008.2.29>
010486,253475,조문,60,제15조 삭제 <2016.2.3>
