법령일련번호,MST,구분,문장번호,내용
008044,255553,조문,1,제1장 총칙
008044,255553,조문,2,제1조(목적) 이 규칙은 「전기용품 및 생활용품 안전관리법」 및 같은 법 시행령에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
008044,255553,조문,3,제2조(정의) 이 규칙에서 사용하는 용어의 뜻은 다음과 같다.
008044,255553,항,4,
008044,255553,호,5,"1. ""모델""이란 전기용품 또는 생활용품을 구별하기 위하여 그 설계ㆍ기능 등이 서로 다른 제품별로 각각의 고유한 명칭을 부여한 하나의 제품을 말한다."
008044,255553,호,6,"2. ""기본모델""이란 별표 1에 따른 전기용품 분류별 모델 구분 및 별표 2에 따른 생활용품 분류별 모델 구분에 따라 동일한 모델의 제품 분류 중에서 표본적으로 안전인증을 받은 모델, 「전기용품 및 생활용품 안전관리법」(이하 ""법""이라 한다) 제15조제1항에 따른 안전확인신고(이하 ""안전확인신고""라 한다)를 한 모델, 공급자적합성확인 및 법 제23조제2항에 따른 공급자적합성확인신고(이하 ""공급자적합성확인신고""라 한다)를 한 모델 또는 법 제28조에 따른 안전기준을 준수한 모델을 말한다."
008044,255553,호,7,"3. ""파생모델""이란 별표 1에 따른 전기용품 분류별 모델 구분 및 별표 2에 따른 생활용품 분류별 모델 구분에 따라 동일한 모델의 제품 분류 중에서 기본모델을 제외한 모델을 말한다."
008044,255553,조문,8,제3조(안전관리대상제품의 범위)
008044,255553,항,9,① 안전인증대상전기용품은 1천볼트 이하의 교류전원 또는 직류전원을 사용하는 것으로서 별표 3 제1호에 따른 제품으로 한다.
008044,255553,항,10,② 안전인증대상생활용품은 별표 3 제2호에 따른 제품으로 한다.
008044,255553,항,11,"③ 안전확인대상전기용품은 1천볼트 이하의 교류전원 또는 직류전원을 사용하는 것으로서 별표 4 제1호에 따른 제품으로 한다. 다만, 같은 표 제1호타목에 따른 전기저장장치 구성품은 1천5백볼트 이하의 교류전원 또는 직류전원을 사용하는 것으로 한다. <개정 2019.10.21>"
008044,255553,항,12,④ 안전확인대상생활용품은 별표 4 제2호에 따른 제품으로 한다.
008044,255553,항,13,⑤ 공급자적합성확인대상전기용품은 1천볼트 이하의 교류전원 또는 직류전원을 사용하는 것으로서 별표 5 제1호에 따른 제품으로 한다.
008044,255553,항,14,⑥ 공급자적합성확인대상생활용품은 별표 5 제2호에 따른 제품으로 한다.
008044,255553,항,15,⑦ 안전기준준수대상생활용품은 별표 6에 따른 제품으로 한다.
008044,255553,항,16,⑧ 어린이보호포장대상생활용품은 별표 7에 따른 제품으로 한다.
008044,255553,항,17,⑨ 안전성검사대상전기용품은 1천5백볼트 이하의 교류전원 또는 직류전원을 사용하는 것으로서 별표 7의2에 따른 제품으로 한다. <신설 2023.10.19>
008044,255553,항,18,"⑩ 국가기술표준원장은 제1항부터 제9항까지의 규정에 따른 제품(이하 ""안전관리대상제품""이라 한다) 각각의 세부범위를 정하여 고시할 수 있다. <개정 2023.10.19>"
008044,255553,조문,19,제2장 안전인증대상제품의 안전관리
008044,255553,조문,20,제4조(안전인증기관의 지정신청 등)
008044,255553,항,21,"① 법 제4조제1항에 따른 안전인증기관(이하 ""안전인증기관""이라 한다)으로 지정을 받으려는 자는 별지 제1호서식의 안전인증기관 지정신청서(전자문서를 포함한다. 이하 모든 서식에서 같다)에 다음 각 호의 서류(전자문서를 포함한다. 이하 모든 첨부서류에서 같다)를 첨부하여 국가기술표준원장에게 제출하여야 한다."
008044,255553,호,22,1. 법인의 정관 또는 단체의 규약
008044,255553,호,23,"2. 안전인증, 법 제8조 및 제17조에 따른 안전검사를 수행하기 위한 조직, 인력, 시험설비 등을 기록한 사업계획서"
008044,255553,호,24,"3. 안전인증, 법 제8조 및 제17조에 따른 안전검사를 수행하기 위한 절차 및 방법 등을 기록한 업무규정"
008044,255553,호,25,"4. 「전기용품 및 생활용품 안전관리법 시행령」(이하 ""영""이라 한다) 제7조에 따른 안전인증기관 지정기준을 충족한다는 사실을 증명하는 서류"
008044,255553,호,26,5. 법인 등기사항 증명서(안전인증기관으로 지정을 받으려는 자가 법인인 경우로서 국가기술표준원장이 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 법인 등기사항 증명서를 확인할 수 없는 경우에 한정한다)
008044,255553,항,27,"② 국가기술표준원장은 제1항에 따른 안전인증기관 지정신청서를 제출받은 경우에는 현장평가 등이 포함된 심사계획서를 작성하여 신청인에게 알리고, 그 심사계획에 따라 심사하여야 한다."
008044,255553,항,28,"③ 국가기술표준원장은 제2항에 따른 심사와 법 제3조에 따른 제품안전심의위원회(이하 ""위원회""라 한다)의 심의를 거쳐, 제1항에 따른 지정신청서를 제출한 자가 영 제7조에 따른 지정기준을 갖추었다고 인정하는 경우에는 별표 3의 분류에 따라 안전인증, 법 제8조 또는 법 제17조에 따른 안전검사를 할 수 있는 업무수행 범위를 정하여 안전인증기관으로 지정할 수 있다."
008044,255553,항,29,"④ 국가기술표준원장은 제3항에 따라 안전인증기관을 지정한 경우에는 별지 제2호서식의 안전인증기관 지정서를 발급하고, 다음 각 호의 사항을 관보 및 인터넷 홈페이지에 공고하여야 한다."
008044,255553,호,30,1. 지정일 및 지정 번호
008044,255553,호,31,2. 안전인증기관의 명칭
008044,255553,호,32,3. 안전인증기관의 주소
008044,255553,호,33,4. 업무수행 범위
008044,255553,항,34,⑤ 안전인증기관은 제4항제2호 또는 제3호의 사항이 변경된 경우에는 별지 제3호서식의 안전인증기관 지정내용 변경신청서에 그 내용을 증명할 수 있는 서류를 첨부하여 국가기술표준원장에게 제출하여야 한다.
008044,255553,항,35,⑥ 국가기술표준원장은 제5항에 따라 변경신청서를 제출받은 경우에는 그 사실을 확인하여 별지 제2호서식의 안전인증기관 지정서를 재발급하여야 한다.
008044,255553,항,36,⑦ 제1항부터 제6항까지에서 규정한 사항 외에 안전인증기관의 지정신청 등에 필요한 세부사항은 국가기술표준원장이 정하여 고시한다. <신설 2023.10.19>
008044,255553,조문,37,제5조(안전인증기관의 시험결과 등의 인정에 관한 계약) 안전인증기관이 법 제4조제3항에 따라 국내외의 기관과 계약을 체결하려는 경우에는 계약의 내용과 범위 등을 국가기술표준원장과 협의하여야 한다. 이 경우 계약을 체결할 수 있는 국내외 기관은 다음 각 호의 어느 하나에 해당하는 기관으로 한다.
008044,255553,항,38,
008044,255553,호,39,1. 「국가표준기본법」 제23조제2항에 따른 인정기구로부터 인정받은 시험ㆍ검사기관
008044,255553,호,40,2. 국제표준화기구(ISO)의 국제표준에 따라 국제시험기관협의체(ILAC)로부터 인정받은 시험ㆍ검사기관
008044,255553,호,41,3. 국제전기기기인증제도(IECEE)에 따라 공인을 받은 인증기관
008044,255553,조문,42,제6조(안전인증기록의 작성 및 보관) 안전인증기관은 법 제4조제4항에 따라 안전인증대상제품의 안전인증 신청 접수 시부터 안전인증서 발급 시까지의 관련 기록(전산장치에 파일 등의 형태로 저장된 기록을 포함한다. 이하 같다)을 보관하여야 한다.
008044,255553,조문,43,제7조(안전인증의 신청 등)
008044,255553,항,44,① 법 제5조제1항에 따라 안전인증대상제품에 대하여 안전인증을 받으려는 제조업자(외국에서 제조하여 대한민국으로 수출하려는 자를 포함한다. 이하 같다) 또는 수입업자는 해당 제품의 출고 또는 통관 전에 모델별로 별지 제4호서식의 안전인증 신청서에 다음 각 호의 서류를 첨부하여 안전인증기관에 제출하여야 한다. 이 경우 외국의 제조업자는 국내에 거주하는 자를 대리인으로 선임하여 안전인증을 신청하게 할 수 있다.
008044,255553,호,45,1. 사업자등록증 사본 또는 이에 준하는 서류(동일한 제품을 제조하는 공장이 둘 이상인 경우에는 공장별로 첨부한다)
008044,255553,호,46,2. 대리인임을 증명하는 서류(대리인이 신청하는 경우에만 첨부한다)
008044,255553,호,47,3. 제품설명서
008044,255553,호,48,4. 전기회로 도면 및 부품 명세표(안전인증대상전기용품에 한정한다)
008044,255553,호,49,5. 기계설계 및 전기회로 제작도면 등 기술 관련 서류(안전인증대상생활용품 중 기계금속 제품만 첨부한다)
008044,255553,호,50,6. 동일한 제품임을 증명하는 서류(동일한 제품을 제조하는 공장이 둘 이상인 경우에만 첨부한다)
008044,255553,호,51,7. 법 제9조제1항제1호에 따른 안전인증의 표시 견본
008044,255553,항,52,② 제1항에 따라 안전인증을 신청하려는 제조업자 또는 수입업자는 제품시험에 필요한 다음 각 호의 시료(試料)를 제출하여야 한다. 이 경우 시료의 수는 법 제5조제3항 본문에 따른 안전기준에서 정한 것이 없을 때에는 1개로 한다.
008044,255553,호,53,1. 해당 제품
008044,255553,호,54,2. 해당 제품의 부품 중 안전인증을 받지 아니하거나 안전확인신고 또는 공급자적합성확인신고를 하지 아니한 부품
008044,255553,호,55,3. 그 밖에 안전인증을 하기 위하여 필요한 것으로서 국가기술표준원장이 고시하는 부품
008044,255553,조문,56,제8조(안전인증 신청의 처리기간)
008044,255553,항,57,"① 안전인증기관은 제7조제1항 전단에 따른 안전인증 신청서를 제출받은 날부터 45일 이내에 안전인증  신청인에게 안전인증 여부를 알려야 한다. 다만, 제품의 특성상 시험기간이 30일을 초과하는 경우에는 그 초과하는 제품의 시험 기간만큼 처리기간을 연장할 수 있다."
008044,255553,항,58,② 안전인증기관이 안전인증 신청의 급격한 증가 등 부득이한 사유로 제1항의 처리기간 내에 안전인증 여부를 알리지 못할 것으로 예상될 때에는 신청인에게 그 사유와 예상되는 처리기간을 알려야 한다.
008044,255553,조문,59,제9조(안전인증서의 발급 등)
008044,255553,항,60,① 안전인증기관은 제7조제1항 전단에 따른 안전인증 신청서를 제출받은 경우에는 별표 8에 따른 사항을 확인하여야 한다.
008044,255553,항,61,"② 안전인증기관은 제1항에 따른 확인 결과가 법 제5조제3항 본문에 따른 안전기준 및 공장심사 기준에 적합한 경우에는 별지 제5호서식의 안전인증서를 발급하여야 하며, 안전인증서 발급대장에 그 사실을 기록하여야 한다."
008044,255553,항,62,③ 다른 수입업자가 안전인증을 받은 모델과 동일한 모델을 수입하려는 수입업자는 국가기술표준원장이 정하는 바에 따라 별지 제4호서식의 안전인증 신청서에 안전인증기관의 시험결과서를 첨부하여 안전인증기관에 제출하여야 한다.
008044,255553,항,63,④ 제3항에 따른 신청서를 제출받은 안전인증기관은 수입하려는 모델이 다른 수입업자가 안전인증을 받은 모델과 동일한 모델인지를 확인하여 별지 제5호서식의 안전인증서를 발급하여야 한다.
008044,255553,항,64,⑤ 안전인증기관은 제2항 및 제4항에 따라 안전인증서를 발급받은 자가 안전인증서를 발급받은 사실의 확인을 요청하는 경우에는 그 사실을 확인하는 내용의 서류를 발급하여야 한다.
008044,255553,조문,65,제10조(변경인증)
008044,255553,항,66,① 법 제5조제2항 본문에 따라 안전인증을 받은 사항을 변경하려는 제조업자 또는 수입업자는 해당 안전인증대상제품 출고 또는 통관 전에 별지 제6호서식의 변경인증 신청서에 변경 사실을 증명하는 서류를 첨부하여 안전인증기관에 제출하여야 한다.
