법령일련번호,MST,구분,문장번호,내용
002277,205316,조문,1,제1조(설치와 임무)
002277,205316,항,2,"①공군에 공군작전사령부(이하 ""사령부""라 한다)를 둔다."
002277,205316,항,3,②사령부는 영공방위와 항공작전 지휘 및 통제에 관한 사항을 관장한다.
002277,205316,조문,4,"제2조(관할구역) 사령부의 항공작전관할구역은 합동참모의장이 정하고, 기타 관할구역은 공군참모총장이 정한다."
002277,205316,조문,5,제3조(사령관등의 임명)
002277,205316,항,6,①사령부에 사령관·부사령관 및 참모장을 둔다.
002277,205316,항,7,②사령관·부사령관 및 참모장은 공군의 장성급(將星級)장교로 보한다. <개정 2017.9.5>
002277,205316,조문,8,제4조(사령관 등의 직무)
002277,205316,항,9,"①사령관은 국군조직법 제9조제3항의 규정에 의하여 합동참모의장의 작전지휘·감독을 받는 경우를 제외하고는 공군참모총장의 명을 받아 사령부의 업무를 통할하고, 사령부에 예속 또는 배속된 부대를 지휘·감독한다."
002277,205316,항,10,"②부사령관은 사령관을 보좌하며, 사령관이 사고가 있을 때에는 그 직무를 대행한다."
002277,205316,항,11,"③참모장은 사령관을 보좌하며, 사령관의 명을 받아 참모업무를 조정·통제 및 감독한다."
002277,205316,조문,12,"제5조(군기 유지) 사령관은 관할 구역안에 있는 공군부대의 군기(軍紀)를 유지·단속한다. 다만,공군참모총장이 특히 지정하는 공군부대를 제외한다. <개정 2018.12.4>"
002277,205316,조문,13,제6조(군사상의 긴급조치 등)
002277,205316,항,14,①사령관은 군사상 또는 재해상 긴급한 조치가 필요한 경우에는 관할구역안에 있는 관할부대가 아닌 다른 부대를 일시 지휘·감독할 수 있다.
002277,205316,항,15,"②제1항의 경우에 사령관은 그 경위를 지체없이 합동참모의장 및 공군참모총장에게 보고하고, 당해 부대의 상급부대지휘관에게 통보하여야 한다."
002277,205316,조문,16,제7조(사령부 이동의 사전승인) 사령관은 재해 또는 군사상의 필요에 의하여 사령부를 이동하고자 할 때에는 미리 합동참모의장의 승인을 얻어야 한다.
002277,205316,조문,17,제8조(부서와 부대의 설치)
002277,205316,항,18,①사령부에 필요한 참모부서와 부대를 둔다.
002277,205316,항,19,"②제1항의 참모부서의 설치와 업무분장에 관한 사항은 공군참모총장이, 부대의설치·임무 및 조직에 관한 사항은 국방부장관이 정한다."
002277,205316,조문,20,제9조(정원) 사령부에 두는 군인 및 군무원의 정원은 국방부장관이 정한다.
